true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
5.0,5,-1.568099,0.7893962,-0.7156257,-1.4884993,-5.6426616,7.4252086,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
4.0,4,-0.44808874,-2.225422,-1.019662,3.6341262,6.4534717,-5.6054096,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
1.0,1,0.77048767,6.4765472,-1.9645522,-2.504243,-1.7414925,0.17427513,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.9208959,-3.9005246,-2.61941,6.1582546,2.4515347,-1.3985673,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
3.0,3,-1.3124492,-3.2213104,-2.2462306,5.359273,4.2147813,-3.2042067,1
5.0,5,-1.5704708,0.7469836,-0.697049,-1.4720677,-5.6189938,7.411414,1
