true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-1.5354873,-1.7963729,1.01288,-0.31894523,-2.8589811,-2.5226479,-0.5134315,-3.595553,1.4272877,0.26214445,-0.45381027,0.13140762,2.7252054,2.2135668,-1.7703353,-2.3991382,3.125264,-3.409352,11.84339,2.2219296,1
18.0,18,-1.553526,-1.781803,0.9625083,-0.2836645,-2.8479762,-2.5184984,-0.5140239,-3.680592,1.5021797,0.21350825,-0.42457175,0.15491785,2.7667997,2.150188,-1.7638291,-2.3827567,3.0760572,-3.3737364,11.879996,2.2431936,1
18.0,18,-1.8551303,-1.8548464,0.87337697,-0.26879993,-3.0693114,-2.67388,-0.51507616,-4.0153565,2.425695,0.54819584,-0.05365253,0.15628278,2.7308023,2.2359304,-1.9414129,-2.590072,2.5959954,-3.364559,12.031564,2.5986981,1
18.0,18,-2.3921237,-1.2927545,0.31289,-0.29629952,-3.8871493,-2.8487587,0.06766995,-4.7989492,4.4110856,0.37074152,0.690208,-0.664464,4.3531613,1.2453914,-2.3887992,-2.9076893,1.8320312,-2.9388065,11.583649,2.5696137,1
18.0,18,-1.6354189,-1.716906,0.8188628,-0.24222769,-2.9324822,-2.554315,-0.45323527,-3.8651712,1.8085629,0.15614684,-0.2840962,0.1077905,2.9815536,1.9543356,-1.8100129,-2.407287,2.9325745,-3.3060584,11.9594755,2.3099937,1
18.0,18,-1.5514992,-1.7811654,0.97044575,-0.28508586,-2.855496,-2.5166314,-0.5052133,-3.675686,1.4852656,0.21229073,-0.4311186,0.14861204,2.7685807,2.169434,-1.7650627,-2.3808916,3.0773466,-3.3831148,11.872499,2.2472577,1
0.0,0,11.462586,3.9758122,1.903116,-0.7829238,-0.12219932,-1.0445056,-1.2409741,0.14626609,-0.116206795,1.698024,-1.010328,-3.8008113,-0.06403186,-2.4329813,-4.2677774,-0.066306576,-1.4723163,-1.988649,-3.2825193,-1.6121519,1
0.0,0,11.470208,3.9798362,1.9023776,-0.77524865,-0.122777335,-1.0422407,-1.24211,0.14619327,-0.11845313,1.6918361,-1.0048872,-3.7979057,-0.071618736,-2.4329057,-4.267339,-0.069449455,-1.4721663,-1.9873163,-3.2827873,-1.6142515,1
0.0,0,11.4676485,3.9884562,1.9082514,-0.77244145,-0.1379723,-1.0466583,-1.238941,0.14217763,-0.10745628,1.7045739,-1.0113013,-3.8043964,-0.06751766,-2.4351587,-4.276978,-0.07690572,-1.4680084,-1.9808165,-3.277358,-1.6069725,1
0.0,0,11.534991,3.9458082,1.9070356,-0.74952805,-0.10873734,-1.0455976,-1.2577498,0.16427152,-0.15808834,1.6392248,-0.9588437,-3.755768,-0.13472421,-2.4255438,-4.254681,-0.055217713,-1.4555037,-2.0141623,-3.2567663,-1.6136634,1
