true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.407112,-21.507452,-6.840191,-17.404072,6.369708,-13.8217945,41.628746,1
6.0,6,10.1922245,-21.156427,-6.6064043,-17.414127,6.669843,-14.003516,41.509743,1
6.0,6,10.192225,-21.156433,-6.6064053,-17.414124,6.66984,-14.003513,41.509743,1
6.0,6,10.192224,-21.156431,-6.6064043,-17.414127,6.6698422,-14.003515,41.509743,1
6.0,6,10.192225,-21.156433,-6.6064053,-17.414124,6.6698384,-14.003513,41.509743,1
6.0,6,10.192225,-21.156433,-6.6064043,-17.414125,6.669838,-14.003513,41.509743,1
6.0,6,10.192225,-21.156433,-6.606406,-17.414124,6.66984,-14.003513,41.509743,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
2.0,2,-7.128333,8.068081,30.277596,-17.892982,0.075829625,2.218165,-6.376254,1
0.0,0,11.598281,-5.9477654,-12.554426,-9.586443,-7.182164,4.1680107,0.7377262,1
0.0,0,11.598244,-5.9476404,-12.554715,-9.586687,-7.181881,4.1677322,0.7381618,1
0.0,0,11.5980835,-5.9479,-12.553368,-9.587001,-7.1829014,4.168772,0.73744583,1
0.0,0,11.598193,-5.947919,-12.553679,-9.586777,-7.182699,4.168553,0.7375071,1
0.0,0,11.598401,-5.9481845,-12.553833,-9.586256,-7.182679,4.1684465,0.7372711,1
