true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
1.0,2,0.536158,0.33547902,0.59337056,-0.7811974,0.2919612,0.06492185,-0.05141112,0
1.0,2,0.53615785,0.33547896,0.5933706,-0.7811973,0.29196113,0.064921595,-0.051411193,0
1.0,2,0.53615785,0.33547896,0.5933706,-0.78119737,0.2919612,0.064921655,-0.05141109,0
1.0,2,0.536158,0.33547896,0.5933707,-0.7811974,0.29196116,0.064921856,-0.05141112,0
1.0,2,0.53615797,0.33547902,0.59337056,-0.78119737,0.29196113,0.06492167,-0.05141115,0
1.0,2,0.53615785,0.33547896,0.5933707,-0.78119737,0.2919612,0.06492176,-0.051411252,0
6.0,4,-0.2157357,0.08130954,-0.04249636,-0.42919824,0.6055238,0.2953087,0.20257494,0
6.0,4,-0.21573564,0.0813095,-0.04249639,-0.42919818,0.60552394,0.2953087,0.20257497,0
6.0,4,-0.21573567,0.08130953,-0.04249633,-0.42919818,0.6055238,0.29530874,0.20257504,0
6.0,4,-0.21573564,0.08130952,-0.042496376,-0.42919824,0.6055238,0.2953087,0.2025749,0
6.0,4,-0.21573564,0.08130953,-0.042496346,-0.4291983,0.6055238,0.29530874,0.20257492,0
6.0,4,-0.21573567,0.081309535,-0.042496406,-0.42919818,0.60552394,0.2953087,0.20257492,0
4.0,4,-0.28204188,0.049911335,-0.034358196,-0.34129426,0.5710784,0.25498253,0.24731378,1
4.0,4,-0.282042,0.049911283,-0.03435818,-0.34129417,0.57107854,0.2549825,0.24731372,1
4.0,4,-0.2820419,0.04991141,-0.034358226,-0.3412943,0.5710784,0.25498253,0.2473137,1
4.0,4,-0.2820419,0.049911343,-0.034358196,-0.34129432,0.5710784,0.25498262,0.24731378,1
4.0,4,-0.28204188,0.049911335,-0.03435821,-0.34129417,0.57107854,0.2549825,0.24731378,1
4.0,4,-0.28204188,0.04991132,-0.03435827,-0.34129417,0.57107854,0.25498253,0.24731378,1
2.0,4,-0.30784118,0.032526933,-0.05239992,-0.31755042,0.55274695,0.2516086,0.2931052,0
