true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-2.3790107,-0.010982387,-1.5170673,-0.85323125,-1.7926762,0.97507423,0.31762448,-1.4163628,-0.87213457,0.5123257,-1.4258817,-0.9765193,-1.1081129,-1.1930423,-3.0871017,-1.4171536,-0.19069752,0.7921808,13.711799,3.7826927,1
18.0,18,-2.3790958,-0.010920219,-1.5170497,-0.85322577,-1.7925941,0.97505045,0.31766504,-1.4164685,-0.87192726,0.5123214,-1.425932,-0.9765523,-1.1081045,-1.1930672,-3.0870407,-1.4172235,-0.19094716,0.7921905,13.711825,3.7828028,1
18.0,18,-2.3793132,-0.0108532235,-1.5167521,-0.8533058,-1.7935146,0.974699,0.31775945,-1.4156761,-0.87136036,0.5114053,-1.4264944,-0.9766591,-1.1075993,-1.1934425,-3.087293,-1.4167701,-0.19017325,0.79096913,13.712413,3.784413,1
18.0,18,-2.3794854,-0.010788672,-1.516631,-0.8534075,-1.7936386,0.97484225,0.3178951,-1.4158282,-0.87083715,0.51116276,-1.4266468,-0.976783,-1.1074702,-1.1936349,-3.087282,-1.4168447,-0.19035554,0.79092586,13.712553,3.784971,1
18.0,18,-2.3791668,-0.010762565,-1.517044,-0.8532054,-1.7924691,0.97496927,0.31776544,-1.416707,-0.8719115,0.51228696,-1.4259472,-0.97649604,-1.1080501,-1.1931297,-3.0869625,-1.4173379,-0.19114856,0.79236376,13.71183,3.7829454,1
18.0,18,-2.3791096,-0.010878675,-1.5170515,-0.8532102,-1.7925571,0.9749945,0.31766033,-1.416526,-0.87194324,0.5123298,-1.4259349,-0.9765316,-1.1080781,-1.193063,-3.0870097,-1.417244,-0.19099613,0.79221815,13.711826,3.782832,1
0.0,1,9.999547,10.919939,4.151554,-0.8194403,-1.4870006,-3.1830032,-0.93871033,-3.4529352,-0.035074223,-1.4199169,-2.8193207,-0.9850465,-1.3970879,-3.004781,-1.2096776,-3.1902802,-2.6262014,-2.6884398,-0.55171573,-1.7965178,0
0.0,1,9.999543,10.919941,4.1515574,-0.819439,-1.4870032,-3.1830034,-0.9387108,-3.452936,-0.035072614,-1.4199148,-2.819322,-0.9850454,-1.3970873,-3.0047817,-1.2096802,-3.1902795,-2.6262026,-2.6884394,-0.55171144,-1.7965167,0
0.0,1,9.999333,10.920074,4.151648,-0.81940913,-1.4870864,-3.182985,-0.93871903,-3.4529407,-0.03514551,-1.4199435,-2.8193278,-0.9849096,-1.3970563,-3.0047956,-1.2098161,-3.1902318,-2.6262352,-2.68841,-0.5515593,-1.7964661,0
0.0,1,9.999369,10.920057,4.1516185,-0.8194162,-1.487063,-3.1829913,-0.93871915,-3.4529393,-0.035139788,-1.4199353,-2.8193438,-0.98492795,-1.3970522,-3.0047953,-1.2097795,-3.1902387,-2.6262255,-2.688415,-0.5515857,-1.7964633,0
