true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,0.6131995,-2.167686,0.2800682,-0.4701913,-0.13569786,-2.41546,4.0871286,1
6.0,6,0.61232543,-2.1673129,0.2811589,-0.47017533,-0.13616829,-2.4159877,4.0869446,1
6.0,6,0.61200166,-2.1667874,0.28152034,-0.47031605,-0.13597907,-2.4161782,4.0865793,1
6.0,6,0.61220634,-2.1673174,0.28123257,-0.46997893,-0.13630743,-2.4161408,4.0868635,1
6.0,6,0.612005,-2.1670425,0.281522,-0.47023684,-0.13622613,-2.4160707,4.0867534,1
6.0,6,0.6138427,-2.1688383,0.27917257,-0.4694025,-0.13623525,-2.415289,4.0876594,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
1.0,1,-1.2047111,3.3670156,0.9321527,-0.26156896,1.457779,0.43069643,-1.8037242,1
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
5.0,2,-2.517741,1.6055057,2.5005116,0.8204841,-1.1038083,0.8520677,-1.4497608,0
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
4.0,4,0.69611573,1.1790398,-1.6428523,1.0211327,2.853982,-2.0549302,-0.16167766,1
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
2.0,1,-2.0990956,1.9934126,1.8945745,0.5834205,-0.74603987,1.6151909,-1.955237,0
5.0,0,3.585214,-0.886902,-3.4596376,0.66652536,1.583967,-1.7602855,1.0406982,0
