true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-0.26364335,-0.86647177,-0.42555833,1.648633,-1.9263679,-1.4245477,2.924319,1
6.0,6,-0.3500373,-0.83144295,-0.37484145,1.7529306,-2.0382373,-1.3888876,2.811996,1
6.0,6,-0.39965907,-0.7911389,-0.37611532,2.017448,-2.1531742,-1.3505529,2.5117676,1
6.0,6,-0.43249536,-0.77516735,-0.36128813,2.0811868,-2.1881924,-1.3612546,2.4526074,1
6.0,6,-0.38188836,-0.8085257,-0.37135524,1.8948681,-2.099247,-1.3848433,2.6608925,1
6.0,6,-0.28957334,-0.84769106,-0.4215569,1.7281488,-1.9468504,-1.474432,2.8563333,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
1.0,1,-3.1935444,2.8432188,1.5598489,0.4615158,0.529288,-1.02431,-2.1241171,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
5.0,5,-1.9887018,0.6891281,1.1227795,-0.56613433,-2.6213834,4.793148,-1.3036258,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
4.0,4,0.93414795,1.5814518,-0.64864504,-0.9721886,5.0278754,-1.4477668,-1.1915667,1
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
2.0,5,-2.834446,2.093993,1.6916698,-0.70019853,-1.2311656,2.5947711,-1.7935371,0
5.0,6,0.6367636,-1.1507894,-0.5397801,-0.10566771,-0.6856695,-0.8187168,4.2738237,0
5.0,6,0.73648727,-1.1702776,-0.5756537,-0.12095696,-0.60537916,-0.8223042,4.2557235,0
5.0,6,0.7887528,-1.174065,-0.59660983,-0.1302067,-0.55653435,-0.82747597,4.2385416,0
5.0,6,0.77603984,-1.1707598,-0.5916455,-0.12910703,-0.56563765,-0.8279226,4.2409873,0
5.0,6,0.7210449,-1.1612796,-0.5740743,-0.11928886,-0.6153453,-0.8232259,4.251663,0
5.0,6,0.6506617,-1.1533142,-0.5445734,-0.10740486,-0.67285997,-0.8211445,4.271174,0
6.0,2,-5.169838,2.9259088,3.3064036,-0.17697883,-1.0903434,-0.039020702,-1.025974,0
6.0,2,-5.1711435,2.910272,3.3143628,-0.1840699,-1.0952784,-0.031508908,-1.0035813,0
6.0,2,-5.2071557,2.8703852,3.367318,-0.18229195,-1.1547099,0.015978351,-0.95432323,0
6.0,2,-5.1892133,2.9065106,3.3348498,-0.17376736,-1.1242304,-0.008224651,-1.0040514,0
6.0,2,-5.0918813,2.9941015,3.2023938,-0.19144577,-0.97327894,-0.13902389,-1.0962114,0
6.0,2,-5.21064,2.870664,3.370758,-0.18061942,-1.1585941,0.024190918,-0.95790845,0
3.0,3,-1.079968,0.69526756,-0.59935516,2.8586125,-0.9220385,-1.2102605,-1.0088236,1
3.0,3,-1.079968,0.69526756,-0.59935516,2.8586125,-0.9220385,-1.2102605,-1.0088236,1
3.0,3,-1.079968,0.69526756,-0.59935516,2.8586125,-0.9220385,-1.2102605,-1.0088236,1
3.0,3,-1.079968,0.69526756,-0.59935516,2.8586125,-0.9220385,-1.2102605,-1.0088236,1
