true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,11,-0.85141677,-0.9096933,3.547368,-2.733887,-1.694732,-0.62774223,0.17015801,-1.5757442,-2.0841773,-0.112129934,1.974704,8.540706,1
11.0,11,-0.8514167,-0.90968966,3.5473692,-2.733886,-1.6947328,-0.6277432,0.17015591,-1.575745,-2.0841775,-0.11212973,1.9747019,8.540704,1
11.0,11,-0.8514168,-0.90969306,3.547368,-2.733887,-1.6947321,-0.6277422,0.17015828,-1.5757434,-2.084177,-0.11212983,1.9747028,8.540707,1
11.0,11,-0.8514168,-0.90969115,3.5473669,-2.7338853,-1.6947321,-0.62774277,0.17015718,-1.575745,-2.0841777,-0.11213025,1.9747019,8.540707,1
11.0,11,-0.8514174,-0.9096926,3.547368,-2.7338858,-1.6947311,-0.6277421,0.17015736,-1.5757434,-2.084177,-0.112130575,1.9747031,8.540706,1
11.0,11,-0.8514172,-0.9096914,3.5473685,-2.733886,-1.6947331,-0.62774366,0.17015736,-1.575745,-2.0841768,-0.11212937,1.9747036,8.540705,1
5.0,5,-1.7159735,1.3464383,-2.3242414,-2.2569861,0.14449897,7.8618684,1.6453744,1.0803099,-3.0090897,-1.1774913,-0.71087635,-0.05629337,1
5.0,5,-1.7149937,1.3453258,-2.3171897,-2.2470667,0.1592758,7.8767366,1.6412666,1.0741302,-3.0032403,-1.1868218,-0.7240908,-0.058077946,1
5.0,5,-1.7148123,1.3476378,-2.3171656,-2.247284,0.15780985,7.87737,1.6403538,1.0723803,-3.0020924,-1.1868333,-0.72250605,-0.059718296,1
5.0,5,-1.7122326,1.3499348,-2.3177292,-2.2464247,0.15287068,7.871375,1.6500707,1.0651597,-3.0044656,-1.193654,-0.71582127,-0.058057614,1
5.0,5,-1.7152969,1.3399754,-2.3254838,-2.2561867,0.14529319,7.862306,1.6417611,1.0912616,-3.007971,-1.1711451,-0.7219773,-0.055906467,1
5.0,5,-1.7145241,1.3499837,-2.3195674,-2.250711,0.15098171,7.870253,1.64541,1.0702505,-3.0050805,-1.1867844,-0.7137012,-0.05867129,1
2.0,2,0.8892614,3.2728124,8.946469,-1.5919338,-2.5042005,0.31250522,-1.1041133,-2.22454,-1.9477745,-0.49588045,-1.8160223,0.10188772,1
2.0,2,0.88926446,3.2728064,8.946471,-1.5919373,-2.5041995,0.31250563,-1.1041138,-2.2245362,-1.9477748,-0.4958775,-1.8160212,0.10188649,1
2.0,2,0.8892612,3.272808,8.94647,-1.5919397,-2.5041988,0.31250688,-1.1041131,-2.224536,-1.9477754,-0.49587694,-1.8160226,0.101890795,1
2.0,2,0.8892622,3.2728088,8.94647,-1.5919389,-2.5041995,0.31250665,-1.1041135,-2.2245367,-1.947775,-0.49587736,-1.8160222,0.10188876,1
2.0,2,0.88926363,3.2728088,8.94647,-1.591937,-2.5042,0.31250435,-1.1041139,-2.224537,-1.9477746,-0.49587747,-1.8160219,0.10188797,1
2.0,2,0.8892605,3.2728136,8.946467,-1.5919366,-2.5041993,0.31250352,-1.1041147,-2.2245374,-1.9477746,-0.49587753,-1.816023,0.10188883,1
11.0,11,-0.968761,-0.6938445,2.7122767,-1.8598905,-0.45466983,-1.4562808,0.53681713,-1.0035918,-1.157306,0.0366613,-1.1554083,9.26783,1
11.0,11,-0.9687595,-0.6938449,2.7122767,-1.8598899,-0.45466423,-1.4562801,0.5368077,-1.0035896,-1.1573051,0.036663767,-1.1554116,9.26783,1
11.0,11,-0.9687614,-0.69384676,2.7122743,-1.8598934,-0.45466137,-1.4562802,0.5368076,-1.0035865,-1.15731,0.036670484,-1.1554105,9.267833,1
11.0,11,-0.9687603,-0.69384676,2.712275,-1.8598944,-0.45465875,-1.4562799,0.53680265,-1.0035836,-1.157313,0.036670335,-1.1554105,9.267834,1
11.0,11,-0.96876174,-0.6938465,2.7122738,-1.8598933,-0.4546628,-1.4562811,0.53680986,-1.0035872,-1.1573105,0.036669184,-1.1554097,9.267832,1
11.0,11,-0.96876067,-0.6938431,2.7122748,-1.8598862,-0.45467293,-1.4562813,0.5368197,-1.0035961,-1.1572984,0.036656816,-1.1554098,9.267829,1
0.0,0,8.397286,-1.8824842,3.9837172,-0.9786692,-1.1716951,-1.7217686,-1.9436537,-0.5439358,-1.6067846,0.2366029,-1.2626445,0.016307224,1
0.0,0,8.397286,-1.8824846,3.9837198,-0.9786693,-1.171695,-1.7217677,-1.9436533,-0.5439362,-1.6067847,0.23660159,-1.2626446,0.01630732,1
0.0,0,8.3972845,-1.882484,3.9837198,-0.97867,-1.1716945,-1.7217687,-1.9436538,-0.5439353,-1.6067853,0.23660375,-1.2626449,0.016307984,1
0.0,0,8.397285,-1.8824838,3.9837215,-0.97866976,-1.1716952,-1.7217678,-1.943654,-0.5439365,-1.6067842,0.2366029,-1.2626452,0.01630872,1
0.0,0,8.397285,-1.8824837,3.9837203,-0.97866976,-1.171695,-1.7217683,-1.9436533,-0.54393584,-1.6067845,0.23660263,-1.2626449,0.016308544,1
0.0,0,8.397285,-1.8824838,3.983721,-0.9786703,-1.1716949,-1.7217681,-1.9436537,-0.54393643,-1.6067845,0.23660342,-1.2626456,0.016309144,1
8.0,8,-2.5931575,-1.8222649,-2.1526017,0.6699235,-1.3831223,-2.4351194,-1.9607639,-2.4238446,7.930912,4.7031794,1.1207535,-2.3370907,1
8.0,8,-2.5924134,-1.8504858,-2.1505685,0.64737064,-1.340604,-2.3751361,-1.9734858,-2.4312308,7.9300756,4.7003336,1.172313,-2.4139657,1
8.0,8,-2.5812423,-1.8358852,-2.142342,0.66503423,-1.3703198,-2.4210153,-1.9090827,-2.4950752,7.936695,4.6872296,1.1699573,-2.3884974,1
8.0,8,-2.559908,-1.8360012,-2.1196368,0.65107584,-1.4007295,-2.4267247,-1.8641737,-2.5272968,7.967057,4.6327085,1.2201037,-2.4316957,1
8.0,8,-2.6237757,-1.8815831,-2.1951723,0.6306433,-1.2376436,-2.2432954,-2.0985231,-2.3271582,7.913166,4.7403083,1.144827,-2.4472623,1
8.0,8,-2.5891352,-1.8259242,-2.1582832,0.6655974,-1.3644509,-2.3966227,-1.9934996,-2.4035518,7.943235,4.6933446,1.1221514,-2.3595614,1
9.0,9,-1.8814234,-2.9269042,0.040453903,-1.9408865,-0.13662377,-3.1412165,-1.1943941,0.31472814,-0.5311037,7.72793,1.0910994,0.41317776,1
9.0,9,-2.1284332,-3.0339837,-0.353986,-1.9144264,0.7523276,-2.7596467,-1.1644322,0.30869243,-0.6510334,7.744302,1.0495906,0.050257616,1
9.0,9,-2.2427726,-3.0432043,-0.43412423,-1.9194028,0.82938904,-2.6697786,-1.1679803,0.44841486,-0.72277194,7.72636,1.0384552,0.08372667,1
9.0,9,-2.1650991,-3.0420601,-0.37078646,-1.9371196,0.78293985,-2.7422347,-1.1040784,0.30765083,-0.6795224,7.7363124,1.0558779,0.06311211,1
9.0,9,-1.2974626,-2.9468527,0.59274805,-2.0436807,-0.3681175,-3.3162978,-1.1778119,-0.35396788,-0.1779969,7.698848,1.1827312,0.012021292,1
9.0,9,-1.6286844,-2.9301178,0.25759578,-1.9397808,-0.23094581,-3.1931906,-1.290818,0.05914305,-0.35958436,7.7293797,1.1368222,0.18423809,1
3.0,1,-1.2306367,6.6259665,-2.0574412,5.2779098,-2.1698046,-0.977826,-2.931184,-0.86425567,-0.3050282,0.4337381,-2.6673589,-2.8543022,0
3.0,1,-1.2306222,6.6259394,-2.0574408,5.2778893,-2.1697981,-0.9778484,-2.9312208,-0.86419636,-0.30502263,0.43378162,-2.6673524,-2.8543465,0
3.0,1,-1.2306241,6.625925,-2.057438,5.2779512,-2.1697955,-0.9778571,-2.9311817,-0.8642683,-0.30501682,0.43374866,-2.6673627,-2.8543108,0
3.0,1,-1.2306589,6.625973,-2.057436,5.277989,-2.1698105,-0.9778092,-2.9311109,-0.8643967,-0.3050322,0.43367702,-2.6673563,-2.8542342,0
3.0,1,-1.2306474,6.625968,-2.057439,5.2779403,-2.1698077,-0.97781986,-2.9311545,-0.86431324,-0.30503094,0.43371794,-2.667353,-2.8542778,0
3.0,1,-1.2306311,6.6259565,-2.0574403,5.277886,-2.169802,-0.97783476,-2.9312093,-0.86421657,-0.30502772,0.43377015,-2.6673498,-2.8543332,0
7.0,6,-2.6557696,-3.7723172,-0.8396611,-2.0900078,-0.82719177,-1.529425,7.769583,4.439067,-0.80620104,0.16559711,1.1057242,0.029715994,0
7.0,6,-2.6563869,-3.7722409,-0.8391172,-2.089867,-0.82753915,-1.5301976,7.7707,4.436115,-0.80450016,0.16616182,1.1055526,0.030074881,0
7.0,6,-2.6549256,-3.7726047,-0.8397683,-2.0907953,-0.8272729,-1.5291286,7.7682204,4.4413214,-0.8079338,0.16619761,1.105948,0.029486084,0
7.0,6,-2.654601,-3.7727902,-0.83971167,-2.091191,-0.8271475,-1.5289774,7.767254,4.4427238,-0.8087984,0.16633327,1.1062691,0.029221738,0
7.0,6,-2.6559474,-3.772303,-0.8395242,-2.0901282,-0.82714623,-1.529405,7.769454,4.4390874,-0.8061941,0.1656842,1.1057911,0.029663654,0
7.0,6,-2.6559787,-3.772474,-0.8395943,-2.0898747,-0.82724816,-1.5298518,7.7698345,4.438103,-0.8054663,0.16601193,1.1056757,0.029960493,0
8.0,8,-2.3217528,-1.8160151,-2.839661,0.981114,-0.8065823,-0.41146654,-2.0957408,-0.9796831,8.7836075,1.8443292,1.3758214,-3.6933815,1
8.0,8,-2.318187,-1.8273096,-2.8487756,0.9708603,-0.77082187,-0.37473324,-2.0984352,-0.98120713,8.774702,1.8451861,1.3767587,-3.714596,1
8.0,8,-2.276805,-1.7832093,-2.8151357,1.0285306,-0.8367686,-0.5097894,-2.1242042,-1.0089346,8.815883,1.8542522,1.3265364,-3.651868,1
8.0,8,-2.3235967,-1.827879,-2.849659,0.9692633,-0.7754445,-0.37276378,-2.0939424,-0.9786591,8.773432,1.8444185,1.3799092,-3.7141814,1
8.0,8,-2.331108,-1.8405927,-2.860941,0.95672745,-0.75815713,-0.3406108,-2.0888546,-0.9633987,8.759168,1.8371959,1.3955262,-3.7337964,1
8.0,8,-2.3191917,-1.8113335,-2.8344557,0.98436266,-0.8138078,-0.4212242,-2.0980804,-0.9842919,8.788864,1.8447754,1.3719195,-3.6858697,1
4.0,4,-0.30543816,-2.269994,-1.7767762,-0.6853045,9.015112,0.15500858,-0.042097792,-1.2560518,-0.34582508,-0.09867316,-0.5745337,-0.23210166,1
4.0,4,-0.30540845,-2.270019,-1.776758,-0.6852982,9.015144,0.15524334,-0.042092487,-1.2560679,-0.3458032,-0.09874678,-0.5745758,-0.23223357,1
4.0,4,-0.30539864,-2.270022,-1.7767619,-0.68530434,9.015169,0.15539917,-0.042082846,-1.2560593,-0.34580928,-0.0988014,-0.57459193,-0.23231135,1
4.0,4,-0.30540648,-2.2700205,-1.776759,-0.68529946,9.015152,0.1552817,-0.04209028,-1.2560672,-0.3458028,-0.09875753,-0.5745812,-0.2322527,1
4.0,4,-0.30543062,-2.2699726,-1.7767903,-0.6853213,9.015143,0.15520051,-0.042070605,-1.2560068,-0.34588403,-0.098783895,-0.5745362,-0.23214866,1
4.0,4,-0.30542699,-2.2700036,-1.7767693,-0.685302,9.015121,0.15509316,-0.04209636,-1.25606,-0.34581548,-0.09869724,-0.57455033,-0.23215045,1
