true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-3.0989013,0.02243461,1.1941326,1.4266145,-3.0179875,-1.6315905,0.91666746,-2.078716,1.5780402,0.24970643,-2.8743484,0.43820858,1.3695352,0.25023592,-0.082034804,-0.65624225,0.6500316,-2.7008407,13.278919,1.129509,1
18.0,18,-3.087797,0.02286278,1.2115456,1.4559954,-3.0598707,-1.6655444,0.71730864,-2.155822,1.7801682,0.3236023,-2.8404896,0.52579033,1.4698026,0.26671058,-0.1994018,-0.7036848,0.63382125,-2.7366388,13.345307,1.2163094,1
18.0,18,-3.0380738,0.1736302,1.158287,1.4434166,-2.8648136,-1.6194003,0.67053854,-2.0665367,1.9305345,0.33915398,-2.8501039,0.28807664,1.2417167,0.19690345,-0.12191692,-0.6514049,0.30170178,-2.6060262,13.347899,1.3634359,1
18.0,18,-2.884308,0.58075005,1.0114594,1.3061479,-3.205223,-1.701337,-0.7332611,-2.8801837,3.58151,1.1065191,-2.544107,0.47181544,1.9585022,0.022030264,-0.8663185,-0.73053527,-0.05608063,-2.6876266,13.526817,1.7805386,1
18.0,18,-3.0663004,0.06081948,1.2324145,1.4695194,-3.1581824,-1.7103217,0.32121286,-2.3039963,2.1654706,0.50399506,-2.7688317,0.62887037,1.6577524,0.29195815,-0.40605965,-0.7741392,0.58561397,-2.7950766,13.452782,1.3833656,1
18.0,18,-3.0914178,0.01816929,1.2171503,1.4559346,-3.0580785,-1.6716415,0.7411647,-2.1524985,1.7662266,0.3134884,-2.8419173,0.51986796,1.4696071,0.26865453,-0.19835332,-0.70470005,0.6282182,-2.7386756,13.343392,1.2279419,1
0.0,0,12.416051,-0.5702549,1.4724127,-4.5841503,1.4119107,-0.17607738,-1.3756288,1.7556063,-0.5230168,-2.4877667,-0.6324608,-2.5128481,-2.5865614,-0.9229968,-0.86324644,1.5622818,0.087352574,-1.1330675,-3.832872,-0.43928012,1
0.0,0,12.41798,-0.5658955,1.4701788,-4.5819607,1.4129472,-0.17387228,-1.3746622,1.7533338,-0.52391887,-2.4881601,-0.6321816,-2.5147977,-2.5860639,-0.9247904,-0.8638139,1.5608189,0.087684095,-1.1330671,-3.8334126,-0.4418489,1
0.0,0,12.419542,-0.56310165,1.4759421,-4.5793624,1.4060907,-0.17622164,-1.3769003,1.7467897,-0.5212466,-2.4840248,-0.6378507,-2.5138512,-2.5859802,-0.92800707,-0.86457974,1.5669392,0.089467704,-1.130941,-3.8292427,-0.44693154,1
0.0,0,12.420008,-0.5732231,1.4611369,-4.5849605,1.4238967,-0.16942705,-1.3719844,1.7326984,-0.5280988,-2.4887288,-0.6218199,-2.5247197,-2.5879414,-0.9240532,-0.8602619,1.5670809,0.10322541,-1.1347556,-3.833518,-0.45681468,1
0.0,0,12.4188,-0.56430435,1.4689317,-4.581171,1.4137833,-0.17282332,-1.3741317,1.7519766,-0.5244157,-2.4884956,-0.63163054,-2.515877,-2.5858848,-0.92542875,-0.8639363,1.5601763,0.08813876,-1.1331775,-3.8337228,-0.4430896,1
0.0,0,12.4173,-0.56712335,1.4712552,-4.582571,1.4122096,-0.17482524,-1.3750198,1.7545229,-0.52344275,-2.488116,-0.6324685,-2.5138252,-2.5860922,-0.9241451,-0.86370754,1.5610027,0.087134615,-1.1330574,-3.8331757,-0.44043761,1
2.0,2,-0.43712515,-0.5857559,13.129693,-2.5056484,-2.1904383,-0.32197824,-1.3614781,0.17892802,0.90282243,4.6736345,-3.0215602,-4.24136,-0.91069937,1.4807907,-1.8829575,-2.305427,0.8822766,0.541526,-0.17309226,1.4194272,1
2.0,2,-0.44131994,-0.5759618,13.124503,-2.512182,-2.1911666,-0.32001075,-1.3644174,0.18415532,0.9045031,4.69432,-3.0235515,-4.2372265,-0.9126693,1.4761724,-1.8980051,-2.3137677,0.8807508,0.54420596,-0.17191555,1.4364291,1
2.0,2,-0.46921307,-0.6281614,13.149016,-2.5005136,-2.1898713,-0.32672697,-1.3537567,0.17551735,0.93961394,4.641175,-3.0067842,-4.223312,-0.8843266,1.5045457,-1.904935,-2.3257384,0.88581336,0.51321465,-0.1536319,1.4327207,1
2.0,2,-0.48170263,-0.8486156,13.216986,-2.4231956,-2.1201794,-0.37095302,-1.3192104,0.10728637,0.9960352,4.3467903,-2.9987295,-4.2244887,-0.8039439,1.5943984,-1.731621,-2.2348669,0.926797,0.456698,-0.16020608,1.1267036,1
2.0,2,-0.44743153,-0.6051045,13.134993,-2.5054944,-2.1819773,-0.32452863,-1.3616577,0.17844012,0.91905993,4.665691,-3.0248404,-4.233497,-0.90000457,1.488142,-1.8872898,-2.3080132,0.8847765,0.5342968,-0.16982052,1.4045795,1
2.0,2,-0.44094345,-0.5909605,13.130296,-2.5068393,-2.1865242,-0.32313555,-1.3626853,0.17977375,0.90953535,4.6751347,-3.0236616,-4.237755,-0.90757924,1.481915,-1.8876075,-2.3074868,0.88321084,0.5398346,-0.17168675,1.4162465,1
9.0,9,-1.4100788,0.8248109,2.7753916,-1.8920896,-3.38155,1.9027137,-4.6903095,-1.5488579,0.20236471,11.6701765,-3.0594711,-2.783615,-0.10350858,0.7404602,1.6177074,1.3373554,-1.0973312,-1.0277307,-2.2545955,-0.9343532,1
9.0,9,-1.4105523,0.82517886,2.7730763,-1.8936392,-3.3814943,1.9045558,-4.6903944,-1.5488968,0.20280297,11.669684,-3.0591803,-2.7832692,-0.10433148,0.7409229,1.6195809,1.3380618,-1.0985287,-1.0280619,-2.255434,-0.93500054,1
9.0,9,-1.4041858,0.8250887,2.756365,-1.8995064,-3.3776333,1.9018933,-4.689075,-1.548476,0.20724441,11.676751,-3.0548992,-2.7826066,-0.10363005,0.73620576,1.6093736,1.3348591,-1.0941484,-1.0272088,-2.2545354,-0.92668617,1
9.0,9,-1.4048047,0.8212695,2.7757192,-1.8930534,-3.3801079,1.8965768,-4.6889515,-1.5484061,0.2060428,11.675132,-3.0575984,-2.78565,-0.10275242,0.7358681,1.6065854,1.335384,-1.091665,-1.027159,-2.2519834,-0.9272598,1
9.0,9,-1.4095426,0.8241855,2.7736673,-1.8939881,-3.3812876,1.9034401,-4.6901035,-1.5488218,0.20370659,11.670507,-3.0588253,-2.7838275,-0.104414314,0.7400114,1.6175568,1.3379267,-1.0974691,-1.0280365,-2.2549746,-0.93366945,1
9.0,9,-1.410048,0.8246533,2.7742438,-1.8932266,-3.3814733,1.9035311,-4.690295,-1.5488764,0.20296466,11.67008,-3.059172,-2.7836146,-0.104140446,0.7404793,1.6182903,1.3378816,-1.0977763,-1.0279465,-2.2549884,-0.93431544,1
8.0,8,-0.15883496,0.7099237,1.1926136,-2.7118518,-1.6421176,0.24087268,-1.4862194,-2.8111072,12.672005,1.9978204,-0.07859026,-2.7580507,-0.29026413,-0.63152593,-2.0410185,-2.8927412,-1.7289885,-2.397502,1.1806523,1.4012381,1
8.0,8,-0.15726978,0.7128676,1.1990175,-2.7125666,-1.6436418,0.2409563,-1.4810096,-2.8088546,12.672382,1.9949715,-0.07865891,-2.7679105,-0.2824651,-0.6311014,-2.0383973,-2.8954322,-1.7417591,-2.3961394,1.1698563,1.4029003,1
