true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-0.8193472,-1.4630018,-1.7615131,-1.7377083,-2.3771663,-0.6657952,8.055512,1
6.0,6,-0.8833555,-1.4843079,-1.7683623,-1.7945951,-2.3434753,-0.4777943,8.029935,1
6.0,6,-0.8236851,-1.4636227,-1.7612737,-1.7501043,-2.3773184,-0.6395702,8.051359,1
6.0,6,-0.81504595,-1.457204,-1.7545018,-1.7411968,-2.3867593,-0.68213826,8.055078,1
6.0,6,-0.8401645,-1.465151,-1.7586924,-1.7562343,-2.3727973,-0.6200752,8.04793,1
6.0,6,-0.84243923,-1.4683039,-1.7611593,-1.7582412,-2.3695703,-0.60487485,8.046817,1
1.0,1,-1.9631996,7.10261,-0.49885878,0.04582803,-2.3614798,-2.794485,-3.2380433,1
1.0,1,-1.9631994,7.1026087,-0.49885908,0.045829013,-2.36148,-2.7944853,-3.2380433,1
1.0,1,-1.9631996,7.102609,-0.49885914,0.045828357,-2.3614783,-2.7944853,-3.2380435,1
1.0,1,-1.9632002,7.1026096,-0.49885783,0.04582601,-2.3614786,-2.7944841,-3.2380445,1
1.0,1,-1.9631994,7.1026096,-0.49885884,0.04582809,-2.3614793,-2.7944849,-3.2380433,1
1.0,1,-1.9631994,7.102609,-0.49885884,0.045827925,-2.3614786,-2.7944849,-3.2380438,1
5.0,5,-4.4550033,-0.61621666,0.87383246,3.014824,-2.3082235,6.3461885,-2.7423918,1
5.0,5,-4.4550037,-0.61621803,0.8738305,3.0148256,-2.3082218,6.34619,-2.7423904,1
5.0,5,-4.4550037,-0.6162172,0.8738315,3.0148246,-2.3082228,6.346191,-2.742391,1
5.0,5,-4.455004,-0.61621803,0.8738295,3.014825,-2.3082209,6.3461914,-2.74239,1
5.0,5,-4.4550037,-0.6162168,0.8738285,3.0148263,-2.308222,6.3461895,-2.7423904,1
5.0,5,-4.4550033,-0.6162165,0.87382865,3.0148256,-2.3082216,6.3461905,-2.7423904,1
4.0,4,-3.8369904,-3.1185398,-2.0739322,0.7361471,7.475397,0.34757134,-0.037714597,1
4.0,4,-3.8369906,-3.118541,-2.0739326,0.7361489,7.475396,0.34757128,-0.037714817,1
4.0,4,-3.8369906,-3.1185384,-2.0739317,0.7361462,7.475396,0.34757143,-0.037715085,1
4.0,4,-3.83699,-3.1185393,-2.0739322,0.736147,7.475397,0.3475714,-0.037714727,1
4.0,4,-3.83699,-3.1185393,-2.0739322,0.73614705,7.475397,0.34757128,-0.037714913,1
4.0,4,-3.83699,-3.1185393,-2.073933,0.73614717,7.475398,0.3475711,-0.037714876,1
2.0,2,-2.8920844,3.6483278,5.48913,-2.6665733,-2.142038,1.1615468,-4.2140102,1
2.0,2,-2.8920834,3.6483269,5.48913,-2.6665735,-2.142038,1.1615461,-4.2140102,1
2.0,2,-2.8920846,3.6483305,5.4891267,-2.6665742,-2.1420388,1.161548,-4.2140107,1
2.0,2,-2.8920848,3.6483288,5.489129,-2.6665738,-2.1420388,1.1615491,-4.2140102,1
2.0,2,-2.8920841,3.6483278,5.4891295,-2.6665745,-2.1420372,1.1615458,-4.2140102,1
2.0,2,-2.892084,3.6483274,5.4891295,-2.6665738,-2.142038,1.1615453,-4.2140102,1
5.0,0,3.0521564,1.1470696,3.0159304,-4.939153,0.72639656,0.3783123,-4.008646,0
5.0,2,2.6287355,1.2578002,3.362595,-4.9091825,0.4938296,0.5221951,-4.082604,0
