true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,10,-1.4790435,-1.3492608,1.4713753,-0.32784143,-0.93621236,0.063112855,-0.75323516,-2.0780334,-1.2744669,-0.83123475,4.923082,4.283875,0
11.0,10,-1.4790447,-1.3492565,1.4713768,-0.32784045,-0.936214,0.06311351,-0.753238,-2.0780346,-1.2744671,-0.8312358,4.923081,4.283874,0
11.0,10,-1.4790437,-1.3492606,1.4713753,-0.327841,-0.93621224,0.0631141,-0.75323564,-2.0780349,-1.2744659,-0.83123547,4.9230824,4.2838755,0
11.0,10,-1.4790444,-1.3492584,1.471375,-0.32784015,-0.93621224,0.06311368,-0.7532367,-2.0780349,-1.2744664,-0.83123624,4.9230814,4.2838745,0
11.0,10,-1.4790446,-1.3492596,1.4713762,-0.32784113,-0.9362126,0.063113615,-0.75323606,-2.078034,-1.2744665,-0.8312356,4.923081,4.283875,0
11.0,10,-1.4790448,-1.3492585,1.4713761,-0.32784006,-0.9362144,0.06311178,-0.753236,-2.0780334,-1.2744666,-0.8312358,4.923083,4.2838745,0
5.0,5,-2.0618482,-0.31261158,-1.5774391,-2.0278425,1.4192014,5.373491,-1.8520458,-1.3838793,0.5735172,3.6702738,-0.3721425,0.04811973,1
5.0,5,-2.0594733,-0.31124735,-1.5737399,-2.0251944,1.4212073,5.3742566,-1.8565415,-1.3841171,0.57112855,3.6694553,-0.37669954,0.04909963,1
5.0,5,-2.0595329,-0.31115958,-1.5741819,-2.025086,1.4216155,5.3743434,-1.8564012,-1.3849571,0.5724807,3.6693387,-0.3763051,0.04793784,1
5.0,5,-2.0574162,-0.31154892,-1.5766457,-2.0248096,1.4214957,5.376573,-1.8538567,-1.3868867,0.570076,3.6651845,-0.37196594,0.04806097,1
5.0,5,-2.0620754,-0.31326437,-1.575085,-2.0263963,1.4181085,5.372014,-1.8538821,-1.3848387,0.57477474,3.6714287,-0.37453702,0.04964731,1
5.0,5,-2.0597086,-0.3116381,-1.5766886,-2.026231,1.4211184,5.3749976,-1.8536979,-1.3852417,0.572357,3.6682057,-0.3729433,0.047310997,1
2.0,2,1.5536058,2.408683,5.836992,2.0849168,-2.7302158,-0.53034323,-3.0937731,-1.185142,-1.2409183,-0.6421344,-2.3887367,-0.5229314,1
2.0,2,1.553606,2.4086816,5.836992,2.0849152,-2.7302158,-0.530342,-3.0937753,-1.185142,-1.2409177,-0.6421328,-2.3887362,-0.52292985,1
