true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
14.0,9,-0.356847,-0.7356032,-1.7751626,-0.3593697,-1.8231267,-2.8829226,-1.3151271,-3.3405178,-0.6187966,5.360854,2.0912414,3.1240337,-3.061142,4.9360013,2.025349,0
14.0,9,-0.2794236,-0.27824804,-1.915406,-0.34798345,-1.7635835,-2.9560373,-1.7685994,-3.5774367,-0.4321395,5.460107,2.6087258,3.1263437,-3.0380893,4.4355354,1.7923529,0
14.0,9,-0.3568579,-0.5418073,-1.8298,-0.39092046,-1.8412321,-2.9501295,-1.4207048,-3.4359367,-0.5452449,5.303916,2.3518577,3.0878367,-3.1005604,4.6955605,2.051051,0
14.0,9,-0.29143894,-0.39133,-1.8966002,-0.3538825,-1.7479328,-2.9159553,-1.7081165,-3.5265908,-0.4672599,5.3671713,2.4699264,3.1491597,-3.0501282,4.672429,1.8218198,0
14.0,9,-0.31139815,-0.3796278,-1.8811842,-0.366969,-1.7981116,-2.9640076,-1.6221967,-3.529412,-0.46916467,5.376693,2.5114515,3.1169715,-3.0715785,4.5395584,1.9087614,0
14.0,9,-0.3564933,-0.77777326,-1.7713344,-0.3402996,-1.7997139,-2.8613474,-1.3126051,-3.3337805,-0.61929303,5.3274775,2.03525,3.1524258,-3.0486276,5.048981,1.9828788,0
12.0,12,0.4732443,1.1220452,-0.90332305,-0.386094,-1.1096435,-1.886152,-0.40456823,-0.79283303,-1.2556529,-1.4547569,-0.77921665,-0.2676778,10.105666,-2.1133535,1.1872935,1
12.0,12,0.6273269,1.0550745,-1.0655609,-0.30471513,-1.1476849,-1.8322505,-0.47825986,-0.81371313,-1.2850647,-1.3553892,-0.8475374,-0.25426996,10.224845,-1.7514453,0.9283399,1
12.0,12,0.5887706,1.1504314,-1.0320745,-0.38237223,-1.1294322,-1.8908844,-0.4366057,-0.82531554,-1.2909418,-1.4172533,-0.79902476,-0.27185252,10.145452,-1.9223863,1.0861279,1
12.0,12,0.7396569,1.2870643,-1.2028477,-0.50373745,-1.1269842,-1.9570612,-0.42435253,-0.8875675,-1.3468708,-1.4429506,-0.7692189,-0.2959921,10.08419,-1.8023741,1.1636959,1
12.0,12,0.8275687,1.25328,-1.3962251,-0.5341997,-1.1666112,-1.9670546,-0.37939286,-0.91756016,-1.3973421,-1.4149173,-0.75644207,-0.32075757,10.094267,-1.621433,1.1934881,1
12.0,12,0.50505984,1.1807488,-0.93832505,-0.42164332,-1.1055541,-1.9097865,-0.40237367,-0.8120552,-1.2685801,-1.467643,-0.7685757,-0.27212512,10.084685,-2.0948255,1.2039763,1
1.0,1,-1.3206695,9.959503,-1.9263167,-0.6233566,-0.9964211,-0.49855307,0.5844379,-0.21994996,-0.57353485,-1.0604973,-2.0153658,-1.4092519,-0.74182284,-0.87026966,-1.5672768,1
1.0,1,-1.3051184,9.9693165,-1.9268445,-0.6521392,-0.99546045,-0.5017814,0.5885979,-0.22371909,-0.5895275,-1.0582572,-2.0044231,-1.4005919,-0.74776685,-0.8703574,-1.5563208,1
1.0,1,-1.2627262,9.992274,-1.9354001,-0.71677417,-0.99944323,-0.5058706,0.59418064,-0.23596391,-0.6312976,-1.0451368,-1.9785097,-1.3818572,-0.76588225,-0.85938597,-1.5306519,1
1.0,1,-1.1445477,10.037186,-1.9168267,-0.8580043,-0.93291754,-0.5132122,0.53894657,-0.31055465,-0.5660561,-1.0441397,-1.8901403,-1.3274555,-0.94242287,-0.83864546,-1.4984972,1
1.0,1,-1.3211501,9.963803,-1.9382937,-0.6356762,-1.0189983,-0.5010676,0.6078626,-0.21048498,-0.619651,-1.0546455,-2.0187018,-1.4118978,-0.70557016,-0.86852074,-1.556479,1
1.0,1,-1.3251446,9.963537,-1.9348058,-0.6328015,-1.0100495,-0.4994317,0.59868467,-0.21680602,-0.59680825,-1.0592953,-2.01538,-1.4110711,-0.7194109,-0.8678572,-1.5611829,1
11.0,11,-1.5966498,-0.8607441,0.5000352,-0.77023566,-0.9230642,1.9472089,0.50572836,1.764169,-0.5778635,-1.3437083,-1.00986,10.391601,-0.36556312,-0.11379907,-1.0744511,1
11.0,11,-1.5953236,-0.8589184,0.50262046,-0.7711933,-0.931975,1.970012,0.50307626,1.7770462,-0.58656496,-1.3432624,-1.0285063,10.386216,-0.36368576,-0.10863311,-1.0713415,1
11.0,11,-1.5992998,-0.83199453,0.51557434,-0.7856688,-0.90505564,1.9041327,0.503386,1.7518392,-0.5973744,-1.343474,-0.9928407,10.396637,-0.35638136,-0.14855433,-1.071866,1
11.0,11,-1.5917344,-0.8653108,0.4979406,-0.77192897,-0.95917225,2.0336668,0.5002374,1.8153486,-0.5878288,-1.3417244,-1.0721855,10.367132,-0.36603525,-0.08495455,-1.068397,1
11.0,11,-1.5933529,-0.8680367,0.4949178,-0.7685723,-0.94744796,2.0052905,0.5026499,1.795979,-0.58086646,-1.3421035,-1.0483679,10.376872,-0.36739674,-0.08948586,-1.0721811,1
11.0,11,-1.5952414,-0.86489594,0.49707955,-0.76897323,-0.9337169,1.9725937,0.50462204,1.7776489,-0.5778831,-1.3432958,-1.0257716,10.385384,-0.36687082,-0.10262566,-1.0736897,1
9.0,6,-0.97379035,-0.6951429,-1.4372011,-0.89578426,-1.8523316,-1.6488742,8.105153,-1.9430258,-0.7158946,4.8710446,-0.7573947,-1.0996367,-1.7300212,-1.377759,1.919764,0
9.0,6,-0.82170904,-0.7100339,-1.4719837,-0.8414793,-1.9343463,-1.6200743,7.683891,-1.8596056,-1.0368488,5.563183,-0.8640316,-1.1636145,-1.6474465,-1.296509,2.035056,0
9.0,6,-0.7801974,-0.73991543,-1.4419867,-0.811142,-1.8626126,-1.6373945,7.760967,-1.8562517,-1.0230525,5.5434175,-0.8384614,-1.1580737,-1.627653,-1.2653419,1.838608,0
9.0,6,-0.63374215,0.16467875,-1.5818822,-1.2946402,-2.1061835,-1.8010705,6.990243,-1.9313405,-1.138366,6.295871,-0.70645136,-1.2203596,-1.7914754,-1.1527394,1.9952241,0
9.0,6,-0.93038744,-0.53925025,-1.4915041,-0.9427223,-1.9406168,-1.6800147,7.8255258,-1.9432452,-0.8216286,5.285174,-0.78059256,-1.1310351,-1.7421203,-1.3351134,1.9899051,0
9.0,6,-0.96893257,-0.7016821,-1.4349663,-0.8870084,-1.8396682,-1.6525216,8.106055,-1.9474528,-0.70175284,4.888198,-0.7534538,-1.0977097,-1.7288363,-1.3677405,1.8806522,0
5.0,5,-0.72330385,-1.0830202,-1.1599003,-0.67319524,-1.1015964,10.303321,-0.57274365,3.1936238,0.06447915,-0.91166013,-2.581023,-0.55683386,-2.4780326,0.519536,0.83127236,1
5.0,5,-0.7229594,-1.0850998,-1.1695051,-0.6789589,-1.0980436,10.287609,-0.5741117,3.195802,0.08417322,-0.89300346,-2.5763566,-0.5611303,-2.501724,0.5080956,0.8355526,1
5.0,5,-0.72237796,-1.0848145,-1.1658232,-0.67701733,-1.0981294,10.292598,-0.5722687,3.1961315,0.07396844,-0.89862466,-2.580111,-0.56068176,-2.4930437,0.5124936,0.83588874,1
5.0,5,-0.7307856,-1.0899814,-1.1768085,-0.6742986,-1.1019503,10.2753935,-0.5800752,3.1983893,0.073184386,-0.8772655,-2.570153,-0.56773275,-2.501055,0.4930121,0.8551648,1
5.0,5,-0.72801703,-1.0850213,-1.1677586,-0.6772698,-1.1067336,10.290522,-0.5677838,3.2075415,0.07544462,-0.90399414,-2.5730765,-0.56105816,-2.4901745,0.49523947,0.83496875,1
5.0,5,-0.7215236,-1.0826471,-1.1605499,-0.67542475,-1.0998247,10.302016,-0.5716362,3.1937246,0.070384875,-0.91017175,-2.5817077,-0.55674815,-2.4834626,0.5200654,0.8288863,1
4.0,4,-0.15958005,-1.12736,-2.0612671,-0.080668576,10.913252,0.35381353,-0.46229053,-1.0260179,0.38467577,-1.7152716,-0.14800948,-0.88468397,-0.82188547,-1.437697,-0.79140466,1
4.0,4,-0.15952386,-1.1273842,-2.061282,-0.08066011,10.913361,0.35298714,-0.4621213,-1.0260212,0.38452142,-1.7150048,-0.14789465,-0.88467044,-0.82182443,-1.437738,-0.791416,1
4.0,4,-0.15933602,-1.1275108,-2.0613368,-0.0806107,10.913752,0.3499171,-0.46150568,-1.0259101,0.38369578,-1.7140421,-0.14758173,-0.8847444,-0.8215583,-1.4381068,-0.7910203,1
4.0,4,-0.15945105,-1.1275064,-2.0615532,-0.08032889,10.914037,0.34688762,-0.46106675,-1.025908,0.38266894,-1.7129451,-0.14734131,-0.88494706,-0.82121766,-1.4388566,-0.79008675,1
4.0,4,-0.1599037,-1.1273273,-2.0617912,-0.080004446,10.914078,0.34564054,-0.46070075,-1.0261436,0.38233647,-1.7124145,-0.14721844,-0.8850262,-0.82114714,-1.4394689,-0.789706,1
4.0,4,-0.15950295,-1.1273961,-2.0612667,-0.0806882,10.913355,0.35311556,-0.46210152,-1.0260148,0.38458255,-1.715058,-0.14790544,-0.8846582,-0.82185656,-1.4376861,-0.7914976,1
14.0,14,-0.725021,-0.48266745,-0.54366225,-1.1269419,-1.0834961,-0.18722108,-1.0701483,-0.62324417,-0.8377903,-0.40565926,-0.36038494,-0.19909275,-1.0504023,-2.3561568,10.522763,1
14.0,14,-0.67938125,-0.30664155,-0.6548348,-1.2362375,-1.2480533,-0.05862328,-1.2843865,-0.76846075,-0.66624326,-0.16327071,-0.2582224,-0.34650227,-1.5430255,-2.0514634,10.517507,1
14.0,14,-0.68022305,-0.38113183,-0.6205752,-1.1743273,-1.1364717,-0.14010252,-1.2397543,-0.7215487,-0.7115132,-0.33674842,-0.2702952,-0.26836908,-1.3163819,-2.1636405,10.521076,1
14.0,14,-0.66619855,-0.36656713,-0.6428955,-1.1970581,-1.2096745,-0.0366035,-1.3655119,-0.74867094,-0.6706435,-0.22182783,-0.28559652,-0.33751473,-1.4273274,-2.001505,10.532384,1
14.0,14,-0.6897899,-0.3246082,-0.64687276,-1.222883,-1.236474,-0.061654482,-1.260171,-0.74870205,-0.693736,-0.1788782,-0.27883515,-0.3422147,-1.4945523,-2.0764248,10.523362,1
14.0,14,-0.7316072,-0.51676387,-0.5232678,-1.1183527,-1.0865307,-0.1690865,-1.0777832,-0.61914957,-0.8354384,-0.42523426,-0.3687538,-0.1822167,-0.96908474,-2.3660975,10.522108,1
2.0,1,-3.3871837,7.617903,1.4026666,3.0200708,-1.0058305,-0.9618528,-1.8330508,-0.252071,-0.16895214,-2.7672186,-3.0111146,-3.0590076,1.4016676,-0.6400267,-1.9320228,0
2.0,1,-3.3850453,7.559805,1.4176975,3.068828,-1.0287598,-0.94603413,-1.8571638,-0.19594651,-0.21943745,-2.7444434,-3.0570376,-3.0677373,1.4784194,-0.6300677,-1.952357,0
