true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
7.0,7,-1.2567705,0.5261654,-1.6066649,-3.0112765,0.26647443,-0.9181436,0.89125335,3.1963537,1.986158,0.7367821,-0.9097264,2.8178215,1
7.0,7,-1.2618822,0.52233374,-1.6077526,-3.009623,0.26098958,-0.9161672,0.8853412,3.196119,1.9934336,0.74168515,-0.90608615,2.810676,1
7.0,7,-1.271448,0.5214194,-1.6065842,-3.010459,0.27243787,-0.92299545,0.8612363,3.1912835,2.006067,0.7579338,-0.9020259,2.7965746,1
7.0,7,-1.238299,0.5402525,-1.6111703,-3.0122786,0.23972777,-0.9086282,0.9289889,3.192439,1.9742708,0.7072463,-0.9157227,2.8303282,1
7.0,7,-1.2520438,0.5306235,-1.6085211,-3.0119054,0.25273845,-0.91361296,0.90407854,3.19425,1.9869968,0.7269909,-0.9094754,2.8167822,1
7.0,7,-1.2540988,0.5287486,-1.6071222,-3.011753,0.26379713,-0.9173303,0.8962634,3.1953282,1.9847971,0.7326521,-0.9107613,2.8192291,1
11.0,11,-0.8592561,2.135068,-2.3677397,-1.1384206,-0.7258148,0.16420373,2.0479958,0.38370693,0.09827636,-1.2257966,-0.9945654,4.145195,1
11.0,11,-0.859778,2.137123,-2.3700573,-1.1371293,-0.7358919,0.16361581,2.0445268,0.38339087,0.10269911,-1.2245809,-0.9958878,4.1395736,1
11.0,11,-0.8583026,2.1530254,-2.3645153,-1.1348166,-0.7244901,0.15774041,2.0373757,0.3681205,0.10078265,-1.2297238,-0.9996032,4.1384754,1
11.0,11,-0.85854405,2.1323516,-2.3713045,-1.1319833,-0.73959553,0.17005384,2.0504625,0.38238025,0.09940102,-1.2265487,-0.9941367,4.139973,1
11.0,11,-0.859746,2.128559,-2.3720856,-1.1385448,-0.7398638,0.16845272,2.0518546,0.39054537,0.10328316,-1.224084,-0.99367195,4.139629,1
11.0,11,-0.85911417,2.1354744,-2.3675675,-1.1378338,-0.72529,0.16430674,2.047955,0.38281608,0.09784837,-1.226161,-0.99459165,4.1453547,1
2.0,1,0.11873488,2.512509,1.6610153,-1.4344391,1.226573,1.5061297,0.16451412,-2.6223757,-0.6453702,-1.7729732,0.99577904,-2.4863172,0
2.0,1,0.11873455,2.5125096,1.6610166,-1.4344409,1.2265683,1.5061285,0.16451398,-2.622374,-0.64536893,-1.772972,0.9957796,-2.4863198,0
2.0,1,0.118735895,2.5125093,1.6610137,-1.4344401,1.2265718,1.5061301,0.16451764,-2.622374,-0.64536995,-1.7729747,0.9957781,-2.486317,0
2.0,1,0.11873242,2.5125115,1.6610193,-1.4344422,1.2265632,1.5061253,0.16450956,-2.6223736,-0.645367,-1.7729683,0.99578387,-2.4863245,0
2.0,1,0.11873247,2.5125108,1.6610203,-1.4344413,1.2265673,1.5061264,0.1645081,-2.6223738,-0.6453683,-1.7729679,0.9957825,-2.4863229,0
2.0,1,0.11873619,2.5125089,1.6610132,-1.4344404,1.2265724,1.5061303,0.16451788,-2.6223738,-0.64537,-1.7729753,0.9957781,-2.4863162,0
2.0,1,0.9317772,4.290825,-0.5212729,-1.4700636,-1.4181924,0.32153523,1.773861,-1.7760301,0.79440975,-2.0410972,-1.528095,0.7619127,0
2.0,1,0.93176955,4.290566,-0.5214263,-1.4698697,-1.4183273,0.321773,1.7742089,-1.7760016,0.79433,-2.0412126,-1.5280782,0.7620034,0
2.0,1,0.9320851,4.2907686,-0.52127254,-1.4692329,-1.4180783,0.32188532,1.774376,-1.7764934,0.7937118,-2.0414877,-1.5280714,0.7617576,0
2.0,1,0.93210644,4.2906065,-0.5213541,-1.4692115,-1.418153,0.3220453,1.7744552,-1.7763865,0.7936569,-2.0415084,-1.528096,0.7619369,0
2.0,1,0.9318673,4.2904406,-0.5214803,-1.4697443,-1.4183261,0.3219563,1.7742684,-1.7759428,0.79414743,-2.0412676,-1.5281351,0.76221776,0
2.0,1,0.9318643,4.290802,-0.5212723,-1.469923,-1.4181924,0.3216341,1.773888,-1.7761151,0.7942614,-2.0411544,-1.528092,0.7619196,0
2.0,5,-0.5582804,1.6826364,1.9723271,-0.89182764,2.5401611,3.5536158,-0.28610578,-0.7988167,-0.4830269,-2.1286917,-0.84090626,-1.381894,0
2.0,5,-0.5582803,1.6826364,1.9723283,-0.8918276,2.5401592,3.5536156,-0.28610715,-0.7988144,-0.4830276,-2.1286907,-0.84090585,-1.3818973,0
2.0,5,-0.558283,1.6826407,1.9723406,-0.8918337,2.5401487,3.5536067,-0.28611332,-0.7988185,-0.48302567,-2.1286821,-0.84090114,-1.3819107,0
2.0,5,-0.55828315,1.6826385,1.9723364,-0.8918325,2.5401537,3.553609,-0.2861121,-0.7988175,-0.4830257,-2.128683,-0.84090185,-1.3819073,0
2.0,5,-0.5582797,1.6826355,1.9723231,-0.8918252,2.540165,3.5536175,-0.28610483,-0.7988155,-0.48302752,-2.128694,-0.8409075,-1.3818911,0
2.0,5,-0.5582769,1.6826303,1.972319,-0.89182335,2.5401654,3.5536256,-0.2860984,-0.79880536,-0.4830302,-2.1287007,-0.8409121,-1.3818867,0
0.0,1,2.5594306,3.5966165,-0.20349345,-3.0459661,-1.8880086,-2.1312947,-2.1380856,0.07369674,1.019904,1.1688293,-0.019398043,-1.160739,0
0.0,1,2.5619109,3.5979311,-0.2034851,-3.0447593,-1.8914747,-2.129407,-2.1365547,0.070680566,1.0187252,1.1663846,-0.019108603,-1.1618669,0
0.0,1,2.5567439,3.596617,-0.20248422,-3.0450077,-1.8895396,-2.130908,-2.140841,0.07059877,1.0226212,1.1714141,-0.016991595,-1.1649611,0
0.0,1,2.559292,3.5974152,-0.2027035,-3.044679,-1.8903102,-2.1301544,-2.1389132,0.0701582,1.0207698,1.1689856,-0.017964238,-1.1640134,0
0.0,1,2.5616624,3.5992234,-0.20283633,-3.0457137,-1.8917388,-2.1286001,-2.1344702,0.06971595,1.02003,1.1645728,-0.019854067,-1.1623675,0
0.0,1,2.558367,3.5967612,-0.20318204,-3.0465834,-1.8877121,-2.131325,-2.1379645,0.073624246,1.0211481,1.1690521,-0.019462673,-1.1611099,0
4.0,4,0.31560463,0.29846513,0.7851372,-0.9176372,5.0309396,0.79865205,-0.42186394,-0.9984256,-1.3546104,-0.83107346,0.31015515,-0.9260845,1
4.0,4,0.31560457,0.29846483,0.7851374,-0.91763747,5.0309396,0.79865193,-0.42186382,-0.99842525,-1.3546107,-0.8310732,0.3101551,-0.9260844,1
4.0,4,0.3156048,0.29846507,0.7851374,-0.91763747,5.0309396,0.7986521,-0.42186347,-0.99842536,-1.3546107,-0.8310736,0.31015489,-0.92608476,1
4.0,4,0.31560457,0.29846495,0.7851368,-0.9176377,5.0309396,0.7986516,-0.42186394,-0.99842536,-1.3546103,-0.83107305,0.31015542,-0.9260843,1
4.0,4,0.31560475,0.29846513,0.7851374,-0.9176376,5.030939,0.79865193,-0.42186353,-0.9984257,-1.3546104,-0.8310736,0.31015483,-0.9260845,1
4.0,4,0.3156048,0.29846513,0.7851374,-0.9176378,5.0309396,0.7986518,-0.4218637,-0.9984256,-1.3546104,-0.83107364,0.31015486,-0.9260844,1
10.0,10,-1.1411265,1.034134,-1.465629,-1.2799032,1.3113523,-1.1746801,-2.251676,-2.4205046,0.022860171,1.1501844,4.678204,-1.4232559,1
10.0,10,-1.1411265,1.034134,-1.4656287,-1.279903,1.3113524,-1.17468,-2.2516763,-2.420505,0.022860223,1.150184,4.6782045,-1.4232558,1
10.0,10,-1.1411265,1.0341338,-1.465629,-1.2799028,1.3113524,-1.17468,-2.251676,-2.420505,0.02286023,1.150184,4.6782045,-1.4232559,1
10.0,10,-1.1411268,1.034134,-1.4656287,-1.2799032,1.3113525,-1.17468,-2.251676,-2.420505,0.022860179,1.1501842,4.678204,-1.4232554,1
10.0,10,-1.1411265,1.034134,-1.4656289,-1.2799032,1.3113524,-1.17468,-2.2516763,-2.420505,0.022860253,1.1501842,4.6782045,-1.4232558,1
10.0,10,-1.1411264,1.0341338,-1.465629,-1.2799026,1.3113524,-1.1746801,-2.251676,-2.420505,0.022860223,1.1501843,4.678204,-1.4232557,1
11.0,11,-1.5773228,2.243493,-2.5704126,0.0026831357,-0.75443524,0.9618342,0.90468204,-0.6099368,0.061093137,-1.141185,-0.5104652,4.2205276,1
11.0,11,-1.5679593,2.247318,-2.570696,-0.008560267,-0.7712998,0.9736663,0.9294857,-0.6084789,0.06847227,-1.1555676,-0.50952566,4.204116,1
11.0,11,-1.5736126,2.269403,-2.561348,0.010663073,-0.7586678,0.9684059,0.9059742,-0.6376958,0.06614219,-1.1571075,-0.5133146,4.1983833,1
11.0,11,-1.5683079,2.247806,-2.569642,-0.00047611166,-0.7698963,0.9770208,0.92842567,-0.61503595,0.06521256,-1.1577595,-0.50908774,4.2029676,1
11.0,11,-1.5708184,2.2434072,-2.574483,-0.00633349,-0.7777744,0.9718828,0.92146,-0.6065943,0.071848154,-1.1497344,-0.50897473,4.2037864,1
11.0,11,-1.5777932,2.2437234,-2.5702012,0.004558387,-0.7536667,0.9618049,0.9031252,-0.61137646,0.0604458,-1.1408993,-0.51051974,4.2207456,1
9.0,9,-0.683868,-0.22329116,-1.1697936,-1.2862886,0.1666328,-2.8044903,-2.5713787,0.18723536,-0.16539831,4.672325,2.4471223,-0.45387056,1
9.0,9,-0.6838679,-0.22329113,-1.1697936,-1.2862884,0.16663289,-2.8044903,-2.5713787,0.18723527,-0.16539852,4.6723247,2.4471223,-0.4538705,1
9.0,9,-0.6838676,-0.22329107,-1.1697936,-1.2862886,0.16663285,-2.8044903,-2.5713787,0.18723536,-0.16539846,4.672325,2.4471223,-0.45387056,1
9.0,9,-0.6838679,-0.22329119,-1.1697935,-1.2862886,0.16663286,-2.8044903,-2.5713787,0.18723528,-0.16539851,4.672325,2.4471223,-0.4538705,1
9.0,9,-0.683868,-0.2232911,-1.1697935,-1.2862886,0.16663286,-2.8044903,-2.5713787,0.18723531,-0.16539843,4.672325,2.4471223,-0.4538705,1
9.0,9,-0.683868,-0.22329113,-1.1697936,-1.2862887,0.16663268,-2.8044906,-2.571379,0.18723522,-0.16539843,4.672325,2.4471223,-0.45387068,1
1.0,1,0.37294233,3.505323,1.974885,-2.1946595,-2.5616784,1.5161155,-0.8311543,-1.2217222,2.0155432,-0.80435723,0.024534239,-2.378878,1
1.0,1,0.37304336,3.505505,1.9748154,-2.1948884,-2.5620153,1.5155616,-0.83096015,-1.2219136,2.0154781,-0.8041899,0.024807377,-2.3788655,1
1.0,1,0.37325448,3.505549,1.9747539,-2.1945121,-2.5620778,1.5158877,-0.8307283,-1.2221308,2.0150657,-0.80461234,0.024868658,-2.37893,1
1.0,1,0.37350726,3.5055268,1.9748228,-2.194572,-2.5620809,1.5159653,-0.83077526,-1.2220508,2.0150974,-0.80455285,0.024506135,-2.378853,1
1.0,1,0.37353253,3.5055754,1.9747965,-2.1948624,-2.5620909,1.5157208,-0.8306456,-1.2219135,2.0153186,-0.8044649,0.024347803,-2.3786979,1
1.0,1,0.3727612,3.5053225,1.9748727,-2.1947837,-2.5616312,1.5159571,-0.8311683,-1.2216723,2.0157123,-0.80424833,0.024620576,-2.3788824,1
0.0,0,2.6091747,1.781905,-0.14857298,0.9065763,-0.98589116,2.3619735,-2.4719043,-1.6882058,-0.6699644,-2.012235,0.56498224,-2.0571196,1
0.0,0,2.6090593,1.7814293,-0.14896083,0.9070173,-0.9862506,2.3621743,-2.471722,-1.6882694,-0.67017037,-2.0121782,0.565335,-2.0567565,1
0.0,0,2.6089556,1.7813108,-0.14919548,0.90748733,-0.9863102,2.3624928,-2.4713871,-1.6882876,-0.67031455,-2.012426,0.5652037,-2.0564415,1
0.0,0,2.6092274,1.781157,-0.14911804,0.90740794,-0.9862992,2.362369,-2.471434,-1.6882558,-0.67042863,-2.012302,0.56518483,-2.0563908,1
0.0,0,2.6092634,1.7815242,-0.14878902,0.906843,-0.9861414,2.3620684,-2.471748,-1.6882253,-0.67018074,-2.0121727,0.56516814,-2.0568204,1
0.0,0,2.6091638,1.7820516,-0.14853305,0.9064403,-0.98592097,2.3619442,-2.4718769,-1.6881969,-0.66989446,-2.0122712,0.5649707,-2.0571957,1
2.0,1,1.6979606,3.184428,1.8163676,-1.965434,-1.1315957,1.0135124,1.9322164,-1.1125562,1.2183233,-2.2814906,-1.6046511,-2.22705,0
2.0,1,1.6980085,3.1843956,1.8162862,-1.965373,-1.1316332,1.0135765,1.9323103,-1.1125576,1.2182748,-2.28156,-1.6046784,-2.2269747,0
2.0,1,1.6980402,3.1844025,1.8162155,-1.9653344,-1.1316478,1.0136077,1.9323747,-1.1125615,1.2182332,-2.281617,-1.6046873,-2.2269301,0
2.0,1,1.6980519,3.1843817,1.8162036,-1.9653178,-1.1316485,1.0136279,1.9324005,-1.1125593,1.2182254,-2.2816293,-1.6047063,-2.2269073,0
2.0,1,1.6980112,3.184394,1.8162837,-1.9653682,-1.1316295,1.0135804,1.9323157,-1.1125576,1.2182719,-2.2815633,-1.604684,-2.226971,0
2.0,1,1.6979545,3.184436,1.8163706,-1.9654438,-1.1315985,1.0135008,1.9322087,-1.1125559,1.218329,-2.2814837,-1.6046404,-2.2270598,0
7.0,7,-1.2648373,-1.4087563,0.22465035,-2.4161394,-0.13534376,0.5223996,0.07839748,4.430765,2.4764898,1.3692693,-0.5598293,-0.18334988,1
7.0,7,-1.2695229,-1.3726654,0.23213486,-2.441226,-0.17368802,0.4912892,0.06594304,4.3901415,2.5037606,1.3965747,-0.52117175,-0.24130884,1
7.0,7,-1.313953,-1.3997307,0.192072,-2.3859563,-0.13472775,0.5201655,0.10725824,4.384695,2.4877493,1.3899597,-0.51364744,-0.23885271,1
7.0,7,-1.249701,-1.3746148,0.22965673,-2.445069,-0.17759031,0.5037049,0.0829016,4.4131556,2.5011344,1.3655918,-0.5405654,-0.2146709,1
7.0,7,-1.2408841,-1.3497719,0.24109785,-2.4736571,-0.19408646,0.47655845,0.07582004,4.3954453,2.5234087,1.3741384,-0.53120965,-0.23245108,1
