true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-2.7345035,-2.1960676,-2.2900639,-2.262308,-1.6868109,-1.0394903,-0.111682616,-2.7844777,3.5199747,1.9522454,-1.8165377,-2.8167145,2.7129176,0.9567193,-2.6559715,-0.8333063,-1.9667064,-3.886553,12.574568,4.6385894,1
18.0,18,-2.7345855,-2.1961055,-2.2901065,-2.2623723,-1.6868094,-1.0396198,-0.11173066,-2.7844274,3.5199761,1.9522551,-1.8165876,-2.81668,2.7129683,0.9567838,-2.6559598,-0.8332896,-1.9666374,-3.8865266,12.574572,4.638673,1
18.0,18,-2.7351146,-2.1966672,-2.2899783,-2.263634,-1.687572,-1.0395987,-0.1129758,-2.7790594,3.5186753,1.9546177,-1.8140339,-2.8143363,2.710949,0.95382035,-2.6579323,-0.83259577,-1.9675102,-3.8863444,12.574139,4.638514,1
18.0,18,-2.7342858,-2.1972075,-2.2890701,-2.2644937,-1.6880969,-1.0383898,-0.112381645,-2.7771003,3.5195434,1.9556262,-1.8126987,-2.813585,2.711338,0.95140135,-2.6588237,-0.8329069,-1.969624,-3.8875377,12.573389,4.635109,1
18.0,18,-2.7344625,-2.1961255,-2.2899797,-2.2624876,-1.6868478,-1.0394036,-0.11162268,-2.7841315,3.5201159,1.9524479,-1.8163955,-2.8166475,2.712935,0.9564016,-2.6560593,-0.83330613,-1.9670348,-3.8866928,12.574471,4.638288,1
18.0,18,-2.734587,-2.1960034,-2.2901285,-2.262312,-1.6867597,-1.0395553,-0.11173601,-2.7844114,3.51991,1.9523053,-1.8165684,-2.8167694,2.7127738,0.9567648,-2.6559412,-0.83323544,-1.966694,-3.8864717,12.574601,4.638905,1
0.0,0,11.306014,7.7196627,2.3301282,-3.1060686,-0.2456451,-3.6165543,-0.9775911,-3.870569,-2.7439995,0.8900413,-0.885665,-2.3868785,-3.5226164,-1.1173049,-1.7842981,0.26919773,-0.9257867,-1.4331803,-0.8402771,-1.088667,1
0.0,0,11.305989,7.7197633,2.3301013,-3.1060514,-0.24565294,-3.6165254,-0.97757083,-3.870603,-2.743965,0.8900796,-0.8857191,-2.3869379,-3.522674,-1.1173056,-1.7842809,0.2692257,-0.92582405,-1.433184,-0.84026664,-1.0886093,1
0.0,0,11.303771,7.727161,2.330785,-3.1026046,-0.25012314,-3.6150684,-0.97690386,-3.8722508,-2.74319,0.88752687,-0.8854492,-2.388128,-3.5227387,-1.1133316,-1.7864181,0.2670754,-0.9279369,-1.4348102,-0.8385115,-1.0876161,1
0.0,0,11.304485,7.7262077,2.3302977,-3.1031787,-0.24893326,-3.6151476,-0.9768887,-3.8717678,-2.743466,0.8880655,-0.88579535,-2.3879647,-3.523127,-1.114612,-1.7854668,0.26770183,-0.92761123,-1.434283,-0.8396729,-1.0875156,1
0.0,0,11.3061,7.719609,2.329967,-3.106196,-0.2453757,-3.6165245,-0.9775577,-3.8705492,-2.7439566,0.89029634,-0.88585943,-2.3869889,-3.5228326,-1.1175897,-1.784063,0.26942515,-0.92579556,-1.4330764,-0.8404727,-1.0885272,1
