true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,0,5.369875,-1.128085,-2.0676525,-1.9151077,-3.2655592,0.57170564,5.0840507,0
6.0,0,5.4897423,-1.1239003,-2.0385342,-1.9151539,-3.288793,0.60276735,4.959554,0
6.0,0,5.4993887,-1.1288617,-2.0425515,-1.9058226,-3.2835207,0.5911179,4.952396,0
6.0,0,5.4901724,-1.1311039,-2.0495749,-1.8974838,-3.2775922,0.57851297,4.966068,0
6.0,0,5.4193897,-1.1327826,-2.0629148,-1.9011564,-3.2730808,0.59182185,5.0235224,0
6.0,0,5.3725557,-1.130052,-2.072742,-1.907646,-3.2596893,0.55932343,5.0863075,0
1.0,1,-2.5082912,7.322614,-1.6842345,-0.5221616,-0.2657574,-1.9613748,-3.442125,1
1.0,1,-2.5082905,7.3226132,-1.684235,-0.5221611,-0.26575816,-1.9613743,-3.442125,1
1.0,1,-2.508291,7.3226132,-1.6842345,-0.5221616,-0.26575804,-1.9613746,-3.442125,1
1.0,1,-2.5082908,7.3226132,-1.6842343,-0.5221618,-0.2657577,-1.961375,-3.4421246,1
1.0,1,-2.5082905,7.3226132,-1.6842343,-0.52216166,-0.2657582,-1.9613746,-3.4421246,1
1.0,1,-2.5082905,7.322614,-1.6842341,-0.5221618,-0.26575887,-1.9613743,-3.4421248,1
5.0,5,-3.999263,0.74882275,0.96942705,2.4836924,-3.051217,4.782215,-1.1876153,1
5.0,5,-3.9992647,0.74882114,0.9694254,2.4836926,-3.0512147,4.782217,-1.1876143,1
5.0,5,-3.999264,0.7488217,0.9694268,2.4836924,-3.0512152,4.782216,-1.1876154,1
5.0,5,-3.9992635,0.74882096,0.9694242,2.4836934,-3.0512152,4.782215,-1.1876127,1
5.0,5,-3.999265,0.7488235,0.96942824,2.4836915,-3.0512166,4.7822165,-1.1876171,1
5.0,5,-3.999264,0.7488218,0.9694256,2.483693,-3.0512156,4.782216,-1.1876143,1
4.0,4,-3.9797077,-0.18087545,-2.7798777,1.6663731,7.458535,-1.7787585,-2.2863035,1
4.0,4,-3.9797075,-0.18087664,-2.7798784,1.6663753,7.4585342,-1.7787584,-2.286303,1
4.0,4,-3.9797075,-0.18087718,-2.7798786,1.6663755,7.4585347,-1.7787577,-2.2863033,1
4.0,4,-3.9797077,-0.1808776,-2.7798786,1.666377,7.4585347,-1.7787578,-2.286303,1
4.0,4,-3.9797077,-0.18087724,-2.7798786,1.6663762,7.4585347,-1.7787586,-2.2863028,1
4.0,4,-3.9797075,-0.1808789,-2.7798789,1.6663784,7.4585342,-1.7787577,-2.2863028,1
2.0,1,-3.6333566,3.8820558,2.6161847,0.42699125,-4.0364423,2.2479525,-2.3444505,0
2.0,1,-3.6333542,3.882053,2.6161819,0.42699486,-4.0364456,2.2479522,-2.3444462,0
2.0,1,-3.6333551,3.8820527,2.6161823,0.42699492,-4.036445,2.2479537,-2.3444476,0
2.0,1,-3.6333559,3.8820546,2.6161838,0.4269929,-4.036443,2.2479534,-2.344449,0
2.0,1,-3.6333554,3.882052,2.6161816,0.42699528,-4.0364447,2.2479541,-2.3444471,0
2.0,1,-3.6333554,3.882056,2.6161842,0.4269915,-4.036443,2.247951,-2.3444486,0
5.0,4,0.041091025,-1.9572507,-0.8783389,-1.1656381,7.5967226,-2.964415,-2.1316164,0
5.0,4,0.05242192,-1.9634618,-0.88404983,-1.1519957,7.595271,-2.969213,-2.1363075,0
5.0,4,0.047164038,-1.971852,-0.87534547,-1.1465892,7.5951977,-2.9655519,-2.1379764,0
5.0,4,0.06043686,-1.9731995,-0.89080846,-1.1422468,7.5974984,-2.9693909,-2.134581,0
5.0,4,0.04052349,-1.9662732,-0.8815481,-1.1447073,7.5976286,-2.9661555,-2.1379006,0
5.0,4,0.033745714,-1.9566292,-0.87171465,-1.1674917,7.597039,-2.9611206,-2.1345372,0
6.0,0,5.170274,2.5608332,-1.3893329,-1.9938279,-2.9437847,2.3384213,-2.3229964,0
6.0,1,3.7983613,5.0720353,-1.2574086,-1.7800745,-3.1476564,-0.65311974,-2.5898335,0
6.0,0,4.8966904,3.976156,-1.4111892,-1.8527724,-3.100545,0.35920414,-2.5380492,0
6.0,0,4.611104,4.399183,-1.3628819,-1.817376,-3.1369123,-0.14593484,-2.564103,0
6.0,1,4.468183,4.600932,-1.2626996,-1.9040011,-3.2124014,-0.3156019,-2.5172107,0
6.0,0,5.082285,2.9011276,-1.4422485,-1.9791653,-2.967692,2.0253747,-2.4120393,0
3.0,5,-4.454866,0.29814374,-3.4662905,3.460809,-1.1819798,3.7520204,1.7308687,0
3.0,5,-4.4548655,0.29814288,-3.4662912,3.4608095,-1.1819786,3.7520192,1.7308689,0
3.0,5,-4.454864,0.29814124,-3.466292,3.4608116,-1.1819788,3.752017,1.7308705,0
3.0,5,-4.4548645,0.29814416,-3.4662907,3.460808,-1.1819798,3.7520194,1.7308694,0
3.0,5,-4.454866,0.29814428,-3.4662902,3.4608076,-1.1819808,3.7520201,1.7308708,0
3.0,5,-4.4548655,0.29814327,-3.466291,3.460809,-1.18198,3.7520194,1.7308705,0
5.0,5,-1.3715663,-3.0645297,1.0370029,-1.5761086,-0.032436013,7.9399104,-0.33749914,1
5.0,5,-1.3715657,-3.0645301,1.0370023,-1.5761082,-0.032436118,7.93991,-0.3374991,1
5.0,5,-1.3715658,-3.0645301,1.0370023,-1.5761085,-0.032436162,7.9399104,-0.33749828,1
5.0,5,-1.3715657,-3.0645304,1.0370027,-1.5761082,-0.032436535,7.93991,-0.33749846,1
5.0,5,-1.371566,-3.0645301,1.0370034,-1.5761086,-0.03243646,7.9399104,-0.3374991,1
5.0,5,-1.3715658,-3.06453,1.0370021,-1.5761081,-0.03243597,7.939911,-0.33749905,1
0.0,2,-0.20510077,-2.5104911,7.2802963,-1.846485,-1.2287823,-0.19610052,-0.8267809,0
0.0,2,-0.20516464,-2.5103004,7.280333,-1.8465031,-1.2286824,-0.19614181,-0.82711643,0
0.0,2,-0.2054899,-2.510058,7.2805805,-1.846413,-1.2290351,-0.19556746,-0.8275233,0
0.0,2,-0.20544282,-2.5096657,7.2806134,-1.8463919,-1.2289894,-0.19596352,-0.8278993,0
0.0,2,-0.20513347,-2.510315,7.280422,-1.8464428,-1.2290335,-0.19590859,-0.8270348,0
0.0,2,-0.20503551,-2.5104141,7.2803884,-1.8464191,-1.2291056,-0.1959836,-0.82682073,0
0.0,0,8.633923,-0.06592932,-0.6133713,-2.1749995,-1.5118117,-1.8528314,-0.37869552,1
0.0,0,8.633923,-0.06592852,-0.613371,-2.1749995,-1.5118117,-1.8528314,-0.3786966,1
0.0,0,8.633923,-0.06592873,-0.61337095,-2.1749992,-1.5118119,-1.8528314,-0.37869653,1
0.0,0,8.633923,-0.065929234,-0.613371,-2.1749995,-1.5118114,-1.8528316,-0.3786962,1
0.0,0,8.633923,-0.065928906,-0.6133711,-2.1749992,-1.5118114,-1.8528315,-0.3786964,1
0.0,0,8.633922,-0.065928936,-0.6133713,-2.1749992,-1.5118114,-1.8528315,-0.37869623,1
1.0,1,-0.20560458,6.0258174,-0.62384087,-2.68212,-0.9596789,0.7693462,-4.326275,1
1.0,1,-0.33996156,6.109217,-0.5667679,-2.723156,-0.98018026,0.72238225,-4.24916,1
1.0,1,-0.24544981,6.0989685,-0.5670456,-2.724228,-1.0216639,0.6967501,-4.254211,1
1.0,1,-0.39100644,6.1081853,-0.5768253,-2.711501,-0.9564391,0.7356546,-4.2524776,1
1.0,1,-0.32838252,6.1271615,-0.5628405,-2.7002113,-1.0405176,0.68646497,-4.233764,1
1.0,1,-0.18294767,6.0362277,-0.6189242,-2.6795652,-0.9874532,0.7367638,-4.316483,1
