true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-2.5042024,-2.319953,-0.05140019,-2.2814517,-1.808295,-4.431924,-2.2743692,-2.4570732,-0.21883014,0.6379765,-1.7677606,3.2975488,0.6476086,-0.35668588,-1.9671808,0.35055625,2.1401212,-3.0894604,14.2598505,2.3592894,1
18.0,18,-2.4820914,-2.390405,-0.0420854,-2.2086072,-1.8357303,-4.440804,-2.448792,-2.509452,-0.026811585,0.55038834,-1.8139058,3.5176072,0.71639293,-0.41891465,-1.989775,0.2864944,2.143037,-3.036073,14.280224,2.4836636,1
18.0,18,-2.5397549,-2.2599425,-0.23202592,-2.1982913,-1.6935246,-4.404626,-2.4428055,-2.6073463,0.17786908,0.89438516,-2.0034509,3.453447,0.6362144,-0.58332694,-2.0333269,0.32953158,1.928373,-2.9293718,14.317808,2.3095648,1
18.0,18,-2.4805167,-2.587143,-0.27287537,-1.5046246,-1.7919917,-4.3191276,-3.5905159,-2.8078625,1.155797,0.5050683,-2.1960194,4.25269,1.7618027,-0.85988796,-2.5773032,-0.051621176,1.9716426,-2.8788075,14.200496,2.9074934,1
18.0,18,-2.458628,-2.5385334,-0.04865464,-2.063164,-1.8659083,-4.445798,-2.7838285,-2.5773265,0.29835814,0.39778653,-1.8742261,3.8758373,0.9421603,-0.50735235,-2.049322,0.18052837,2.1379564,-2.9954982,14.292248,2.6863544,1
18.0,18,-2.4824493,-2.389818,-0.038441673,-2.2173104,-1.8388507,-4.4437647,-2.4355068,-2.5125206,-0.04429829,0.5494463,-1.8097802,3.5104651,0.7075486,-0.40690058,-1.9911737,0.2904614,2.1520522,-3.0338526,14.275929,2.4868495,1
0.0,0,12.975083,-1.363395,-0.5901984,-7.0509877,-0.034651764,-0.28909805,-0.41316113,-1.9127659,-1.0984211,-0.19131598,0.62926567,-3.3312597,-0.8723275,1.8262498,-2.0141208,3.3427076,-3.4319987,-4.7460046,-3.4641116,0.66874546,1
0.0,0,12.976611,-1.355368,-0.59539837,-7.0478463,-0.034089856,-0.2830966,-0.41121867,-1.9121596,-1.1028347,-0.20024225,0.633336,-3.3280778,-0.87909794,1.8227798,-2.0169482,3.343809,-3.4335191,-4.7416825,-3.4692073,0.6643422,1
0.0,0,12.983423,-1.3620963,-0.58869195,-7.0483894,-0.032503128,-0.29095945,-0.41078013,-1.9149112,-1.0882897,-0.18898535,0.6278218,-3.3282247,-0.8713925,1.820274,-2.015439,3.3272748,-3.4308429,-4.741975,-3.461342,0.6694342,1
0.0,0,12.959283,-1.3383827,-0.63979936,-7.0469875,-0.025157161,-0.2584619,-0.4083952,-1.9065461,-1.1450701,-0.2549939,0.67074674,-3.3060832,-0.89484334,1.8181884,-2.037199,3.3677602,-3.4273753,-4.728151,-3.4915538,0.64149684,1
