true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,0.8912006,-2.3527288,-2.287822,-2.2601855,-1.1976045,-1.2097578,7.6518793,1
6.0,6,0.9030249,-2.3535435,-2.288468,-2.2634087,-1.1978129,-1.2138765,7.649816,1
6.0,6,0.907531,-2.3550882,-2.2996364,-2.268959,-1.1849025,-1.2105465,7.649392,1
6.0,6,0.9156804,-2.3561327,-2.3055596,-2.2730212,-1.1777767,-1.2125466,7.648139,1
6.0,6,0.90380543,-2.3547504,-2.29604,-2.267441,-1.1897882,-1.2075073,7.650176,1
6.0,6,0.89865005,-2.353906,-2.2937243,-2.2653954,-1.1929312,-1.2057695,7.6509852,1
1.0,1,-1.1508677,7.579745,-0.96322376,-0.5511092,-1.4859682,-1.877404,-3.628396,1
1.0,1,-1.1508683,7.5797453,-0.9632243,-0.5511083,-1.4859685,-1.877404,-3.6283958,1
1.0,1,-1.1508683,7.5797453,-0.96322465,-0.55110794,-1.4859685,-1.8774048,-3.6283958,1
1.0,1,-1.1508683,7.5797462,-0.9632241,-0.55110824,-1.4859682,-1.8774042,-3.628396,1
1.0,1,-1.150868,7.5797453,-0.9632244,-0.5511087,-1.485968,-1.877404,-3.6283958,1
1.0,1,-1.1508679,7.5797453,-0.96322364,-0.55110973,-1.4859679,-1.877404,-3.6283956,1
5.0,5,-2.8746784,-2.1629965,4.2308917,0.98247063,-1.0731901,6.594649,-2.433429,1
5.0,5,-2.8746781,-2.1629975,4.2308917,0.9824705,-1.0731896,6.5946484,-2.433429,1
5.0,5,-2.874678,-2.162998,4.230892,0.9824703,-1.0731893,6.5946493,-2.4334278,1
5.0,5,-2.874678,-2.1629977,4.230892,0.9824693,-1.0731899,6.594649,-2.4334278,1
5.0,5,-2.874678,-2.1629977,4.230892,0.9824705,-1.0731896,6.594648,-2.4334285,1
5.0,5,-2.8746777,-2.1629972,4.230891,0.98247004,-1.0731905,6.5946484,-2.4334285,1
4.0,4,-1.0802069,-1.726482,-3.0275586,-0.23298751,8.572042,-0.50689465,-1.5063605,1
4.0,4,-1.0802071,-1.7264814,-3.0275576,-0.23298818,8.572042,-0.5068946,-1.506361,1
4.0,4,-1.080207,-1.7264812,-3.0275578,-0.23298854,8.572042,-0.50689477,-1.5063603,1
4.0,4,-1.0802069,-1.7264814,-3.0275583,-0.23298843,8.572042,-0.506895,-1.5063605,1
4.0,4,-1.0802069,-1.7264823,-3.0275586,-0.23298796,8.572042,-0.5068943,-1.5063603,1
4.0,4,-1.0802071,-1.726481,-3.0275576,-0.23298953,8.572042,-0.5068941,-1.5063608,1
2.0,5,-3.6465132,2.6536252,4.135217,0.32023305,-3.7384052,5.25137,-3.3545845,0
2.0,5,-3.6465142,2.6536238,4.135216,0.32023507,-3.7384052,5.25137,-3.3545833,0
2.0,5,-3.6465142,2.653624,4.135216,0.32023507,-3.7384045,5.25137,-3.3545847,0
2.0,5,-3.6465135,2.6536243,4.1352167,0.32023388,-3.7384045,5.25137,-3.3545852,0
2.0,5,-3.646514,2.6536245,4.1352167,0.32023484,-3.738405,5.2513695,-3.354585,0
2.0,5,-3.6465123,2.6536224,4.1352167,0.320233,-3.7384036,5.251372,-3.3545845,0
5.0,4,-0.14569764,0.25887987,-3.66878,-2.834931,7.4963913,-2.8173347,0.4647165,0
5.0,4,0.16476105,-0.042217754,-3.6639476,-2.8973901,7.5185127,-2.8118925,0.5832273,0
5.0,4,0.16674271,-0.039585322,-3.6614141,-2.8989983,7.5194383,-2.81134,0.57728505,0
5.0,4,0.15922122,-0.029604465,-3.6595683,-2.8975134,7.520354,-2.8104453,0.56788325,0
5.0,4,0.134352,-0.011196464,-3.664257,-2.8912933,7.51822,-2.8118038,0.56796587,0
5.0,4,-0.15329704,0.25499263,-3.6764112,-2.830156,7.4944367,-2.8191817,0.47923875,0
6.0,4,-0.14956068,-2.25799,1.6869897,-2.4205573,6.4792356,1.9404801,-3.447742,0
6.0,4,-0.12546045,-2.200224,1.7605658,-2.4613793,6.486887,1.8492914,-3.491829,0
6.0,4,-0.13552317,-2.1891272,1.7163693,-2.4516141,6.5177717,1.835895,-3.4831738,0
6.0,4,-0.114906356,-2.1894062,1.7680987,-2.4700034,6.492666,1.8245838,-3.4988623,0
6.0,4,-0.11828929,-2.214459,1.8391688,-2.4693153,6.441632,1.8584408,-3.5092251,0
6.0,4,-0.21312217,-2.2739089,1.6507151,-2.3791707,6.501038,1.9782252,-3.4212186,0
3.0,3,-0.24526809,1.1220654,-5.1958427,4.841271,0.5676028,0.19483514,-1.1422062,1
3.0,3,-0.24526855,1.1220633,-5.195841,4.8412743,0.5676021,0.19483802,-1.1422081,1
3.0,3,-0.24527048,1.1220614,-5.195842,4.8412757,0.5676031,0.19484064,-1.1422079,1
3.0,3,-0.24526952,1.1220603,-5.195842,4.8412757,0.5676041,0.19484013,-1.1422074,1
