true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,11,0.5701089,-0.7915856,2.5125272,2.3243065,-1.6115589,-8.281329,-8.547377,-3.3346913,-2.1999006,-2.6249738,4.3921323,12.579214,1
11.0,11,0.57538486,-0.7866059,2.5077636,2.3200195,-1.6096056,-8.281421,-8.547633,-3.330273,-2.202159,-2.631095,4.395609,12.579455,1
11.0,11,0.57314265,-0.78801185,2.5095315,2.3212383,-1.6106627,-8.280646,-8.546857,-3.3319588,-2.2005656,-2.6291242,4.394263,12.578272,1
11.0,11,0.5685892,-0.7922262,2.5145607,2.3295565,-1.6103525,-8.279738,-8.5493,-3.339022,-2.2002485,-2.623052,4.387393,12.580596,1
11.0,11,0.5782168,-0.78394455,2.5055244,2.3186328,-1.6083131,-8.281299,-8.548312,-3.3286378,-2.2035866,-2.6342113,4.3966455,12.580054,1
11.0,11,0.5758401,-0.78532577,2.507494,2.3192272,-1.6088027,-8.281324,-8.548314,-3.3298068,-2.2020118,-2.631662,4.3960524,12.579033,1
5.0,5,-4.4683404,-0.4076272,-3.6538775,-2.512043,5.617181,12.83679,4.676365,-1.6647297,4.791582,3.9955175,-5.128345,-9.765145,1
5.0,5,-4.3965445,-0.3316351,-3.7023413,-2.4237154,5.7058525,12.89834,4.5967665,-1.721469,4.7256756,3.922747,-5.2160172,-9.696061,1
5.0,5,-4.3472056,-0.2853689,-3.732177,-2.3803287,5.7570086,12.916899,4.5495486,-1.7404339,4.6765513,3.8793662,-5.2562375,-9.649587,1
5.0,5,-4.317128,-0.25721857,-3.7478778,-2.342916,5.797258,12.912319,4.513022,-1.7503009,4.630909,3.8578885,-5.280331,-9.606612,1
5.0,5,-4.5037804,-0.44038042,-3.638704,-2.56224,5.587765,12.800334,4.7084036,-1.631192,4.8177643,4.030473,-5.072287,-9.791383,1
5.0,5,-4.3326187,-0.2734557,-3.7270296,-2.3805745,5.740736,12.892756,4.5654616,-1.7186369,4.6591268,3.8667834,-5.2530923,-9.652749,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
2.0,2,-3.9501064,-1.404654,11.6240425,6.412932,-6.0566287,-3.7433655,-3.505743,-5.080862,5.427271,0.4988597,-2.1586533,0.15071046,1
11.0,11,0.89541936,-0.58029354,1.8857222,1.3113137,-2.52731,-7.7323074,-7.1715016,-2.642372,-1.716027,-3.578396,4.96442,11.589076,1
11.0,11,0.9057332,-0.5728198,1.8817387,1.3200524,-2.5108805,-7.73852,-7.1896214,-2.6437554,-1.7311306,-3.5825634,4.961439,11.606644,1
11.0,11,0.9044937,-0.57469004,1.8831403,1.3433148,-2.4905198,-7.747449,-7.2082453,-2.6542833,-1.7498703,-3.5749373,4.95262,11.630916,1
11.0,11,0.88215697,-0.5973516,1.8939521,1.3190027,-2.5330493,-7.7386384,-7.166443,-2.6474822,-1.7150075,-3.5630155,4.9636803,11.592478,1
11.0,11,0.89345646,-0.5829501,1.8876259,1.3311402,-2.5067382,-7.74378,-7.1909857,-2.6503346,-1.7338867,-3.568911,4.959026,11.612731,1
11.0,11,0.8960438,-0.58270645,1.8873134,1.3263392,-2.5126464,-7.741612,-7.1873856,-2.6483169,-1.73029,-3.5720203,4.9598355,11.608492,1
0.0,0,12.39805,4.1329093,-3.3227532,-5.2032123,-1.7888565,-4.2421513,1.3037919,7.625288,-8.837641,-5.750199,-1.053072,2.7777593,1
0.0,0,12.39801,4.133083,-3.3226483,-5.202981,-1.7887659,-4.2421484,1.303599,7.625063,-8.837652,-5.750264,-1.0531921,2.7778866,1
0.0,0,12.398002,4.1330457,-3.322664,-5.203018,-1.7887887,-4.2421384,1.3036385,7.6250906,-8.837635,-5.7502475,-1.0531709,2.777858,1
0.0,0,12.398066,4.13309,-3.3226955,-5.2030487,-1.7887849,-4.242096,1.3036661,7.625129,-8.837649,-5.7502947,-1.0532031,2.777808,1
0.0,0,12.397984,4.1329174,-3.3226888,-5.203125,-1.7888272,-4.242196,1.3037046,7.625192,-8.837634,-5.750168,-1.0530777,2.7778409,1
0.0,0,12.39805,4.1329093,-3.3227532,-5.2032123,-1.7888565,-4.2421513,1.3037919,7.625288,-8.837641,-5.750199,-1.053072,2.7777593,1
8.0,8,-10.84352,-5.447625,4.6899447,-1.1433712,-3.764337,3.7053082,0.24569067,-4.429806,12.137578,3.844756,3.4727688,-4.7240076,1
8.0,8,-10.848562,-5.32682,4.604256,-1.1361667,-3.7008944,3.8888009,0.36213252,-4.441913,12.173932,3.7383173,3.4171777,-4.8751297,1
8.0,8,-10.8708725,-5.422112,4.6467056,-1.0993626,-3.6669059,3.8089569,0.30051884,-4.4475484,12.124299,3.8490102,3.4108887,-4.7950087,1
8.0,8,-10.856713,-5.525309,4.7178507,-1.122444,-3.719942,3.6848376,0.20380673,-4.435243,12.116703,3.9347842,3.4491787,-4.696327,1
8.0,8,-10.820912,-5.2766423,4.5299425,-1.1594473,-3.6705556,3.9582512,0.44851705,-4.413117,12.141313,3.6944668,3.3878188,-4.9354963,1
8.0,8,-10.839988,-5.3853126,4.6456294,-1.1460446,-3.7457514,3.7797935,0.3034589,-4.4300747,12.148216,3.786404,3.4542751,-4.7864933,1
9.0,9,-8.2062435,-10.749117,2.8216987,-3.1264703,2.4313345,3.2356355,0.36234078,-1.0781702,5.112434,13.916972,-1.3900353,-4.2914944,1
9.0,9,-8.358068,-10.38137,2.6532505,-2.9047287,2.54986,3.6436737,0.6200777,-1.254094,5.265476,13.459958,-1.431389,-4.547838,1
9.0,9,-8.3403845,-10.567795,2.7609985,-2.9324267,2.510744,3.4347236,0.469013,-1.2218881,5.2053494,13.663671,-1.3992338,-4.384616,1
9.0,9,-8.302802,-10.523248,2.707546,-2.975085,2.548121,3.4928262,0.5189432,-1.187817,5.172532,13.672611,-1.4433614,-4.4451466,1
