true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,0.6471644,-0.05929685,-1.3993342,-2.278881,-1.9066018,-2.781235,6.874128,1
6.0,6,0.5888725,-0.042035583,-1.3967614,-2.2812095,-1.8861716,-2.7832386,6.8769836,1
6.0,6,0.6197122,-0.044829104,-1.4044626,-2.2925313,-1.8773973,-2.786637,6.875469,1
6.0,6,0.6305381,-0.046077136,-1.4070141,-2.2962575,-1.8748863,-2.787678,6.874894,1
6.0,6,0.6269872,-0.05286104,-1.3997529,-2.2838407,-1.8912427,-2.7843482,6.8755617,1
6.0,6,0.61969614,-0.042559925,-1.4064226,-2.2920945,-1.8816578,-2.7843058,6.875147,1
1.0,1,-1.840246,6.966465,-0.40610254,-1.5965647,-1.95693,-1.1222459,-2.1083574,1
1.0,1,-1.8402473,6.966466,-0.40609834,-1.596569,-1.9569321,-1.1222427,-2.108356,1
1.0,1,-1.840246,6.966466,-0.40609717,-1.5965695,-1.9569352,-1.1222422,-2.1083553,1
1.0,1,-1.840246,6.966466,-0.40609565,-1.5965718,-1.9569353,-1.122241,-2.1083548,1
1.0,1,-1.8402469,6.9664655,-0.40609875,-1.5965688,-1.9569325,-1.1222421,-2.108356,1
1.0,1,-1.8402461,6.966465,-0.40610227,-1.5965657,-1.9569298,-1.1222456,-2.1083574,1
5.0,5,-2.9343503,1.9955049,2.434594,1.2366712,-4.7478123,3.5079286,-2.429147,1
5.0,5,-2.9343498,1.9955056,2.4345942,1.2366719,-4.7478127,3.507927,-2.429147,1
5.0,5,-2.9343503,1.9955037,2.4345934,1.2366703,-4.7478104,3.507932,-2.4291475,1
5.0,5,-2.9343503,1.9955045,2.434594,1.2366722,-4.7478127,3.5079277,-2.4291468,1
5.0,5,-2.9343498,1.9955051,2.4345944,1.2366724,-4.7478123,3.5079267,-2.4291468,1
5.0,5,-2.9343498,1.9955051,2.4345944,1.236672,-4.7478127,3.507927,-2.429147,1
4.0,4,-1.5122154,-2.0986314,-2.6036072,0.72104377,7.3784804,-0.83760864,-1.2395706,1
4.0,4,-1.5122156,-2.0986311,-2.6036074,0.72104317,7.3784804,-0.83760834,-1.2395703,1
4.0,4,-1.5122151,-2.0986314,-2.6036072,0.7210443,7.3784804,-0.83760875,-1.2395711,1
4.0,4,-1.5122154,-2.0986314,-2.6036074,0.72104377,7.3784804,-0.83760846,-1.2395705,1
4.0,4,-1.5122154,-2.0986311,-2.6036074,0.7210431,7.378481,-0.8376086,-1.2395705,1
4.0,4,-1.5122154,-2.098631,-2.6036072,0.7210429,7.378481,-0.8376086,-1.2395705,1
2.0,5,-3.3053424,2.6734438,1.9142017,1.096841,-4.6997995,2.878988,-1.9948386,0
2.0,5,-3.3053424,2.6734438,1.9142016,1.09684,-4.6997995,2.878989,-1.994839,0
2.0,5,-3.3053427,2.6734438,1.9142011,1.0968398,-4.699799,2.87899,-1.9948387,0
2.0,5,-3.3053422,2.6734433,1.9142015,1.0968405,-4.6997995,2.878989,-1.9948387,0
2.0,5,-3.305342,2.6734443,1.9142016,1.0968415,-4.6998005,2.878986,-1.9948381,0
2.0,5,-3.3053424,2.6734436,1.9142015,1.0968407,-4.6997995,2.878988,-1.9948384,0
5.0,4,-0.99763876,-0.1810739,-2.5035079,0.78833246,6.9005637,-1.5876837,-2.756948,0
5.0,4,-0.8488057,-0.19460052,-2.5349119,0.82787776,6.865736,-1.6037568,-2.829413,0
5.0,4,-0.8541091,-0.19527102,-2.528648,0.8103013,6.874356,-1.602819,-2.819421,0
5.0,4,-0.8558741,-0.2029472,-2.529042,0.8428431,6.86344,-1.5971463,-2.8390436,0
5.0,4,-0.84588164,-0.19586456,-2.5302289,0.8253162,6.8665624,-1.6019895,-2.8332508,0
5.0,4,-0.99322784,-0.18766332,-2.5038793,0.7990449,6.897918,-1.5850229,-2.764625,0
6.0,2,-2.1715567,-0.30791014,4.953075,-2.3101294,1.7058628,0.8715598,-2.928601,0
6.0,2,-2.1798537,0.017701712,4.9734983,-2.2326071,1.5770736,0.16563964,-2.7016158,0
6.0,2,-2.051495,-0.04916427,5.074642,-2.21253,1.4558592,0.0730818,-2.663058,0
6.0,2,-2.034553,-0.06072137,5.096015,-2.1997986,1.4257532,0.04392818,-2.6455271,0
6.0,2,-1.9851625,-0.11248729,5.1348352,-2.1811998,1.3968104,0.027220327,-2.6426802,0
6.0,2,-2.1371348,-0.21408057,5.010738,-2.2574081,1.6281519,0.5633209,-2.8615024,0
3.0,4,-4.2989016,1.2735742,-4.0863757,1.0914733,3.3953502,-0.91949755,1.1273023,0
3.0,4,-4.298902,1.2735738,-4.0863757,1.0914718,3.3953521,-0.919497,1.1273023,0
3.0,4,-4.2989016,1.2735738,-4.0863757,1.0914729,3.3953502,-0.9194965,1.1273028,0
3.0,4,-4.298902,1.2735722,-4.086375,1.0914707,3.395353,-0.91949487,1.1273036,0
3.0,4,-4.298902,1.2735728,-4.086375,1.0914712,3.3953516,-0.9194951,1.1273035,0
3.0,4,-4.298902,1.2735714,-4.086375,1.0914712,3.395354,-0.9194948,1.1273031,0
5.0,5,-1.4885328,0.23097818,-0.17300473,-0.5975654,-2.6588013,6.8563685,-1.1473399,1
5.0,5,-1.4885325,0.23097858,-0.17300525,-0.5975655,-2.658801,6.8563685,-1.1473404,1
5.0,5,-1.4885328,0.230979,-0.17300425,-0.59756577,-2.6588016,6.856368,-1.1473413,1
5.0,5,-1.4885328,0.2309786,-0.17300497,-0.5975654,-2.6588013,6.8563685,-1.1473405,1
5.0,5,-1.4885325,0.23097847,-0.17300496,-0.59756553,-2.6588016,6.8563685,-1.14734,1
5.0,5,-1.4885327,0.23097824,-0.17300496,-0.5975656,-2.6588013,6.8563685,-1.1473399,1
0.0,6,2.3441417,1.9104053,-3.220281,-4.2583237,2.4474323,-2.675512,2.8697803,0
0.0,6,2.3910031,1.874955,-3.21896,-4.2637362,2.404237,-2.674915,2.9181342,0
0.0,6,2.3860142,1.8615865,-3.2283547,-4.260028,2.3395746,-2.683575,3.0059845,0
0.0,6,2.375943,1.8711869,-3.2270014,-4.260089,2.36066,-2.6826208,2.9818575,0
0.0,6,2.4340038,1.8564584,-3.2118127,-4.2692175,2.4180162,-2.6671221,2.889182,0
0.0,6,2.3434236,1.911327,-3.2210298,-4.25766,2.445997,-2.67579,2.8709152,0
0.0,0,7.0160003,-2.0627258,-0.45056602,-1.5205996,-0.52700543,-1.1884433,0.21082133,1
0.0,0,7.016004,-2.0627518,-0.45055833,-1.5205377,-0.52708244,-1.1884147,0.21082562,1
0.0,0,7.0160003,-2.0627754,-0.4505418,-1.5205202,-0.5271082,-1.1884081,0.21084028,1
0.0,0,7.016,-2.0627732,-0.45054108,-1.5205275,-0.5270996,-1.1884116,0.2108401,1
0.0,0,7.016001,-2.0627599,-0.45054653,-1.5205445,-0.5270737,-1.1884187,0.21082878,1
0.0,0,7.016,-2.0627282,-0.45056447,-1.5205958,-0.5270092,-1.1884416,0.21082062,1
