true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-0.28091434,-0.7250818,-0.43864986,-1.5289031,-1.2923287,0.072017334,0.7108218,-3.2470946,0.5268144,-0.36279145,0.75583977,-1.8531586,0.7408272,-1.9656026,-1.9302839,0.7176668,-2.1997056,-2.3258681,12.805267,2.8409028,1
18.0,18,-0.28090385,-0.7249359,-0.43859264,-1.528872,-1.2922189,0.07204353,0.71093804,-3.2472074,0.52660054,-0.36273834,0.75587916,-1.8531867,0.74038076,-1.9655318,-1.9302593,0.7177788,-2.1995642,-2.3258479,12.805263,2.8411198,1
18.0,18,-0.28077057,-0.7244593,-0.4382042,-1.5287297,-1.2919197,0.07212792,0.7110342,-3.2476153,0.525701,-0.36265695,0.75583476,-1.8532186,0.73933095,-1.9650589,-1.9301423,0.7181163,-2.1991718,-2.3258085,12.805201,2.8425043,1
18.0,18,-0.28059784,-0.7246623,-0.43794245,-1.528689,-1.2918677,0.07199093,0.7106577,-3.247683,0.5257474,-0.36269304,0.7554633,-1.8532926,0.74037445,-1.9650083,-1.9301771,0.7182014,-2.1995232,-2.3259652,12.805153,2.842881,1
18.0,18,-0.28090835,-0.7247576,-0.4384928,-1.5288411,-1.2921501,0.072082415,0.7110287,-3.247336,0.5263206,-0.3627135,0.75590116,-1.8531762,0.7399475,-1.965362,-1.9301944,0.7178616,-2.199423,-2.325819,12.805252,2.8415823,1
18.0,18,-0.2809003,-0.7250429,-0.43859482,-1.5288873,-1.2922702,0.072039336,0.7108145,-3.247155,0.526733,-0.36274895,0.7558083,-1.8531835,0.740756,-1.9655656,-1.9302843,0.7177277,-2.1996875,-2.3258722,12.8052635,2.8409843,1
0.0,0,11.111745,6.2348824,1.5193176,-2.0225437,-1.8083594,-1.2758046,2.1150877,-0.44687378,-0.39128575,-1.3693197,-0.90998346,-3.819029,-1.0582112,-0.79116285,-3.1388707,-2.9765182,-0.33512375,-3.1730573,-1.3022757,-3.4335785,1
0.0,0,11.111744,6.235321,1.5186499,-2.0225017,-1.8084092,-1.2757165,2.1148322,-0.44655502,-0.3916877,-1.3688387,-0.9098186,-3.8190954,-1.058331,-0.7910873,-3.1389675,-2.9765112,-0.33514783,-3.172873,-1.302279,-3.4335754,1
0.0,0,11.111672,6.2374454,1.514834,-2.0225708,-1.8086876,-1.27523,2.1136286,-0.44492605,-0.39355233,-1.3662616,-0.90901816,-3.819436,-1.0589833,-0.7907726,-3.1393976,-2.9764142,-0.3352555,-3.1720269,-1.3019801,-3.433425,1
0.0,0,11.111896,6.237584,1.5141188,-2.0224411,-1.8085794,-1.274968,2.1130779,-0.44451642,-0.39399868,-1.3658998,-0.9088736,-3.8194392,-1.0590131,-0.79058826,-3.1396327,-2.9763794,-0.33530504,-3.171729,-1.302119,-3.4334962,1
