true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,11,-1.6867937,-2.384663,1.9376101,-0.7996105,0.41011003,-0.07433145,-1.2610451,-1.3394865,-1.3954194,-1.2957436,2.1903207,10.227935,1
11.0,11,-1.6867949,-2.3846614,1.937614,-0.79960835,0.41010812,-0.07433145,-1.2610477,-1.3394874,-1.3954188,-1.2957444,2.190321,10.227933,1
11.0,11,-1.6867938,-2.384662,1.9376109,-0.7996113,0.41010907,-0.074330844,-1.2610452,-1.3394862,-1.3954203,-1.2957426,2.1903198,10.227937,1
11.0,11,-1.6867939,-2.3846612,1.9376113,-0.7996083,0.4101101,-0.07433141,-1.2610472,-1.3394874,-1.395419,-1.2957442,2.19032,10.227936,1
11.0,11,-1.6867937,-2.3846614,1.9376125,-0.7996102,0.41010925,-0.074331135,-1.2610463,-1.3394864,-1.3954194,-1.2957436,2.1903195,10.227933,1
11.0,11,-1.6867946,-2.3846626,1.9376154,-0.79960835,0.410107,-0.074331775,-1.2610476,-1.3394874,-1.3954183,-1.2957447,2.190322,10.22793,1
5.0,5,-1.7327384,2.9855602,-1.4372821,-0.9497222,-1.2086079,8.745438,0.6402452,-2.0643175,-3.5287893,0.5172305,-1.1841515,-1.2446024,1
5.0,5,-1.7314456,2.9831672,-1.428926,-0.946345,-1.204165,8.753223,0.63605696,-2.0640724,-3.5251555,0.5141143,-1.1926888,-1.2471946,1
5.0,5,-1.7315656,2.9856992,-1.4297087,-0.9464021,-1.2048255,8.752313,0.63473684,-2.065248,-3.5245228,0.5143093,-1.1909624,-1.2489789,1
5.0,5,-1.7287216,2.98736,-1.428617,-0.9419772,-1.2040174,8.748185,0.6395785,-2.073045,-3.5278285,0.50752425,-1.1867839,-1.2483641,1
5.0,5,-1.7330679,2.9801006,-1.4371994,-0.95067054,-1.2081689,8.746637,0.6387753,-2.0600772,-3.5277348,0.52472484,-1.191696,-1.243808,1
5.0,5,-1.7311386,2.988126,-1.4323554,-0.94612134,-1.2062397,8.748079,0.6379352,-2.068516,-3.5269785,0.5119962,-1.1852303,-1.2480377,1
2.0,2,0.36117578,1.4737905,10.554475,-1.3402066,-1.612248,0.21897396,-1.5686506,-1.6896234,-1.7407316,0.04188405,-1.7397134,-1.8156912,1
2.0,2,0.3611778,1.4737873,10.554476,-1.3402117,-1.6122494,0.21897453,-1.5686516,-1.6896216,-1.7407293,0.041887976,-1.7397137,-1.8156915,1
2.0,2,0.36117187,1.4737917,10.554474,-1.3402176,-1.6122508,0.21897438,-1.5686518,-1.6896225,-1.7407304,0.04189267,-1.7397125,-1.8156881,1
2.0,2,0.36117342,1.4737905,10.554474,-1.3402147,-1.6122499,0.21897429,-1.5686518,-1.6896222,-1.7407299,0.041891776,-1.7397126,-1.8156905,1
2.0,2,0.361175,1.4737898,10.554474,-1.3402127,-1.6122497,0.218974,-1.5686519,-1.6896219,-1.74073,0.041888516,-1.7397125,-1.815691,1
2.0,2,0.36117095,1.4737933,10.554475,-1.340215,-1.6122514,0.21897313,-1.5686518,-1.6896211,-1.7407306,0.04189045,-1.7397116,-1.8156883,1
11.0,11,-0.33167508,-1.2716625,-0.69960636,-2.8338223,-0.52932215,-1.7332546,2.9559548,-1.4559791,-2.5222385,3.1991165,-1.8409863,9.404888,1
11.0,11,-0.33167833,-1.2716621,-0.69960123,-2.8338237,-0.5293182,-1.7332578,2.955932,-1.4559767,-2.5222373,3.1991313,-1.840989,9.404892,1
11.0,11,-0.33167925,-1.2716637,-0.6996054,-2.8338263,-0.5293217,-1.7332568,2.9559317,-1.4559782,-2.5222394,3.1991453,-1.8409883,9.404886,1
11.0,11,-0.33168033,-1.2716639,-0.6996022,-2.8338273,-0.5293196,-1.7332584,2.9559193,-1.4559747,-2.522243,3.1991544,-1.8409885,9.404885,1
11.0,11,-0.33167797,-1.2716638,-0.6996069,-2.833826,-0.52932197,-1.7332568,2.9559376,-1.4559788,-2.5222406,3.1991413,-1.8409876,9.404886,1
11.0,11,-0.33167383,-1.2716616,-0.69960576,-2.8338182,-0.52932024,-1.7332543,2.9559603,-1.45598,-2.5222328,3.1990993,-1.8409876,9.404897,1
0.0,0,9.876258,-1.1168693,1.5193009,-0.2456404,-1.3198701,-0.9956465,-2.083469,-0.82295233,0.45762998,-0.3151298,-1.7865055,-1.9833069,1
0.0,0,9.87626,-1.1168697,1.5193026,-0.24563977,-1.3198701,-0.99564576,-2.0834677,-0.8229539,0.45763016,-0.31513068,-1.7865057,-1.9833078,1
0.0,0,9.876259,-1.1168691,1.5193009,-0.24564172,-1.3198699,-0.99564695,-2.0834692,-0.8229522,0.45762932,-0.3151282,-1.7865051,-1.9833062,1
0.0,0,9.876258,-1.1168694,1.5193028,-0.24564098,-1.3198704,-0.9956465,-2.0834684,-0.8229541,0.45762998,-0.31512862,-1.7865062,-1.9833071,1
0.0,0,9.876259,-1.1168692,1.5193017,-0.24564056,-1.3198701,-0.9956466,-2.0834687,-0.8229527,0.45762974,-0.3151293,-1.7865056,-1.9833064,1
0.0,0,9.876259,-1.1168694,1.5193014,-0.24564105,-1.3198702,-0.9956465,-2.083468,-0.82295376,0.45762977,-0.31512824,-1.7865059,-1.9833062,1
8.0,8,-1.9162523,-1.9064084,-0.07867153,1.9755802,-1.9773464,-2.8165092,-2.5464308,-2.893606,8.372293,4.822042,-0.749127,-2.9235096,1
