true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-0.36487785,-0.8701247,-0.6655408,-1.5389749,-3.2418706,-0.96083176,8.024076,1
6.0,6,-0.3318601,-0.8274298,-0.57946503,-1.6054151,-3.2728434,-1.0027195,8.007235,1
6.0,6,-0.5055893,-0.7061825,-0.58391124,-1.5609592,-3.2923815,-1.0595136,8.007587,1
6.0,6,-0.56393063,-0.652317,-0.54495907,-1.5480007,-3.3070903,-1.1152369,7.994293,1
6.0,6,-0.43139955,-0.77215505,-0.64978474,-1.578744,-3.290358,-0.94419146,8.023286,1
6.0,6,-0.3726198,-0.81072146,-0.65226895,-1.5789069,-3.277545,-0.946395,8.019956,1
1.0,1,-1.0717196,7.1153874,-2.7315333,-1.6971112,0.74803746,-2.6215465,-0.9979114,1
1.0,1,-1.0717825,7.1154213,-2.7315087,-1.6970906,0.74798506,-2.6215363,-0.99791974,1
1.0,1,-1.0718073,7.11544,-2.7314985,-1.6970756,0.7479521,-2.6215367,-0.9979242,1
1.0,1,-1.0718099,7.115439,-2.7314992,-1.6970779,0.7479557,-2.6215346,-0.99792343,1
1.0,1,-1.071782,7.115423,-2.731509,-1.6970887,0.7479798,-2.6215377,-0.9979197,1
1.0,1,-1.0717168,7.1153865,-2.7315326,-1.697113,0.7480399,-2.6215456,-0.99791163,1
5.0,5,-3.100288,-0.31651226,0.41502643,2.0670047,-1.6591271,6.755156,-3.234829,1
5.0,5,-3.100291,-0.3165052,0.41502067,2.0670037,-1.6591282,6.7551556,-3.2348273,1
5.0,5,-3.100288,-0.31651253,0.4150239,2.067005,-1.6591264,6.755157,-3.2348278,1
5.0,5,-3.100291,-0.31650534,0.41502148,2.0670023,-1.6591287,6.7551565,-3.234827,1
5.0,5,-3.10029,-0.31650823,0.41502494,2.0670059,-1.6591278,6.755153,-3.2348297,1
5.0,5,-3.1002924,-0.3165025,0.41501957,2.0670047,-1.6591289,6.755154,-3.2348275,1
4.0,4,0.024731196,-2.4594736,-1.0730722,0.5144636,8.29956,-1.0983443,-2.6189845,1
4.0,4,0.0247299,-2.459473,-1.0730731,0.5144641,8.29956,-1.0983442,-2.618984,1
4.0,4,0.024728656,-2.4594727,-1.0730731,0.5144646,8.29956,-1.0983438,-2.618984,1
4.0,4,0.024729602,-2.4594738,-1.0730731,0.5144652,8.299561,-1.0983441,-2.618984,1
4.0,4,0.024731562,-2.4594738,-1.0730724,0.5144645,8.299561,-1.0983444,-2.6189847,1
4.0,4,0.024729975,-2.4594724,-1.0730727,0.5144623,8.29956,-1.0983442,-2.618984,1
2.0,2,-2.6924317,4.035946,4.7551804,-2.8616014,-2.5712137,0.09054022,-2.015254,1
2.0,2,-2.692432,4.0359464,4.755179,-2.8616009,-2.5712135,0.090541966,-2.0152543,1
2.0,2,-2.6924329,4.035944,4.755177,-2.8616028,-2.5712125,0.09055192,-2.0152562,1
