true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-4.5244327,-3.3187716,-2.8780851,-9.967087,-8.134181,-6.17586,-3.0558672,-3.9906888,5.9015903,7.581448,-0.3569212,1.21357,3.6749997,1.5133871,-8.569143,-9.052414,1.9179499,1.4645244,12.537518,9.882391,1
18.0,18,-4.5241075,-3.3180017,-2.8791523,-9.967045,-8.13495,-6.176158,-3.0549235,-3.9896474,5.9007125,7.5815477,-0.35677016,1.2132123,3.6731844,1.5116115,-8.570026,-9.0533285,1.919463,1.466104,12.537829,9.883302,1
18.0,18,-4.522101,-3.3137233,-2.881339,-9.96614,-8.13763,-6.1794252,-3.0509357,-3.9854522,5.8991117,7.5841246,-0.35740864,1.2130238,3.6651506,1.5037814,-8.574877,-9.0583105,1.9243745,1.4710675,12.53925,9.886386,1
18.0,18,-4.522505,-3.3157003,-2.87914,-9.966571,-8.13536,-6.1780095,-3.0530992,-3.9879026,5.900881,7.5833445,-0.35776162,1.2132832,3.6702857,1.5087954,-8.572423,-9.055737,1.9204384,1.4670036,12.538327,9.884292,1
18.0,18,-4.5240417,-3.3181508,-2.8770204,-9.966632,-8.13394,-6.176837,-3.055808,-3.9907176,5.902484,7.5824466,-0.3574767,1.2142007,3.6746206,1.5130315,-8.569759,-9.053026,1.9173497,1.4638189,12.537542,9.882086,1
18.0,18,-4.5245247,-3.319317,-2.87715,-9.967274,-8.133396,-6.1755905,-3.0566852,-3.9916558,5.9023943,7.581397,-0.3571415,1.2136494,3.6767392,1.5150905,-8.568496,-9.051729,1.9165365,1.4630622,12.537356,9.881804,1
0.0,0,11.84365,11.733056,1.5833125,5.4943666,2.4535406,-1.3563813,1.9274607,0.8196473,0.72244406,2.3876061,-1.9845243,-3.5112963,-2.784697,-0.25338373,-1.7727181,-1.7394377,-5.1211967,-5.6164093,-3.5128071,-0.97618794,1
0.0,0,11.843646,11.733046,1.5833337,5.494386,2.4535906,-1.356368,1.9274536,0.8196372,0.72242725,2.3875723,-1.9845119,-3.5112853,-2.7846875,-0.25337026,-1.7726787,-1.739396,-5.121206,-5.616419,-3.512847,-0.97622824,1
0.0,0,11.843721,11.73303,1.5832903,5.4943266,2.4536872,-1.3562996,1.9275402,0.81971896,0.72237694,2.3875303,-1.9845691,-3.5113401,-2.784612,-0.2533011,-1.7726157,-1.7393233,-5.12125,-5.6164656,-3.512891,-0.9762745,1
0.0,0,11.84399,11.732995,1.5830262,5.4940243,2.453791,-1.3560379,1.9278626,0.8200455,0.7223258,2.3875303,-1.9848311,-3.5116076,-2.7843149,-0.25301751,-1.7725405,-1.7392274,-5.121448,-5.616674,-3.5128722,-0.976279,1
0.0,0,11.843662,11.733053,1.5833056,5.494367,2.4535718,-1.35637,1.9274802,0.8196672,0.7224141,2.3875833,-1.9845266,-3.5113006,-2.7846994,-0.25338635,-1.7726918,-1.7394085,-5.121189,-5.616401,-3.5128324,-0.9762105,1
0.0,0,11.843728,11.733044,1.5832369,5.494288,2.4535694,-1.3562943,1.927552,0.81974137,0.7224377,2.3876038,-1.9845953,-3.5113711,-2.7846036,-0.25329396,-1.7727005,-1.7394143,-5.121266,-5.616481,-3.5128083,-0.9761907,1
2.0,2,0.4741191,3.5517275,13.563544,5.399668,1.1930275,-8.383036,-9.924361,-11.330598,8.009958,5.7286615,-1.7936044,6.0292134,1.8226609,-0.18411586,-0.073123425,-0.21480764,-4.756718,-5.5895085,-0.7280908,-3.6087418,1
2.0,2,0.474093,3.5516832,13.563376,5.399523,1.1928635,-8.383087,-9.924265,-11.330495,8.010022,5.7287655,-1.7936134,6.0291715,1.8227198,-0.184051,-0.07326493,-0.2149538,-4.756689,-5.5894775,-0.7279597,-3.608603,1
2.0,2,0.47415414,3.5517602,13.563532,5.3996673,1.1929947,-8.383045,-9.924355,-11.330589,8.009962,5.7286825,-1.7936244,6.029179,1.8226609,-0.18412003,-0.07313892,-0.21482338,-4.7567134,-5.5895014,-0.728084,-3.608718,1
2.0,2,0.47403947,3.551623,13.563407,5.3994985,1.1929481,-8.383037,-9.924285,-11.330518,8.010002,5.7287245,-1.7936072,6.029219,1.8227124,-0.18405852,-0.07322368,-0.21491219,-4.756712,-5.589506,-0.72794205,-3.6086388,1
2.0,2,0.474018,3.5515897,13.563233,5.3993573,1.1927878,-8.383095,-9.924175,-11.330402,8.010051,5.7288246,-1.7936091,6.0291805,1.8227425,-0.18402168,-0.07338056,-0.21507348,-4.7566614,-5.5894547,-0.7278102,-3.6084895,1
2.0,2,0.47411028,3.551654,13.563457,5.3995366,1.1929796,-8.382993,-9.924314,-11.330546,8.010008,5.7287045,-1.7936544,6.0291677,1.8227866,-0.18399712,-0.073145,-0.21482922,-4.756774,-5.589567,-0.7280125,-3.608697,1
9.0,9,0.4666513,2.1915479,4.3746147,-1.7084826,-5.219309,-9.157995,-3.7224913,-4.867778,9.080447,9.315763,-2.1765633,3.179463,3.0786738,1.2943052,-7.2767167,-7.570233,-2.477942,-3.2113836,5.2442894,3.729085,1
