true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-1.6714444,-1.6381387,-1.2846552,-2.4011314,-1.9124367,1.0832905,8.357899,1
6.0,6,-1.7848896,-1.6501826,-1.2559758,-2.4671326,-1.8869374,1.3658584,8.279299,1
6.0,6,-1.6842148,-1.625316,-1.2790858,-2.4187233,-1.909971,1.1047177,8.349536,1
6.0,6,-1.6747737,-1.5943272,-1.2807214,-2.4226205,-1.9148884,1.03458,8.362397,1
6.0,6,-1.7138466,-1.6106359,-1.2731756,-2.4378965,-1.9052249,1.1411835,8.336371,1
6.0,6,-1.7179263,-1.6224655,-1.2739601,-2.4343019,-1.9047596,1.1690542,8.331911,1
1.0,1,-2.325089,7.2630353,-1.1793181,1.1285434,-1.5131466,-1.5858454,-4.955717,1
1.0,1,-2.3250892,7.2630353,-1.1793187,1.1285441,-1.5131464,-1.5858455,-4.9557176,1
1.0,1,-2.3250895,7.2630353,-1.1793187,1.1285434,-1.5131454,-1.5858457,-4.955717,1
1.0,1,-2.3250883,7.2630343,-1.179318,1.1285409,-1.5131451,-1.5858465,-4.955718,1
1.0,1,-2.3250887,7.2630353,-1.1793183,1.1285431,-1.5131457,-1.5858456,-4.9557176,1
1.0,1,-2.325089,7.2630353,-1.1793185,1.1285431,-1.5131454,-1.5858461,-4.9557176,1
5.0,5,-4.0968747,0.6008728,-1.2109402,2.3664932,-2.6081114,7.458238,-2.307033,1
5.0,5,-4.0968738,0.6008702,-1.2109416,2.3664944,-2.6081107,7.4582376,-2.3070316,1
5.0,5,-4.096874,0.60087115,-1.2109408,2.366494,-2.6081114,7.458237,-2.307032,1
5.0,5,-4.0968738,0.600869,-1.210943,2.366495,-2.60811,7.4582386,-2.3070302,1
5.0,5,-4.096874,0.6008708,-1.2109417,2.366496,-2.6081123,7.458236,-2.3070326,1
5.0,5,-4.0968733,0.6008717,-1.210942,2.3664944,-2.6081119,7.4582376,-2.3070323,1
4.0,4,-0.26854092,-0.82951194,-2.9154162,4.316058,5.68185,-2.6011503,-3.7162685,1
4.0,4,-0.26854217,-0.82951254,-2.9154155,4.316061,5.6818476,-2.6011503,-3.7162678,1
4.0,4,-0.26854122,-0.8295099,-2.9154158,4.316056,5.681851,-2.601151,-3.7162693,1
4.0,4,-0.26854146,-0.82951117,-2.9154162,4.3160567,5.6818514,-2.6011493,-3.716268,1
4.0,4,-0.26854116,-0.829511,-2.9154162,4.3160567,5.681851,-2.6011503,-3.7162693,1
4.0,4,-0.26854175,-0.8295113,-2.9154165,4.316057,5.681851,-2.601149,-3.7162678,1
2.0,1,-2.7747004,5.954379,4.2478976,-2.735018,-3.4071672,-0.23997125,-3.5944524,0
2.0,1,-2.7747,5.954379,4.2479,-2.7350185,-3.4071665,-0.23997292,-3.5944526,0
2.0,1,-2.7747009,5.9543805,4.247896,-2.735018,-3.4071674,-0.23996994,-3.5944536,0
2.0,1,-2.7747009,5.9543805,4.2478952,-2.7350175,-3.4071674,-0.23996937,-3.594454,0
2.0,1,-2.7747002,5.9543796,4.2478986,-2.7350197,-3.4071658,-0.23997277,-3.5944524,0
2.0,1,-2.7747004,5.9543786,4.2478995,-2.7350187,-3.4071667,-0.23997322,-3.5944524,0
5.0,1,-0.71140933,6.20702,-0.27359426,-4.70558,0.2399249,-1.3105356,-1.4219204,0
5.0,1,-0.82396215,6.318882,-0.004127711,-4.667756,-0.022023134,-1.3251523,-1.5219496,0
5.0,1,-0.7499018,6.2685347,-0.19168873,-4.684149,0.06574811,-1.2939469,-1.4220626,0
5.0,1,-0.72748226,6.2325377,-0.28429854,-4.6945615,0.15396447,-1.2735491,-1.3889598,0
5.0,1,-0.7546545,6.2678866,-0.17596476,-4.686,0.07442041,-1.2966405,-1.4378047,0
5.0,1,-0.7178634,6.1972666,-0.3509693,-4.7053065,0.2554056,-1.2670397,-1.3704311,0
6.0,1,-5.2115383,5.6049356,-1.4881871,-2.1413033,-3.4793875,3.5194137,1.432878,0
6.0,1,-5.2138433,5.663704,-1.41367,-2.1543279,-3.5212193,3.3577225,1.4639803,0
6.0,1,-5.2135243,5.688877,-1.3427572,-2.1913154,-3.5478497,3.234171,1.5197221,0
6.0,1,-5.2461433,5.6808777,-1.3098913,-2.1490803,-3.5693505,3.2126482,1.5287648,0
6.0,1,-5.21266,5.693697,-1.3816879,-2.155501,-3.5401742,3.286763,1.4682432,0
6.0,1,-5.223112,5.664969,-1.4131683,-2.1298928,-3.528003,3.365938,1.4499762,0
3.0,3,-3.984062,2.5058596,-4.49373,5.5779843,-2.344846,-1.487351,1.348626,1
3.0,3,-3.9840624,2.5058627,-4.49373,5.577982,-2.3448462,-1.487352,1.3486226,1
3.0,3,-3.9840624,2.50586,-4.493731,5.5779843,-2.3448462,-1.4873497,1.3486265,1
3.0,3,-3.984063,2.5058603,-4.4937305,5.5779834,-2.3448462,-1.4873502,1.3486251,1
3.0,3,-3.9840631,2.5058603,-4.49373,5.577983,-2.3448462,-1.4873511,1.3486254,1
3.0,3,-3.9840615,2.5058599,-4.49373,5.5779843,-2.3448458,-1.4873519,1.3486259,1
5.0,5,-1.1206634,-1.8472325,0.28200424,-1.7480384,1.0438758,8.901632,-2.7768261,1
5.0,5,-1.1206634,-1.8472325,0.28200418,-1.7480386,1.0438756,8.901632,-2.7768266,1
5.0,5,-1.1206636,-1.8472317,0.2820037,-1.7480394,1.0438765,8.901632,-2.7768264,1
5.0,5,-1.120663,-1.8472322,0.282004,-1.7480389,1.043876,8.901632,-2.776827,1
5.0,5,-1.1206635,-1.8472315,0.28200406,-1.7480388,1.0438758,8.901632,-2.7768269,1
5.0,5,-1.1206636,-1.847232,0.28200388,-1.748039,1.0438758,8.901633,-2.7768261,1
0.0,6,0.8357259,-3.0975611,2.6831002,-1.3856852,-3.5602329,-0.960627,6.283506,0
0.0,6,0.87479806,-3.1054137,2.6315403,-1.3605857,-3.5909212,-0.9514679,6.3028054,0
0.0,6,0.7897223,-3.0916371,2.6605315,-1.356543,-3.521419,-1.0455201,6.3254833,0
0.0,6,0.82168084,-3.0985346,2.6490254,-1.353081,-3.5430033,-1.0244048,6.3199196,0
0.0,6,0.85831857,-3.1033113,2.6382623,-1.3595154,-3.576595,-0.97110915,6.3067923,0
0.0,6,0.8384601,-3.098117,2.6821918,-1.3864387,-3.5604937,-0.96019727,6.283552,0
