true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
2.0,2,-2.4703343,1.1046418,4.973919,0.62595594,-3.0067623,1.7594187,0.053605013,0.1991729,-0.09500824,0.01809124,-1.3263857,0.99312264,1
2.0,2,-2.4702911,1.1040392,4.9740815,0.6259773,-3.006651,1.7601864,0.05371637,0.19926451,-0.09484166,0.017951647,-1.3259996,0.9923792,1
2.0,2,-2.470746,1.1039958,4.9740505,0.62617373,-3.0067596,1.7599571,0.05399146,0.19914092,-0.09435649,0.017284617,-1.324947,0.9917047,1
2.0,2,-2.4707878,1.1040342,4.974049,0.6261989,-3.006804,1.7598817,0.05401688,0.19911268,-0.09430285,0.017200766,-1.3248194,0.9916063,1
2.0,2,-2.470218,1.1042075,4.9740357,0.62586933,-3.0066867,1.7600207,0.053630494,0.19927597,-0.094986156,0.018184554,-1.3262954,0.992744,1
2.0,2,-2.4703636,1.104677,4.9738812,0.62602717,-3.006602,1.7593502,0.053584732,0.19918834,-0.095069274,0.018082215,-1.3266233,0.993472,1
2.0,2,-2.7400799,0.26728758,4.5169144,-0.38456848,-3.3020542,2.5622277,0.2635422,0.43492144,0.1822224,0.9343394,0.19532663,0.7100431,1
2.0,2,-2.7400794,0.26728737,4.5169134,-0.3845688,-3.3020544,2.5622272,0.26354212,0.4349213,0.18222244,0.9343396,0.1953274,0.7100421,1
2.0,2,-2.74008,0.26728714,4.5169144,-0.38456914,-3.302054,2.562227,0.26354244,0.43492165,0.18222259,0.9343392,0.19532767,0.71004295,1
2.0,2,-2.7400804,0.2672872,4.5169134,-0.38456962,-3.302054,2.562227,0.26354253,0.4349218,0.18222266,0.9343394,0.19532782,0.7100437,1
2.0,2,-2.7400796,0.2672876,4.516914,-0.3845689,-3.3020546,2.5622272,0.26354223,0.43492147,0.18222241,0.93433964,0.19532733,0.7100424,1
2.0,2,-2.7400804,0.267288,4.516914,-0.38456848,-3.3020542,2.5622272,0.26354244,0.43492138,0.1822225,0.9343393,0.19532666,0.71004343,1
2.0,2,-2.803698,0.43835062,4.6090846,-0.65121126,-3.1012018,2.0438821,0.31011945,0.56548446,0.08957584,1.0710939,-0.35237777,1.8959502,1
2.0,2,-2.8036978,0.43835014,4.6090846,-0.6512111,-3.1012018,2.0438824,0.3101192,0.5654844,0.08957572,1.071094,-0.3523777,1.89595,1
2.0,2,-2.8036978,0.43835062,4.6090846,-0.6512114,-3.101202,2.0438821,0.31011948,0.5654846,0.08957584,1.0710942,-0.35237738,1.89595,1
2.0,2,-2.8036976,0.4383502,4.6090846,-0.65121126,-3.1012022,2.0438821,0.31011936,0.5654846,0.08957589,1.071094,-0.35237747,1.8959497,1
2.0,2,-2.803698,0.43835044,4.6090846,-0.65121126,-3.1012018,2.0438821,0.31011927,0.5654845,0.08957574,1.0710942,-0.35237768,1.8959503,1
2.0,2,-2.8036983,0.43835044,4.6090846,-0.6512109,-3.1012013,2.0438828,0.31011936,0.5654843,0.08957575,1.0710939,-0.35237795,1.8959502,1
