true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,0.87920684,-1.9724569,-0.6050931,-0.34787372,-1.4353583,-1.1067097,5.6628766,1
6.0,6,0.878166,-1.972703,-0.60469383,-0.3463579,-1.4374316,-1.1057093,5.6611137,1
6.0,6,0.8774558,-1.9716759,-0.6059338,-0.34383336,-1.4387462,-1.1063688,5.657397,1
6.0,6,0.88068587,-1.9734402,-0.60786724,-0.34446344,-1.439153,-1.1051053,5.6596246,1
6.0,6,0.8790855,-1.9729819,-0.6061006,-0.3447915,-1.4396689,-1.1042202,5.659287,1
6.0,6,0.8820762,-1.9733968,-0.606149,-0.3509368,-1.4303997,-1.1095853,5.668257,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
1.0,1,-1.951269,4.0014863,1.3656402,-0.87625146,2.4084125,-0.9781963,-2.971673,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
5.0,5,-2.180714,1.4470601,0.5903649,0.7164115,-3.3367662,4.5065155,-1.7556366,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
4.0,4,0.57609564,2.0836577,-1.0120549,0.06639692,5.243786,-3.457082,-1.631235,1
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
2.0,5,-2.311848,2.3658934,1.6381953,-0.05155468,-1.9117115,2.626121,-1.8056973,0
5.0,6,2.2245784,-1.889787,-1.7946,0.06273119,-1.360491,-0.31367984,4.3772006,0
5.0,6,2.4950664,-1.6800394,-1.9612591,0.023158014,-1.0769935,-0.38982603,4.066029,0
5.0,6,2.700714,-1.4937563,-2.0749946,-0.028499365,-0.83604956,-0.4920074,3.8389692,0
5.0,6,2.595617,-1.5934544,-2.0326302,0.007879689,-0.9692348,-0.42733264,3.9496546,0
5.0,6,2.5264244,-1.6587265,-1.9989467,0.028033152,-1.04946,-0.3914073,4.0256186,0
5.0,6,2.254982,-1.8656316,-1.8057389,0.05466886,-1.3284855,-0.3255368,4.3452654,0
6.0,2,-4.360978,3.2367756,5.5136147,-1.2037951,-0.84593344,0.051710725,-0.9437753,0
6.0,2,-4.356925,3.2320948,5.5152597,-1.2070357,-0.8529595,0.06614834,-0.93740153,0
6.0,2,-4.3669295,3.2290845,5.5276575,-1.1998256,-0.86561036,0.06530696,-0.9377909,0
6.0,2,-4.3446426,3.2290442,5.5093017,-1.2137436,-0.8616229,0.09760231,-0.9315975,0
