true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-1.1915458,-1.8533757,-1.9238486,-2.064371,-0.46357813,0.5913806,7.3944483,1
6.0,6,-1.1890041,-1.8544137,-1.9218049,-2.0676825,-0.46413752,0.5931844,7.394076,1
6.0,6,-1.1853324,-1.8584107,-1.9191158,-2.0696998,-0.46218023,0.59270114,7.3944974,1
6.0,6,-1.1841712,-1.8596535,-1.9180675,-2.070769,-0.45955575,0.590414,7.3948483,1
6.0,6,-1.1865798,-1.8573499,-1.9198129,-2.0685186,-0.4615383,0.59081537,7.3948073,1
6.0,6,-1.1908114,-1.8535049,-1.92331,-2.0652864,-0.46463254,0.59275925,7.394261,1
1.0,1,-3.3543668,6.3460016,-1.8460168,0.29027387,-1.3236399,1.9802104,-3.0279896,1
1.0,1,-3.354366,6.346,-1.846017,0.29027283,-1.32364,1.9802128,-3.0279896,1
1.0,1,-3.3543663,6.346,-1.8460172,0.29027298,-1.3236398,1.9802123,-3.0279894,1
1.0,1,-3.3543663,6.346,-1.8460169,0.29027316,-1.3236394,1.9802119,-3.0279896,1
1.0,1,-3.3543665,6.3459997,-1.8460171,0.29027343,-1.3236398,1.9802126,-3.0279894,1
1.0,1,-3.354366,6.3460007,-1.8460169,0.29027206,-1.3236398,1.9802129,-3.0279896,1
5.0,5,-2.623444,2.3320267,0.840212,0.88710725,-1.987337,5.3672748,-4.4858303,1
5.0,5,-2.623444,2.332026,0.84021175,0.88710725,-1.9873372,5.3672757,-4.4858303,1
5.0,5,-2.6234443,2.3320262,0.8402133,0.88710916,-1.9873384,5.367273,-4.4858317,1
5.0,5,-2.6234446,2.3320289,0.8402122,0.8871083,-1.9873383,5.3672724,-4.4858317,1
5.0,5,-2.623445,2.3320248,0.84021235,0.88710654,-1.9873365,5.3672757,-4.4858294,1
5.0,5,-2.623445,2.3320246,0.84021175,0.8871064,-1.987336,5.3672757,-4.4858294,1
4.0,4,-0.31391084,-1.85664,-2.1424222,1.5900483,6.3137064,-1.4409076,-2.223623,1
4.0,4,-0.3139107,-1.8566402,-2.1424215,1.5900477,6.313707,-1.4409072,-2.2236228,1
4.0,4,-0.31391045,-1.8566402,-2.1424222,1.5900468,6.313707,-1.4409064,-2.2236223,1
4.0,4,-0.3139109,-1.8566402,-2.1424215,1.5900475,6.313707,-1.4409076,-2.223623,1
4.0,4,-0.31391084,-1.8566402,-2.1424212,1.5900465,6.3137074,-1.4409063,-2.2236223,1
4.0,4,-0.31391123,-1.8566393,-2.142422,1.5900475,6.3137074,-1.4409083,-2.223623,1
2.0,1,-2.3848171,5.0953665,0.29395026,-0.7721668,-2.1143517,3.7549522,-4.386862,0
2.0,1,-2.3848171,5.095366,0.29395086,-0.7721666,-2.114352,3.7549522,-4.386862,0
2.0,1,-2.3848176,5.0953665,0.2939514,-0.7721658,-2.1143532,3.7549524,-4.3868623,0
2.0,1,-2.3848171,5.0953665,0.29395014,-0.7721669,-2.1143513,3.7549522,-4.386862,0
2.0,1,-2.3848174,5.0953665,0.29394972,-0.772167,-2.114351,3.7549524,-4.386862,0
2.0,1,-2.3848171,5.0953665,0.29395133,-0.77216613,-2.1143527,3.754951,-4.3868623,0
5.0,0,5.617315,-1.9201802,-0.7464142,-3.0441506,-0.7845521,2.4453394,0.5981613,0
5.0,0,5.2975183,-1.9441433,-0.8058303,-3.4668741,-0.64920485,2.5704172,1.2250072,0
5.0,0,4.370943,-2.686597,-0.94970053,-3.5436106,-0.4083366,3.058497,2.6990888,0
5.0,6,3.2168403,-3.2660563,-1.1120322,-3.3416374,-0.043092355,3.206981,4.033492,0
5.0,0,3.7324483,-3.0495815,-1.0463136,-3.3486793,-0.3036322,3.3128078,3.3732982,0
5.0,0,4.3570623,-2.871439,-0.97548884,-3.0552952,-0.50967693,3.273084,2.4234,0
6.0,1,1.682256,3.7738912,-1.0526735,1.0492914,-0.7572756,-1.5116903,-5.099743,0
6.0,2,1.0460175,1.7723234,2.3662035,-1.355909,0.40931794,-2.408223,-3.868485,0
6.0,2,1.2388324,1.938276,2.0434341,-0.9944316,0.20713404,-2.4310796,-4.0713773,0
6.0,2,1.2689346,1.2363791,2.897436,-1.9116603,0.50194037,-2.2513192,-3.5862365,0
6.0,2,1.1214583,0.68835765,3.6405878,-2.4564633,0.66499484,-2.2521439,-3.23176,0
6.0,1,1.8058662,3.1573381,-0.17349826,0.5378799,-0.5274806,-1.949997,-4.8259554,0
3.0,3,-4.216567,2.6815763,-3.0522678,3.0301716,3.0110395,-2.5869577,-0.6544541,1
3.0,3,-4.2165666,2.6815763,-3.0522666,3.0301707,3.0110402,-2.586959,-0.654455,1
