true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-1.4694597,-3.3533773,-3.3779438,-1.4158561,-0.8376396,-2.2424223,1.3524103,-0.5653789,-0.14151677,1.2215339,-1.3114153,2.1559,-1.3218118,1.2025189,-2.2139504,-1.8999314,-0.1953589,-0.079841115,12.976138,4.7406683,1
18.0,18,-1.4681857,-3.353473,-3.3784027,-1.4160354,-0.8375328,-2.2417336,1.355001,-0.56361794,-0.14383748,1.2213893,-1.3127785,2.1548407,-1.3199326,1.2033479,-2.214933,-1.9012965,-0.19563429,-0.0792531,12.974984,4.7371545,1
18.0,18,-1.468334,-3.3530335,-3.3788698,-1.4157367,-0.8375095,-2.2408118,1.3549198,-0.56258833,-0.14501405,1.2205814,-1.3131964,2.1559901,-1.3203936,1.204369,-2.2150054,-1.9020604,-0.1957204,-0.07801936,12.974287,4.7350464,1
18.0,18,-1.4683963,-3.3530223,-3.3788593,-1.4157294,-0.837505,-2.240819,1.3548133,-0.5626356,-0.14491928,1.2205722,-1.3131441,2.1560445,-1.3204886,1.2043465,-2.2149694,-1.9020197,-0.19572274,-0.07802109,12.97433,4.7351546,1
18.0,18,-1.4682983,-3.3530612,-3.3788605,-1.4157413,-0.8375534,-2.240884,1.3549277,-0.5626493,-0.14500257,1.2206194,-1.3131748,2.1559312,-1.3203241,1.20435,-2.2149842,-1.9019957,-0.1957033,-0.07809616,12.974324,4.735142,1
18.0,18,-1.4682068,-3.3531384,-3.3788435,-1.4157574,-0.83759874,-2.2410698,1.3549653,-0.5628574,-0.1449979,1.2207259,-1.3131378,2.1558175,-1.3201149,1.204235,-2.2149577,-1.9018413,-0.19560361,-0.07828539,12.974397,4.7353954,1
0.0,0,10.913835,8.949364,0.027266867,-1.1579251,0.118363455,-2.467207,-0.8354964,-2.2431605,-2.155848,-1.193055,-2.8327196,-0.32532656,0.51457316,-2.2681549,-3.4447937,-1.1279814,-1.5624142,-2.7000556,-0.14307377,-2.2381477,1
0.0,0,10.910786,8.949667,0.025812466,-1.1608388,0.12244535,-2.4665997,-0.8379751,-2.2455635,-2.1512294,-1.1899328,-2.834497,-0.3227058,0.51357234,-2.2706106,-3.447665,-1.1279033,-1.5647513,-2.6992185,-0.13899845,-2.2387886,1
0.0,0,10.909328,8.953492,0.027238797,-1.159063,0.122814834,-2.4656117,-0.839526,-2.24469,-2.1502485,-1.1912062,-2.8352432,-0.32425082,0.5132386,-2.269836,-3.4472115,-1.130092,-1.5667144,-2.698324,-0.13990492,-2.2370353,1
0.0,0,10.909874,8.95259,0.027028453,-1.1592275,0.12244642,-2.4658837,-0.8390537,-2.2447157,-2.150784,-1.191195,-2.8348963,-0.32404503,0.51339465,-2.2698288,-3.4470785,-1.1295605,-1.5661305,-2.6986473,-0.1400338,-2.2374184,1
0.0,0,10.910364,8.951307,0.026549999,-1.1598192,0.12232062,-2.466207,-0.8385273,-2.2450063,-2.151133,-1.1907675,-2.8346457,-0.32351464,0.5134971,-2.2700918,-3.4472287,-1.1288139,-1.5654639,-2.6989582,-0.13974665,-2.238013,1
0.0,0,10.910709,8.950281,0.026140288,-1.1603273,0.12228203,-2.4664576,-0.83815706,-2.2452781,-2.1513214,-1.1904061,-2.83445,-0.32306617,0.5135913,-2.2703218,-3.4473753,-1.128225,-1.5649946,-2.6992054,-0.13945508,-2.2385108,1
2.0,2,0.39596772,-0.2550498,11.133363,0.21410662,-1.9838204,-1.7620803,-2.7796168,0.94121426,1.6898016,0.94933796,0.5228282,-4.5418744,1.8917066,-1.5640137,0.39660302,-2.212609,-0.2235855,-2.2580645,-0.36473268,4.948978,1
2.0,2,0.39594716,-0.25504667,11.133358,0.21410894,-1.9838471,-1.7620939,-2.7796347,0.94123274,1.6897558,0.9493707,0.5228132,-4.541869,1.8916578,-1.5639756,0.3966216,-2.2125933,-0.2235422,-2.2580526,-0.3647243,4.9490676,1
2.0,2,0.39595246,-0.25504595,11.133373,0.21411176,-1.9838438,-1.76209,-2.779639,0.94123787,1.6897322,0.9493828,0.522807,-4.5418715,1.8916582,-1.5639633,0.39663732,-2.2125933,-0.22352205,-2.2580416,-0.36478174,4.9490523,1
2.0,2,0.3959549,-0.25504532,11.133379,0.21411696,-1.9838474,-1.7620871,-2.779642,0.9412391,1.6897278,0.9493767,0.52280843,-4.541869,1.8916613,-1.5639567,0.39664015,-2.2125955,-0.22351737,-2.2580357,-0.36479372,4.9490404,1
2.0,2,0.395954,-0.2550464,11.133375,0.21411571,-1.9838483,-1.7620875,-2.7796388,0.941236,1.6897397,0.9493724,0.5228112,-4.5418706,1.8916634,-1.5639639,0.39663205,-2.212596,-0.22352926,-2.2580414,-0.3647709,4.9490414,1
2.0,2,0.39595896,-0.25504535,11.133382,0.21412021,-1.983855,-1.762083,-2.7796419,0.9412324,1.6897397,0.9493694,0.5228137,-4.541868,1.891666,-1.5639601,0.39663127,-2.2125943,-0.22352855,-2.2580369,-0.36478728,4.9490194,1
9.0,9,0.031946555,-1.5144116,6.1219997,-1.8949237,-3.9528327,-2.3997946,-1.7442781,-0.8020408,0.51212156,9.639923,-1.6874212,-3.8060758,1.0819564,-0.07335361,-0.6606651,1.4523026,0.8096718,-3.2673225,-2.7054415,3.3747153,1
9.0,9,0.031948663,-1.5144186,6.121993,-1.894922,-3.9528403,-2.399795,-1.7442747,-0.8020421,0.5121166,9.639922,-1.6874211,-3.8060741,1.0819615,-0.07334732,-0.6606647,1.4523094,0.809671,-3.267323,-2.7054424,3.3747056,1
9.0,9,0.03194993,-1.5144216,6.1219916,-1.8949215,-3.9528446,-2.3997931,-1.7442719,-0.80204326,0.5121137,9.639926,-1.6874205,-3.806074,1.0819658,-0.073343776,-0.66066617,1.4523137,0.80966955,-3.2673223,-2.7054448,3.3746967,1
9.0,9,0.031948864,-1.5144175,6.121996,-1.8949219,-3.9528403,-2.3997962,-1.7442765,-0.802043,0.5121195,9.639922,-1.68742,-3.806074,1.0819623,-0.07334658,-0.6606647,1.4523075,0.80967027,-3.2673218,-2.705443,3.3747017,1
9.0,9,0.031947933,-1.5144178,6.1219926,-1.8949218,-3.9528399,-2.3997965,-1.7442759,-0.80204135,0.51211774,9.639924,-1.6874205,-3.8060756,1.0819608,-0.07334735,-0.66066515,1.4523102,0.8096708,-3.2673228,-2.7054415,3.374708,1
9.0,9,0.031948656,-1.5144161,6.1219983,-1.8949213,-3.9528399,-2.399796,-1.7442775,-0.8020429,0.5121191,9.639919,-1.6874194,-3.8060746,1.0819612,-0.07334771,-0.66066384,1.452306,0.8096709,-3.2673204,-2.7054443,3.3747041,1
8.0,8,-0.61485165,-1.456014,2.020236,-3.7997139,0.48232374,-0.17718978,-4.874829,-6.8682885,10.696894,8.259582,0.17262292,-0.82755107,-0.2279621,-4.387782,-3.1316333,-0.023799838,-2.3101737,-0.8403212,2.5139456,-2.9563963,1
8.0,8,-0.625505,-1.4490027,2.0198984,-3.8003109,0.48206174,-0.1807207,-4.881526,-6.8625984,10.721506,8.23997,0.18717945,-0.82550615,-0.24267414,-4.382098,-3.1300757,-0.029131802,-2.3174968,-0.83219826,2.5155683,-2.9527283,1
8.0,8,-0.6289339,-1.4472575,2.0191836,-3.800535,0.48350582,-0.17903788,-4.881241,-6.8609285,10.728243,8.233434,0.19153938,-0.825522,-0.2480796,-4.381925,-3.1305017,-0.030190432,-2.3203127,-0.8306426,2.5166178,-2.951783,1
8.0,8,-0.62813985,-1.44767,2.0193377,-3.8004832,0.48328617,-0.17910491,-4.8810425,-6.861354,10.726617,8.234869,0.19061099,-0.8256003,-0.24712926,-4.3822017,-3.1305382,-0.029815368,-2.3196876,-0.831094,2.5164418,-2.9519045,1
8.0,8,-0.62742126,-1.448009,2.0195205,-3.8004365,0.48283386,-0.17952721,-4.881187,-6.8617425,10.725073,8.236464,0.18964554,-0.8255265,-0.24607195,-4.3821826,-3.1304977,-0.02955327,-2.319016,-0.83133477,2.5162268,-2.9520326,1
8.0,8,-0.62664306,-1.4484361,2.01969,-3.8004014,0.4823789,-0.17977612,-4.881208,-6.86218,10.723073,8.238485,0.18839632,-0.82546544,-0.24482769,-4.382182,-3.1305501,-0.029272882,-2.3182857,-0.83160925,2.5159688,-2.9522545,1
9.0,8,-0.18507582,-0.8583438,2.2263715,-3.9008214,0.37217104,-0.6936404,-5.4707594,-5.2382817,11.560978,6.9303956,-0.5749116,-2.0299232,2.519279,-3.261844,-2.5514166,-0.268864,-3.14474,-1.7449291,0.8108613,-3.88569,0
9.0,8,-0.19184482,-0.8484173,2.2264066,-3.898729,0.3705216,-0.7088898,-5.4801764,-5.2274837,11.597237,6.895651,-0.55377734,-2.0255408,2.5003304,-3.2540338,-2.5455155,-0.2752197,-3.1505473,-1.7389024,0.8094764,-3.8772402,0
9.0,8,-0.19534147,-0.8430998,2.2261033,-3.897448,0.37589452,-0.714464,-5.482916,-5.222133,11.621351,6.870187,-0.53775823,-2.0249271,2.4800086,-3.2576497,-2.5399542,-0.27798417,-3.1503856,-1.737383,0.810891,-3.86893,0
9.0,8,-0.19455215,-0.8441128,2.22617,-3.8976812,0.37529194,-0.71335006,-5.4822874,-5.223289,11.617081,6.874647,-0.540498,-2.0251098,2.4830818,-3.2575665,-2.5408354,-0.2773873,-3.1501,-1.7377143,0.8107456,-3.8701642,0
9.0,8,-0.19383883,-0.84516776,2.226245,-3.897969,0.3740266,-0.7122957,-5.481814,-5.2244315,11.612104,6.8800435,-0.54382646,-2.0251296,2.4872591,-3.256683,-2.5420496,-0.27684835,-3.1501596,-1.7379209,0.8104668,-3.871892,0
9.0,8,-0.1931456,-0.84616655,2.2262986,-3.8982275,0.3728201,-0.711326,-5.4813747,-5.2254972,11.60738,6.8851433,-0.54700994,-2.0251422,2.4912908,-3.2558172,-2.5432026,-0.2763113,-3.150251,-1.738115,0.8101624,-3.8735442,0
7.0,7,-3.2820075,-1.6942885,-0.9660834,-1.4202073,1.3415607,0.5178423,4.1141076,12.821241,-0.34730396,-2.9596887,1.7810931,-1.504473,-3.4370553,-1.7113314,-0.6885582,-0.433614,0.9020618,-3.254487,-3.2683678,0.31511465,1
7.0,7,-3.2787194,-1.6845814,-0.9642877,-1.418696,1.3462975,0.53750825,4.121602,12.837663,-0.35987732,-2.9582207,1.7604712,-1.5186939,-3.433949,-1.7051947,-0.6863517,-0.45306396,0.8790066,-3.243906,-3.2666316,0.31588238,1
7.0,7,-3.2664568,-1.6452559,-0.9453552,-1.424056,1.3804321,0.6490904,4.1752424,12.897712,-0.34631875,-2.9586606,1.6579381,-1.5902071,-3.4046714,-1.6678464,-0.68452513,-0.45634758,0.64101934,-3.2898035,-3.2567983,0.28809503,1
7.0,7,-3.266918,-1.6449453,-0.945515,-1.4249821,1.3820283,0.65087515,4.1772647,12.898383,-0.34426185,-2.9585369,1.6560637,-1.5905824,-3.4043927,-1.6671766,-0.6849907,-0.45474193,0.6341831,-3.2921412,-3.25603,0.28696415,1
7.0,7,-3.2691348,-1.651199,-0.95000947,-1.4238837,1.3769687,0.6318681,4.169246,12.889719,-0.3498633,-2.957299,1.672251,-1.5781052,-3.4103713,-1.6735641,-0.6853619,-0.45816058,0.67734396,-3.280636,-3.257019,0.2928145,1
7.0,7,-3.2694511,-1.6577151,-0.95318437,-1.4204785,1.3684992,0.61009127,4.1565895,12.879166,-0.35934982,-2.9565394,1.6916579,-1.566776,-3.4163568,-1.6816318,-0.6849094,-0.46431223,0.73454005,-3.2651298,-3.2599454,0.30100578,1
9.0,18,-3.2711112,-1.9660544,-1.2980576,-3.105367,-1.7694302,0.68798774,-2.1188352,-4.104488,5.790671,6.438677,-1.0181708,1.9034569,-4.3687406,-1.6687577,-3.6896105,-0.074853286,-2.3533719,0.066552535,11.160326,1.9561564,0
9.0,18,-3.2831616,-1.9681249,-1.3112382,-3.0835369,-1.7830892,0.6651411,-2.122706,-4.060461,5.7765756,6.361422,-0.9964284,1.9240367,-4.3857846,-1.6225115,-3.6627228,-0.09518022,-2.3476553,0.067607254,11.205021,1.9976746,0
9.0,18,-3.285225,-1.9665031,-1.3150009,-3.0790389,-1.7833647,0.6612876,-2.1231837,-4.051594,5.7801065,6.338614,-0.9885675,1.926589,-4.391175,-1.613705,-3.6589198,-0.100474626,-2.3484054,0.068734705,11.215103,2.0056574,0
9.0,18,-3.284778,-1.9672694,-1.3146988,-3.0799496,-1.7841753,0.662254,-2.1227114,-4.053419,5.776901,6.3447084,-0.9910325,1.9263923,-4.390021,-1.6151885,-3.6594844,-0.09869514,-2.3474016,0.06910086,11.213065,2.004406,0
9.0,18,-3.2847068,-1.9677064,-1.3143407,-3.0802667,-1.7844809,0.6624209,-2.1227202,-4.0540395,5.7756147,6.3473606,-0.9920963,1.9264643,-4.389381,-1.6157022,-3.6594884,-0.09815138,-2.3470087,0.06897436,11.2122345,2.0039527,0
9.0,18,-3.2845314,-1.9679358,-1.313721,-3.0807607,-1.7844719,0.66273624,-2.1228302,-4.054978,5.775273,6.3500805,-0.99300325,1.9262407,-4.388712,-1.6166815,-3.6597922,-0.09764297,-2.3469312,0.06868145,11.211047,2.0030828,0
10.0,10,-0.68821245,0.7997615,-1.6155707,1.7615176,-4.150817,-2.928143,-3.0899048,-0.91795295,0.7130606,-2.8570302,11.883645,6.58219,-4.013507,1.6828693,-2.7345917,-3.045018,2.2298908,0.43166012,-1.160586,-3.5367892,1
10.0,10,-0.6944347,0.6028637,-1.5037926,1.701872,-4.293715,-2.9354157,-2.9697142,-0.8660718,0.7668184,-2.8676546,12.117927,6.223155,-3.9052918,1.6764265,-2.7005012,-3.0020013,2.2296023,0.4763297,-1.1673611,-3.5549428,1
10.0,10,-0.6780705,0.63518035,-1.5164181,1.7273959,-4.30084,-2.93618,-2.9765947,-0.8714505,0.74635863,-2.867773,12.075593,6.258191,-3.9114714,1.6920906,-2.7068114,-2.9968433,2.2224917,0.4504895,-1.1787108,-3.5623484,1
10.0,10,-0.6867035,0.6111137,-1.5024626,1.7121432,-4.308155,-2.935592,-2.96879,-0.8664682,0.759792,-2.8676171,12.107819,6.2196565,-3.9029198,1.6862148,-2.7031486,-2.997285,2.226376,0.46757904,-1.1750425,-3.5599644,1
10.0,10,-0.6905667,0.60362667,-1.4977393,1.7065725,-4.3073916,-2.9359267,-2.968389,-0.86549866,0.7652699,-2.8679748,12.118865,6.210407,-3.9020388,1.6834503,-2.7010703,-2.9988854,2.2280784,0.47543418,-1.1722687,-3.5577567,1
10.0,10,-0.6900516,0.61221313,-1.4974557,1.7127814,-4.301959,-2.937933,-2.9780335,-0.8684262,0.76410854,-2.8712037,12.112327,6.227454,-3.9101741,1.6884146,-2.697753,-3.0022967,2.2256055,0.47866285,-1.1703988,-3.5552454,1
1.0,1,1.8035563,11.4576235,0.31980717,0.81702346,1.8204052,0.2124388,-3.7254,-0.10126552,-1.898633,1.238769,-5.553515,2.458902,-2.2508092,-1.2701659,-2.9933538,-2.69223,-1.5822847,0.5795185,-1.3974301,1.5385894,1
1.0,1,1.8016813,11.458052,0.32177383,0.81424814,1.8199083,0.21399902,-3.7261784,-0.101602994,-1.8959248,1.2408761,-5.5544405,2.4566357,-2.2497485,-1.2693019,-2.9933028,-2.693105,-1.583911,0.5805469,-1.3974967,1.5382036,1
1.0,1,1.7988504,11.457578,0.3221004,0.8163526,1.8204653,0.21565422,-3.726882,-0.10153835,-1.8954184,1.2408954,-5.5543995,2.4562023,-2.250699,-1.2694757,-2.991688,-2.6937106,-1.5843551,0.58130634,-1.3982733,1.5390031,1
1.0,1,1.7994074,11.457503,0.3217879,0.81620127,1.8204346,0.21520574,-3.726801,-0.10167031,-1.8956926,1.2408987,-5.554359,2.456779,-2.2507534,-1.2695271,-2.9919536,-2.6933985,-1.5841128,0.5810171,-1.3980954,1.5387971,1
1.0,1,1.8003694,11.457622,0.32161975,0.81546384,1.8202558,0.21462141,-3.726562,-0.10172175,-1.8958898,1.2409334,-5.5543804,2.4570546,-2.2504613,-1.2694675,-2.9925184,-2.6931472,-1.5839468,0.5807304,-1.3977991,1.5384912,1
1.0,1,1.8011506,11.45765,0.32138902,0.8146651,1.8201028,0.21405548,-3.7264342,-0.10189521,-1.8959903,1.2411401,-5.5544105,2.4575453,-2.250248,-1.2693603,-2.9930336,-2.6928365,-1.5838144,0.5804111,-1.3974744,1.5381014,1
16.0,16,1.3250278,0.3778246,-1.2145048,0.36658454,-0.5701858,-3.3829372,0.6242504,-1.9319259,-5.007539,0.30385807,2.0059721,1.7894576,-1.2550751,-2.1324573,-3.7961717,-4.377044,12.850645,5.1648226,0.13823187,3.0024486,1
16.0,16,1.301194,0.36733472,-1.189597,0.37276775,-0.60332125,-3.3612275,0.6527454,-1.910185,-5.0083423,0.31607136,2.0382857,1.7524796,-1.257726,-2.1428754,-3.817371,-4.3884673,12.830558,5.2008424,0.11800942,2.9839616,1
16.0,16,1.304526,0.36150646,-1.1872971,0.37519526,-0.61046946,-3.3569927,0.6743598,-1.9075941,-5.0163503,0.3233868,2.0357614,1.7434509,-1.2524058,-2.1474333,-3.8262863,-4.382526,12.823443,5.1943874,0.11762802,2.9765594,1
16.0,16,1.3033814,0.36312884,-1.187586,0.3747518,-0.60935813,-3.3581283,0.6681176,-1.9082758,-5.013813,0.32122153,2.037344,1.7456856,-1.2539986,-2.1461885,-3.8237367,-4.384189,12.825555,5.196485,0.11742376,2.9783542,1
16.0,16,1.3018405,0.364588,-1.1872249,0.374571,-0.608985,-3.3588588,0.66222245,-1.9083782,-5.0113544,0.31959024,2.039164,1.7474127,-1.2561798,-2.1453893,-3.821635,-4.3856688,12.827637,5.198987,0.11678191,2.9801147,1
16.0,16,1.3023565,0.36564547,-1.1874642,0.37501112,-0.60923153,-3.3600335,0.65836304,-1.9092971,-5.0102854,0.3188533,2.0390768,1.7495329,-1.2576882,-2.145092,-3.8198845,-4.384832,12.830023,5.1979933,0.116981804,2.9815524,1
13.0,5,-1.943638,5.951019,0.6968565,-5.575486,4.0243306,6.81441,-2.1280875,-1.6821961,0.73243815,6.7869225,-3.7609766,-2.5178697,-1.7488431,-1.3203,-2.593698,-1.2146283,-5.395245,0.6219349,-2.3820877,-2.1810505,0
13.0,9,-1.9459121,5.9104757,0.7096068,-5.592886,3.9553134,6.8269043,-2.1209497,-1.6839625,0.73367876,6.8293777,-3.7540724,-2.5300493,-1.762869,-1.329558,-2.6139166,-1.1474266,-5.400569,0.62352276,-2.3752346,-2.1957567,0
13.0,5,-1.9526585,5.8782988,0.7195393,-5.597047,3.9411705,6.869381,-2.0999196,-1.6772499,0.73463476,6.837798,-3.7479177,-2.5454137,-1.7624301,-1.3420426,-2.6333046,-1.1259692,-5.4167666,0.61805886,-2.3751597,-2.2170763,0
