true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-1.3123316,-2.8461657,-0.63173664,-0.6985694,-3.7822156,-0.72169447,0.7069776,-1.2768081,2.1324372,2.0880067,0.010996362,-0.18714161,-0.26453337,0.44113034,-2.4380596,-3.2314007,-1.4124274,-0.63410133,14.169396,4.7851367,1
18.0,18,-1.3115355,-2.846458,-0.6328491,-0.6982621,-3.781483,-0.72086656,0.70921975,-1.2749679,2.1285508,2.0862103,0.010388626,-0.1872314,-0.26328406,0.44215393,-2.4378486,-3.2310574,-1.4122114,-0.63428056,14.169442,4.7840085,1
18.0,18,-1.3128351,-2.8465137,-0.6340427,-0.6984619,-3.7813618,-0.71796274,0.7096375,-1.2740983,2.1266072,2.0865653,0.009419149,-0.18579732,-0.26394886,0.4426117,-2.4376445,-3.230014,-1.4132824,-0.63323355,14.169228,4.780468,1
18.0,18,-1.3128949,-2.84651,-0.6340095,-0.69848675,-3.7813838,-0.7179448,0.70954406,-1.2741616,2.1267638,2.086646,0.009431509,-0.18577456,-0.26402137,0.44256675,-2.4376462,-3.230015,-1.4133201,-0.63320607,14.169224,4.7804575,1
18.0,18,-1.3127115,-2.8464856,-0.6339778,-0.6984313,-3.7813516,-0.71817666,0.7096424,-1.2741282,2.1266494,2.0864906,0.009467764,-0.18591085,-0.26394394,0.44259727,-2.4376469,-3.230059,-1.4131804,-0.63330597,14.169243,4.7807593,1
18.0,18,-1.3124245,-2.846415,-0.6338869,-0.6983088,-3.7813542,-0.71870375,0.70967263,-1.2741948,2.126643,2.086306,0.009592501,-0.18611637,-0.2637648,0.44259757,-2.437681,-3.230188,-1.4129045,-0.63350606,14.1692915,4.781414,1
0.0,0,12.725049,8.246954,0.6262885,-0.9288734,-1.283123,-3.6328492,-0.1986462,-3.0740907,-0.64604354,-1.4535557,-2.9728427,-0.4149899,1.0211947,-1.9468893,-4.5199547,-1.3779991,-0.24401492,-2.7965784,-0.073296994,-2.980698,1
0.0,0,12.724027,8.243,0.6277252,-0.93156433,-1.2840674,-3.6303039,-0.19702317,-3.078755,-0.6415328,-1.4500952,-2.9741716,-0.41595975,1.0213455,-1.9498465,-4.522157,-1.375495,-0.24672353,-2.7963312,-0.06694847,-2.9830432,1
0.0,0,12.723119,8.246771,0.62732947,-0.93070763,-1.2833915,-3.629766,-0.1997398,-3.0778837,-0.6407188,-1.4523108,-2.9737213,-0.41735402,1.0223993,-1.9494147,-4.5217123,-1.3779328,-0.24856414,-2.7955024,-0.067225814,-2.9813583,1
0.0,0,12.723363,8.246233,0.6273561,-0.9306755,-1.28341,-3.6301107,-0.1993282,-3.077739,-0.6412211,-1.4521298,-2.9736836,-0.41689423,1.0221162,-1.9493451,-4.521629,-1.3775306,-0.2479771,-2.7957284,-0.06767787,-2.9815674,1
0.0,0,12.723666,8.244992,0.6274837,-0.93095523,-1.2836205,-3.6302855,-0.19842593,-3.07802,-0.64151293,-1.4513874,-2.9738405,-0.41641116,1.0217482,-1.9494889,-4.521775,-1.3767097,-0.24735215,-2.7960122,-0.06762086,-2.9821281,1
0.0,0,12.723886,8.2439575,0.62759477,-0.9312176,-1.2837865,-3.6303878,-0.19769897,-3.0783112,-0.64167726,-1.4507604,-2.9739747,-0.41603827,1.0214711,-1.9496483,-4.521918,-1.3760278,-0.24691132,-2.7962372,-0.06747489,-2.9826107,1
2.0,2,0.37733108,0.6470499,13.274952,-0.20043369,-0.48015082,-0.7941015,-1.4661746,-0.14203693,0.8380388,0.9304289,-2.8481498,-3.8925164,0.6226962,-0.6363612,0.7673286,-0.7621482,-2.150977,-0.17542544,-0.113180265,4.30516,1
2.0,2,0.37731686,0.6470438,13.274952,-0.20044257,-0.48015058,-0.7940899,-1.4661812,-0.14206174,0.83803666,0.93048984,-2.8481655,-3.892505,0.6226685,-0.6363848,0.7673219,-0.7621199,-2.1509562,-0.17541212,-0.11320488,4.305182,1
2.0,2,0.37732732,0.64704627,13.274952,-0.20045371,-0.4801185,-0.7940822,-1.4661798,-0.14207016,0.8380213,0.9305172,-2.8481836,-3.8925076,0.6226703,-0.63639325,0.7673287,-0.7621187,-2.150951,-0.17540365,-0.113242194,4.305165,1
2.0,2,0.37732738,0.64704823,13.274954,-0.20045406,-0.48011857,-0.79408133,-1.466183,-0.14207095,0.83802056,0.93052053,-2.848186,-3.8925054,0.62266946,-0.63639206,0.7673306,-0.76212233,-2.1509514,-0.17539907,-0.11324525,4.305162,1
2.0,2,0.3773241,0.6470464,13.274955,-0.20044917,-0.48013318,-0.79408395,-1.4661814,-0.14206731,0.83802724,0.93051016,-2.8481789,-3.892507,0.62267244,-0.63638705,0.76732594,-0.76212335,-2.1509542,-0.17540467,-0.113229886,4.3051643,1
2.0,2,0.3773234,0.6470457,13.274957,-0.20045376,-0.48013365,-0.7940756,-1.4661856,-0.14207202,0.8380331,0.93051684,-2.8481789,-3.8925047,0.62267125,-0.6363875,0.76732594,-0.7621236,-2.1509597,-0.17539892,-0.11323999,4.3051476,1
9.0,2,-1.6910009,0.6985258,9.862957,-0.56977814,-2.7945485,-2.3197715,-2.001456,-2.0137525,3.3060746,8.378926,-1.9272397,-3.5646203,-1.0841464,-1.5408083,1.1891017,-0.7308374,1.5453044,-1.5213878,-2.291234,5.058231,0
9.0,2,-1.6910048,0.6985245,9.862954,-0.56978047,-2.7945588,-2.3197684,-2.0014594,-2.0137546,3.306078,8.378931,-1.927238,-3.564619,-1.0841432,-1.5407988,1.1891037,-0.73083836,1.5452994,-1.5213869,-2.2912343,5.05822,0
9.0,2,-1.6910056,0.698524,9.862955,-0.5697814,-2.794562,-2.3197656,-2.0014594,-2.0137546,3.3060777,8.378934,-1.9272377,-3.564621,-1.0841408,-1.5407943,1.1891026,-0.73084044,1.545296,-1.5213853,-2.2912347,5.058214,0
9.0,2,-1.6910062,0.6985259,9.862955,-0.56978035,-2.794562,-2.3197684,-2.001461,-2.0137541,3.3060806,8.378929,-1.9272361,-3.5646203,-1.0841438,-1.540797,1.1891049,-0.7308396,1.5452979,-1.5213865,-2.2912345,5.0582185,0
9.0,2,-1.6910053,0.6985244,9.862954,-0.5697791,-2.7945604,-2.3197718,-2.0014608,-2.0137534,3.3060796,8.378927,-1.9272366,-3.5646222,-1.084143,-1.5407985,1.1891049,-0.73083955,1.545301,-1.5213863,-2.2912319,5.0582223,0
9.0,2,-1.6910055,0.69852483,9.862956,-0.5697807,-2.7945576,-2.3197672,-2.001461,-2.0137544,3.3060791,8.378926,-1.9272368,-3.5646193,-1.0841448,-1.5407989,1.189105,-0.7308399,1.5452982,-1.5213838,-2.2912345,5.0582204,0
8.0,9,5.001877,-0.74834794,1.6591612,-2.4568634,-1.5509548,-0.27525544,-3.0814848,-5.551983,6.9923296,9.263745,-2.5686533,-2.2951877,1.923138,-5.797514,-1.9806988,0.58811694,0.43379235,-2.478015,-0.49197355,-2.2919352,0
8.0,9,4.9709244,-0.73891115,1.6534656,-2.463662,-1.5593643,-0.2784696,-3.1013417,-5.561442,7.0335436,9.273233,-2.5648928,-2.2888062,1.8991473,-5.7947845,-1.978083,0.59454244,0.4241733,-2.467356,-0.48705783,-2.2861845,0
8.0,9,4.958901,-0.7371018,1.6514758,-2.4663463,-1.5611088,-0.27745298,-3.1071172,-5.564512,7.0455117,9.278428,-2.5646617,-2.2861388,1.8903227,-5.7945766,-1.9776665,0.5972409,0.42132795,-2.4635773,-0.48448923,-2.2842534,0
8.0,9,4.961321,-0.73739386,1.6519169,-2.4658337,-1.5607619,-0.27768245,-3.1059828,-5.5638523,7.043122,9.277443,-2.5647497,-2.286685,1.8917792,-5.7947173,-1.977786,0.5966945,0.4219758,-2.4642282,-0.48496482,-2.2844737,0
8.0,9,4.963865,-0.7375015,1.6523226,-2.4652781,-1.5605805,-0.2780932,-3.1050236,-5.563231,7.040968,9.276239,-2.5647233,-2.2872984,1.8934107,-5.794707,-1.9778152,0.59609085,0.42252553,-2.4649057,-0.48558095,-2.2847545,0
