true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-2.3199444,-1.3189623,-1.7606533,-0.88175446,-1.7128359,0.6476934,-2.092794,-1.2459276,0.19739738,-0.68508214,-1.8368748,-0.06887349,-1.6982908,-0.6150052,-0.8922318,2.117655,-1.1330427,-1.4190111,13.072482,3.9941926,1
18.0,18,-2.319918,-1.3189276,-1.7608794,-0.8806446,-1.7129792,0.6478641,-2.0919316,-1.2476398,0.19736868,-0.6847358,-1.8369434,-0.069026895,-1.6989846,-0.61537904,-0.89227265,2.1176238,-1.1326762,-1.4184515,13.0723295,3.9952245,1
18.0,18,-2.3257704,-1.3168883,-1.7572482,-0.8876831,-1.7149537,0.64728147,-2.0930936,-1.2385291,0.19817865,-0.68708146,-1.8350706,-0.065059036,-1.6885376,-0.61573726,-0.89270496,2.1218953,-1.1349612,-1.419158,13.072287,3.9587016,1
18.0,18,-2.321417,-1.31886,-1.7602448,-0.88146085,-1.7139455,0.65023786,-2.0937192,-1.2447915,0.19700058,-0.6861368,-1.8368418,-0.06647432,-1.6989734,-0.61535275,-0.8917814,2.11718,-1.1301019,-1.4186542,13.07208,3.9870608,1
18.0,18,-2.3197656,-1.3191726,-1.7609785,-0.8804314,-1.7130433,0.648597,-2.0926273,-1.2474284,0.19716148,-0.6850601,-1.8370482,-0.06864529,-1.699859,-0.61522,-0.8920505,2.1169908,-1.1316141,-1.41838,13.0722685,3.9963908,1
18.0,18,-2.31989,-1.3189625,-1.760753,-0.8812625,-1.712854,0.6477975,-2.0925355,-1.2469505,0.19740775,-0.6849449,-1.8368555,-0.068914175,-1.6986682,-0.6150745,-0.8922515,2.1175828,-1.1328201,-1.418564,13.07239,3.9948964,1
0.0,0,10.451253,9.39536,1.6283044,-1.4563277,-1.47301,-2.6058447,0.22545606,-2.1167026,-3.117273,1.1775968,-2.8901486,-2.774936,-3.5079103,-0.8232606,-1.5931487,-1.0003792,-1.1800473,-1.6067203,-2.9555473,0.027514039,1
0.0,0,10.451246,9.395367,1.6283075,-1.4563332,-1.473011,-2.6058466,0.2254608,-2.1167002,-3.1172688,1.1775968,-2.8901532,-2.7749336,-3.5079112,-0.82326406,-1.5931432,-1.0003834,-1.1800444,-1.6067185,-2.9555469,0.027505567,1
0.0,0,10.451412,9.395142,1.6283685,-1.4565427,-1.4729066,-2.6058376,0.22531867,-2.1167774,-3.117173,1.1778535,-2.8901024,-2.7750394,-3.5078318,-0.8232879,-1.5931134,-1.0003769,-1.1800737,-1.606719,-2.9556282,0.027704185,1
0.0,0,10.451359,9.39524,1.6283286,-1.4565389,-1.4729204,-2.6058495,0.22534919,-2.1167622,-3.1171725,1.1777796,-2.8901427,-2.7749934,-3.5078712,-0.8233186,-1.5930531,-1.0004352,-1.1799959,-1.6066818,-2.9555962,0.027632182,1
