true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-1.6810381,-1.6849505,-2.422626,-0.85802823,-1.5268825,0.39667895,8.803367,1
6.0,6,-1.7039983,-1.6947247,-2.390951,-0.8810277,-1.5280366,0.46374026,8.793769,1
6.0,6,-1.6873465,-1.6821702,-2.426833,-0.8588824,-1.5261616,0.40684006,8.801813,1
6.0,6,-1.6867349,-1.6617817,-2.4357798,-0.89203554,-1.517725,0.40008786,8.807237,1
6.0,6,-1.693775,-1.6696004,-2.4214833,-0.89405406,-1.5196098,0.42134655,8.80355,1
6.0,6,-1.6948218,-1.6787064,-2.416938,-0.87792456,-1.5237056,0.42437682,8.800816,1
1.0,1,-1.6792967,6.8726788,-0.52187717,1.1298393,-1.7801688,-2.4039347,-4.87278,1
1.0,1,-1.679297,6.8726788,-0.52187777,1.1298407,-1.780168,-2.403936,-4.87278,1
1.0,1,-1.6792971,6.872678,-0.52187717,1.1298395,-1.7801672,-2.403936,-4.872781,1
1.0,1,-1.6792963,6.8726807,-0.52187574,1.1298362,-1.7801676,-2.4039347,-4.872781,1
1.0,1,-1.6792967,6.8726783,-0.52187717,1.1298393,-1.7801677,-2.4039357,-4.872781,1
1.0,1,-1.6792967,6.8726783,-0.521877,1.129839,-1.7801672,-2.403936,-4.872781,1
5.0,5,-4.818285,-0.02495297,-1.6123455,2.9217236,-1.219442,6.6323805,-2.729975,1
5.0,5,-4.8182836,-0.024955533,-1.6123481,2.9217262,-1.219441,6.6323795,-2.729972,1
5.0,5,-4.8182845,-0.0249516,-1.6123466,2.9217227,-1.2194426,6.6323814,-2.7299743,1
5.0,5,-4.818283,-0.024955995,-1.6123486,2.9217262,-1.2194408,6.632381,-2.7299724,1
5.0,5,-4.818282,-0.024954535,-1.6123502,2.9217277,-1.2194426,6.63238,-2.7299716,1
5.0,5,-4.8182826,-0.024953254,-1.6123496,2.9217262,-1.219443,6.632382,-2.7299724,1
4.0,4,-0.107689396,-3.687137,-1.0207689,2.810722,6.9100375,-2.0117996,-1.8499243,1
4.0,4,-0.10769127,-3.6871376,-1.0207697,2.8107245,6.9100366,-2.011799,-1.8499242,1
4.0,4,-0.10769051,-3.687136,-1.0207694,2.8107207,6.910039,-2.0117993,-1.8499244,1
4.0,4,-0.107689895,-3.687137,-1.0207692,2.8107214,6.9100375,-2.0117986,-1.8499241,1
4.0,4,-0.107689805,-3.6871371,-1.0207689,2.810721,6.910038,-2.0117989,-1.8499249,1
4.0,4,-0.10769004,-3.6871362,-1.0207698,2.8107216,6.9100375,-2.0117993,-1.8499244,1
2.0,2,-2.2992547,4.8681393,5.56904,-2.6778944,-3.0492945,0.2422947,-4.474684,1
2.0,2,-2.2992537,4.868138,5.5690403,-2.6778953,-3.0492938,0.24229321,-4.4746842,1
2.0,2,-2.2992551,4.8681407,5.569038,-2.677894,-3.0492957,0.24229513,-4.4746833,1
2.0,2,-2.299256,4.8681417,5.569037,-2.6778939,-3.0492954,0.24229576,-4.4746833,1
2.0,2,-2.2992547,4.868139,5.56904,-2.6778953,-3.0492938,0.2422931,-4.474683,1
2.0,2,-2.2992535,4.8681383,5.5690403,-2.6778946,-3.049294,0.24229287,-4.4746833,1
5.0,2,0.63325876,2.951657,3.2406209,-5.193051,0.3486448,2.2824833,-3.3875964,0
5.0,2,0.47459355,2.8051183,3.574919,-5.159562,0.32477877,2.3781312,-3.4406002,0
5.0,2,0.58332276,2.950378,3.3439407,-5.181709,0.26173058,2.3299162,-3.3954544,0
5.0,2,0.63133365,2.985546,3.232597,-5.19097,0.26021025,2.3405683,-3.3730505,0
5.0,2,0.58327806,2.924047,3.3631423,-5.182129,0.27371734,2.3472164,-3.400193,0
5.0,2,0.6477436,3.0054715,3.154297,-5.1957035,0.29755956,2.322727,-3.3606648,0
6.0,5,-3.4861906,4.2467737,-1.3395157,-0.7142965,-3.3593485,6.579997,-1.230694,0
6.0,5,-3.4931364,4.34581,-1.2610325,-0.7836554,-3.4121578,6.485641,-1.2268667,0
6.0,5,-3.4858139,4.436074,-1.1857352,-0.88456506,-3.4471064,6.41005,-1.2181545,0
6.0,5,-3.4954007,4.3708696,-1.1645144,-0.8112333,-3.4532244,6.45708,-1.2367058,0
6.0,5,-3.476053,4.382425,-1.2201864,-0.82234097,-3.4346504,6.4573894,-1.2397002,0
6.0,5,-3.4551306,4.3047924,-1.2575735,-0.7696106,-3.411134,6.533968,-1.2538745,0
3.0,3,-4.2104325,0.31054738,-4.0445886,5.996646,-0.5099412,-1.845597,1.721346,1
3.0,3,-4.2104344,0.31055242,-4.044588,5.9966445,-0.50994194,-1.8455988,1.721343,1
3.0,3,-4.2104335,0.3105492,-4.04459,5.9966445,-0.5099422,-1.8455966,1.7213459,1
3.0,3,-4.210434,0.31055015,-4.04459,5.9966445,-0.5099423,-1.8455964,1.721346,1
3.0,3,-4.2104335,0.31054974,-4.0445895,5.9966445,-0.50994223,-1.8455973,1.7213459,1
3.0,3,-4.2104335,0.31055,-4.044589,5.9966445,-0.50994235,-1.8455977,1.7213455,1
5.0,5,0.06657015,-1.6997533,2.0486643,-2.4086306,0.5337844,8.2818775,-2.8740757,1
5.0,5,0.06657034,-1.699753,2.0486639,-2.4086306,0.53378415,8.281878,-2.874075,1
5.0,5,0.066569656,-1.6997532,2.048663,-2.4086304,0.5337844,8.281878,-2.8740737,1
5.0,5,0.06657058,-1.699753,2.0486634,-2.4086308,0.53378475,8.2818775,-2.8740752,1
5.0,5,0.06656976,-1.6997528,2.0486631,-2.4086306,0.53378415,8.281878,-2.8740747,1
5.0,5,0.06657022,-1.6997536,2.0486631,-2.4086308,0.5337845,8.281878,-2.874074,1
0.0,6,-1.7046863,-3.1440656,2.292134,-3.2222655,-0.45708203,2.906341,5.3933372,0
0.0,6,-1.6957446,-3.14771,2.2392104,-3.2035267,-0.48192605,2.892646,5.4576764,0
0.0,6,-1.7271755,-3.1422186,2.254384,-3.204585,-0.4167559,2.8046238,5.458755,0
0.0,6,-1.7192448,-3.14522,2.248714,-3.1986709,-0.44014814,2.8273516,5.4626946,0
0.0,6,-1.7026532,-3.1467369,2.2444468,-3.2030666,-0.46980116,2.8760443,5.4558496,0
0.0,6,-1.7033261,-3.1441648,2.2892883,-3.2231004,-0.4567934,2.906167,5.3958287,0
0.0,0,8.345379,0.44904223,-0.30960414,-2.4638426,-1.9357871,-2.8690367,-0.25383362,1
0.0,0,8.34538,0.44904056,-0.3096043,-2.463842,-1.9357873,-2.8690364,-0.2538322,1
0.0,0,8.345379,0.44904086,-0.30960417,-2.4638424,-1.9357873,-2.8690367,-0.25383234,1
0.0,0,8.345378,0.44904217,-0.3096043,-2.4638436,-1.9357867,-2.8690367,-0.25383294,1
0.0,0,8.345379,0.44904175,-0.3096043,-2.4638429,-1.9357873,-2.869037,-0.25383297,1
0.0,0,8.345379,0.44904348,-0.30960453,-2.463844,-1.9357874,-2.869037,-0.2538337,1
1.0,1,-1.1457707,4.430048,3.8805187,-4.103495,0.8709551,-0.7111548,-4.339826,1
1.0,1,-1.1894974,4.397493,3.9052725,-4.078704,0.9499384,-0.7619693,-4.3505454,1
1.0,1,-1.2056316,4.3857565,3.9160635,-4.0762105,0.95564437,-0.7406964,-4.351818,1
1.0,1,-1.200816,4.4066725,3.8980958,-4.0914125,0.9116744,-0.6823413,-4.346337,1
1.0,1,-1.1733723,4.4160876,3.8952107,-4.085557,0.92455626,-0.7639911,-4.3466287,1
1.0,1,-1.1393484,4.4408298,3.8741374,-4.108432,0.8528043,-0.701996,-4.3369627,1
3.0,3,-2.7344165,-0.021342367,-2.362453,7.338892,0.2328093,-2.0086129,-2.7777991,1
3.0,3,-2.7344167,-0.021343954,-2.3624525,7.338893,0.23281032,-2.0086129,-2.7777996,1
3.0,3,-2.7344167,-0.021343641,-2.3624523,7.338892,0.23281178,-2.0086126,-2.7778006,1
3.0,3,-2.7344167,-0.021345861,-2.362452,7.3388934,0.23281175,-2.0086124,-2.7777994,1
3.0,3,-2.7344165,-0.02134233,-2.3624525,7.3388925,0.23280919,-2.0086124,-2.7777994,1
3.0,3,-2.7344167,-0.021342121,-2.3624527,7.3388915,0.23281085,-2.0086133,-2.7778008,1
1.0,1,-1.7675593,6.5187435,-0.75755763,1.7520478,-1.3487333,-2.70487,-5.039801,1
1.0,1,-1.767559,6.518743,-0.7575574,1.7520455,-1.348732,-2.7048712,-5.039801,1
1.0,1,-1.7675583,6.518744,-0.7575567,1.7520452,-1.3487339,-2.70487,-5.0398016,1
1.0,1,-1.7675586,6.5187435,-0.7575568,1.7520453,-1.3487333,-2.7048705,-5.0398016,1
1.0,1,-1.7675594,6.518743,-0.7575573,1.7520458,-1.3487318,-2.7048712,-5.039801,1
1.0,1,-1.767559,6.518743,-0.7575574,1.7520466,-1.3487325,-2.7048702,-5.0398016,1
