true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
0.0,0,3.044945,2.0026567,-1.1793703,2.4743743,0.119861886,-1.0343753,1.0443993,-0.611053,-1.7085439,-1.949538,-1.230762,-2.238497,-0.28854388,0.92562217,-1.8858234,1
0.0,0,3.1262622,1.8727098,-1.0106815,2.5479314,0.06754866,-1.0074465,1.0132017,-0.5246193,-1.8290167,-1.85646,-1.2526724,-2.2858603,-0.2617485,0.87132007,-1.9994532,1
0.0,0,3.157039,1.8933252,-0.91655,2.5725057,-0.0009649843,-1.0058203,0.9949694,-0.52295935,-1.8473438,-1.8863341,-1.1992949,-2.4261868,-0.23039927,0.781253,-1.9520186,1
0.0,0,3.2228017,2.0417666,-0.86003107,2.4454138,-0.07274021,-1.0751483,0.9723383,-0.48972392,-1.8371915,-1.9067602,-1.2382993,-2.584119,-0.11654629,0.6263413,-1.8709527,1
0.0,0,3.1419795,1.7270571,-0.9721021,2.5504282,0.047324374,-0.99957883,1.0452151,-0.5150909,-1.8635721,-1.8771228,-1.0841342,-2.2339911,-0.29222757,0.9525191,-1.9933516,1
0.0,0,3.0807083,1.9655375,-1.1274035,2.456698,0.07457848,-1.066508,1.0538144,-0.5793885,-1.745534,-1.9554691,-1.1770314,-2.2781515,-0.26900434,0.9199464,-1.890579,1
0.0,0,3.9885495,3.1107495,-0.67744833,0.8370518,-0.3543707,-1.1778584,0.9645825,-0.050429,-1.5613854,-1.6505826,-1.4189311,-2.0932467,0.022715807,-0.16989818,-1.6316746,1
0.0,0,3.9949327,3.1280234,-0.5769248,0.80955374,-0.46360463,-1.2367654,0.9309714,-0.03934115,-1.5667307,-1.6138113,-1.3698264,-2.1774945,0.0600262,-0.22678316,-1.5694581,1
0.0,0,4.03662,3.1151533,-0.49258915,0.8182758,-0.5001141,-1.2170206,0.8897309,-0.004317738,-1.6037923,-1.5593135,-1.3987933,-2.1985462,0.032157384,-0.257971,-1.5769306,1
0.0,0,4.157492,2.954939,-0.31474534,0.5543471,-0.5840696,-1.3535717,0.90433115,0.07702263,-1.6344589,-1.5088277,-1.2604021,-2.20442,0.17145988,-0.3349241,-1.4831843,1
