true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-2.6103246,-0.329189,-1.2124268,-1.816066,-3.8667266,-2.7036104,0.8478415,-1.3815045,2.8453069,-1.7060945,-0.33932933,-0.7983861,-1.3246467,-0.022850703,-0.62589645,-0.41267458,-2.2887418,2.8793128,12.773579,3.1704862,1
18.0,18,-2.6226768,-0.32500607,-1.1343354,-1.8366905,-3.852077,-2.6417012,0.5609173,-1.3537099,2.8319116,-1.7378949,-0.33233628,-0.75473493,-1.2751153,-0.0432011,-0.5384448,-0.3910519,-2.3018098,2.9899435,12.760094,3.0588925,1
18.0,19,-1.7612361,-1.4555914,-1.2086197,-2.648867,-4.0132804,-2.8557017,-0.7889151,-0.6723509,1.4990574,-3.1168625,-1.1274598,-0.6666837,0.83750457,0.88817453,0.7496969,-1.0771848,-0.07012799,3.4719126,8.780815,9.045839,0
18.0,19,-1.8400022,-1.5465558,-1.1274747,-2.5849702,-4.087079,-3.00156,-0.72982305,-0.44291788,1.8618482,-3.320548,-1.2926979,-0.5738416,0.8904357,0.9826871,0.6422472,-1.179361,-0.23421353,3.2881126,8.776842,9.024637,0
18.0,18,-2.614555,-0.46456778,-0.8985091,-1.9633807,-3.7808082,-2.5635738,-0.3281935,-1.2749059,3.0152862,-1.9003485,-0.4346603,-0.64831233,-0.89029384,-0.0065840594,-0.23353332,-0.49385905,-2.3701916,3.2153554,12.566853,3.1210563,1
18.0,18,-2.61927,-0.3389836,-1.154578,-1.8307627,-3.8396807,-2.6834202,0.6428595,-1.4147156,2.908749,-1.6951782,-0.3351833,-0.78371555,-1.2922808,-0.027472507,-0.5739284,-0.38534182,-2.3429184,2.9474773,12.759741,3.0442421,1
0.0,0,11.576767,5.5198817,-0.7835737,-1.9094821,-0.86319137,-2.1308727,-1.4734997,-3.8925745,-0.5868923,-1.6762652,0.20496032,-3.2607453,-0.544389,-2.363367,-1.7809043,1.7218173,0.38186222,-2.2258186,-3.289499,0.41146028,1
0.0,0,11.5765295,5.52121,-0.783656,-1.9094809,-0.8635491,-2.1305277,-1.4740044,-3.8929048,-0.5870443,-1.6764102,0.20457909,-3.2605782,-0.5442674,-2.3628962,-1.7812562,1.7219166,0.3816113,-2.226056,-3.2889287,0.41093582,1
0.0,0,11.584969,5.422357,-0.8018612,-1.9262592,-0.8221086,-2.1394627,-1.4671539,-3.884244,-0.55441993,-1.6602595,0.19454297,-3.2476072,-0.54092675,-2.3794403,-1.7704678,1.7243528,0.40199846,-2.2173018,-3.3054464,0.448627,1
0.0,0,11.586983,5.4015236,-0.8076661,-1.9306148,-0.8101617,-2.1410644,-1.4673415,-3.882192,-0.5485972,-1.6574681,0.19203824,-3.2431052,-0.5378833,-2.3818026,-1.7673401,1.7227374,0.4055828,-2.217071,-3.3094442,0.45764273,1
0.0,0,11.577302,5.515616,-0.78385735,-1.9099354,-0.86157775,-2.1314287,-1.472658,-3.891919,-0.5859444,-1.6756625,0.20514,-3.2605877,-0.5444258,-2.3643997,-1.7802522,1.7217349,0.38272756,-2.2253182,-3.2907028,0.41314805,1
0.0,0,11.576436,5.5216403,-0.78393465,-1.9095019,-0.8635361,-2.1303592,-1.4742469,-3.8931506,-0.5871417,-1.6764146,0.20443025,-3.2603376,-0.54410076,-2.3626323,-1.7814136,1.7218876,0.38160998,-2.2261672,-3.2887294,0.41071177,1
2.0,2,-1.8925962,-3.3198855,11.947188,-2.8869865,-1.1221572,0.37855947,-2.5444472,1.1930795,5.3551593,1.2963616,-0.9056105,1.4035681,-1.8401383,-0.4468165,-1.7900602,-0.9791601,-1.0160321,-0.9311436,-1.140576,-0.9416216,1
2.0,2,-1.8894981,-3.3227513,11.945174,-2.891113,-1.1211057,0.3777069,-2.5461214,1.1920658,5.3616858,1.3032972,-0.91051215,1.3998547,-1.8424007,-0.44818377,-1.7904932,-0.973924,-1.0158707,-0.9342107,-1.1403064,-0.94101757,1
2.0,2,-1.8541155,-3.3080711,11.993494,-2.8810725,-1.1722,0.40006167,-2.5259218,1.2230575,5.301487,1.2995806,-0.9692143,1.2590809,-1.8577956,-0.43207943,-1.8222325,-0.87115014,-0.97325975,-0.9245661,-1.1544583,-0.9230925,1
2.0,2,-1.8586582,-3.2965298,12.007343,-2.8636098,-1.1762508,0.40976614,-2.5150452,1.2335101,5.260323,1.2712982,-0.95587873,1.2545502,-1.857969,-0.4296545,-1.821485,-0.8703099,-0.96743333,-0.91643864,-1.1536804,-0.9244093,1
2.0,2,-1.8920989,-3.3212452,11.946792,-2.8869462,-1.1212497,0.37871784,-2.5447533,1.1925097,5.357108,1.2991707,-0.90779537,1.4036819,-1.8407303,-0.4476549,-1.7893524,-0.9784533,-1.0164595,-0.93212205,-1.1407734,-0.94281936,1
2.0,2,-1.8855448,-3.3179061,11.953774,-2.8875031,-1.1294767,0.3823051,-2.542693,1.1983005,5.350282,1.2969686,-0.91430014,1.3817658,-1.8425288,-0.44410276,-1.7958529,-0.9635532,-1.0090145,-0.93171245,-1.1476315,-0.9383987,1
9.0,9,2.6849031,-2.3793936,1.9160678,-1.7664644,-2.946343,-0.46931684,-1.9437114,-0.71632504,2.065451,11.2774105,-1.1868758,-0.9077275,1.3048558,-2.0771816,-0.9747964,-0.19414367,-0.49003226,-3.9084523,-2.2575462,-1.1667215,1
9.0,9,2.685029,-2.3792615,1.9158679,-1.7664834,-2.9463036,-0.46923572,-1.9437443,-0.71631104,2.065144,11.277362,-1.1869173,-0.9079437,1.3051414,-2.0772626,-0.97479624,-0.19418035,-0.49003732,-3.9082325,-2.2574284,-1.1667032,1
9.0,9,2.6955676,-2.3846366,1.9354806,-1.7681879,-2.946291,-0.45962942,-1.9495572,-0.7326004,2.0901518,11.263416,-1.2135257,-0.91883665,1.3128937,-2.08193,-0.9690449,-0.1785117,-0.5028988,-3.9060743,-2.2600644,-1.1872076,1
9.0,9,2.6964812,-2.3834,1.9268278,-1.7689023,-2.948198,-0.46179277,-1.9504389,-0.7355732,2.0925817,11.264427,-1.2110062,-0.9185039,1.3135529,-2.082497,-0.97021264,-0.17628583,-0.503132,-3.9057186,-2.2596219,-1.1865165,1
9.0,9,2.6856723,-2.3794625,1.9172367,-1.7667917,-2.9468913,-0.46818537,-1.9444345,-0.7185756,2.068458,11.275987,-1.1900951,-0.90924084,1.3063546,-2.0766943,-0.9744382,-0.19204171,-0.4919756,-3.9083846,-2.2578356,-1.169407,1
9.0,9,2.6857438,-2.3791027,1.9154043,-1.7664613,-2.9464207,-0.46878433,-1.9441265,-0.71744037,2.066869,11.276953,-1.1879416,-0.9084141,1.305736,-2.0778277,-0.9745505,-0.19351117,-0.49046844,-3.9083726,-2.2578828,-1.1676228,1
8.0,8,-0.24306834,-4.0731854,0.09874877,-2.7095177,-2.3642619,-3.1347284,-3.8804052,-2.4863472,10.046801,3.855216,-2.6582544,-1.3398613,5.626086,-0.7383108,1.7165189,-0.76708686,-1.3341844,-1.0519698,-2.9549367,-0.28991532,1
8.0,8,-0.26372087,-4.062019,0.13192481,-2.71572,-2.3712475,-3.1395078,-3.8721118,-2.4765263,10.087238,3.8373158,-2.6535137,-1.3403436,5.594074,-0.6953437,1.6650176,-0.7677978,-1.3532116,-1.0653396,-2.9604294,-0.30243903,1
8.0,8,-0.6939951,-3.8030877,0.809696,-2.8896346,-2.5001748,-3.1816545,-3.5819328,-2.249859,10.693201,3.300593,-2.5263464,-1.304674,4.8816495,0.23302566,0.54947793,-0.7761043,-1.6583394,-1.2584574,-2.955702,-0.42720103,1
8.0,8,-0.84920746,-3.6936035,1.0085558,-2.9746788,-2.5169675,-3.1922612,-3.4688513,-2.1620052,10.777422,2.9151967,-2.430374,-1.2470208,4.74606,0.5884801,0.19061002,-0.73904735,-1.7441137,-1.2982007,-3.0332415,-0.4618271,1
8.0,8,-0.26377466,-4.062942,0.13197494,-2.7154818,-2.3722975,-3.1389225,-3.8708074,-2.4767275,10.088185,3.8444686,-2.6545355,-1.341323,5.5912642,-0.69708085,1.6638145,-0.76925826,-1.3519254,-1.0661893,-2.957188,-0.3016829,1
8.0,8,-0.26587847,-4.058458,0.13345727,-2.7179418,-2.3695767,-3.1399143,-3.8721468,-2.4755754,10.085949,3.8203323,-2.6466296,-1.336227,5.5942636,-0.68776226,1.6639545,-0.767249,-1.3558104,-1.0629766,-2.9694839,-0.3053556,1
9.0,9,1.3238505,-2.8641875,-1.304413,-1.9935273,-3.0823169,-1.3086879,-2.5487354,-0.067079216,3.9963746,12.13656,-0.35359362,-1.5774194,1.848083,-2.5193594,-0.23644331,-1.0095842,0.11508996,-3.4240892,-2.2998817,0.12226169,1
9.0,9,1.3217348,-2.8674247,-1.3017489,-1.9955778,-3.0826905,-1.3118883,-2.5513246,-0.066103026,4.003615,12.137918,-0.35607043,-1.5781076,1.8479617,-2.5164094,-0.23928553,-1.0077307,0.11434407,-3.4247465,-2.2999213,0.12233044,1
9.0,9,1.0282015,-3.2257566,-0.8896536,-2.20187,-3.2060702,-1.6797185,-2.8793204,-0.17917718,5.276054,12.146604,-0.79203564,-1.7177775,1.9850211,-2.1172678,-0.5289785,-1.0156411,-0.05561035,-3.3519905,-2.346958,0.118545905,1
9.0,9,0.8623105,-3.402447,-0.6623572,-2.3414898,-3.2912667,-1.8651365,-3.0422933,-0.29824603,6.055383,12.07076,-0.9664966,-1.8049606,2.0379226,-1.8851442,-0.65788674,-1.0406337,-0.18052745,-3.299635,-2.4319303,0.057757273,1
9.0,9,1.3201296,-2.869752,-1.2998191,-1.9967065,-3.0832343,-1.3140856,-2.5531995,-0.066928685,4.0111356,12.138644,-0.35818633,-1.5789489,1.8484803,-2.5145755,-0.24060372,-1.0078495,0.11334104,-3.4243503,-2.3003032,0.12209652,1
9.0,9,1.3116082,-2.8831284,-1.2908875,-2.007023,-3.0859258,-1.326057,-2.5627801,-0.06825343,4.0482607,12.141898,-0.36088446,-1.5825399,1.8457198,-2.5045168,-0.24702832,-1.0038321,0.10764665,-3.4263325,-2.3057876,0.11745025,1
7.0,7,-1.7522885,-1.2505696,0.04160139,-2.7366762,-2.3513844,-0.46728402,-0.3771609,12.166733,-0.54856163,-0.98021793,1.604054,-0.36109605,0.7255017,-1.0551264,-0.124095105,-1.3543775,-0.8602627,-1.147546,-2.2368164,-2.7893708,1
7.0,7,-1.7545534,-1.2497138,0.043596715,-2.735805,-2.3549252,-0.46873474,-0.37196577,12.168285,-0.55010885,-0.9808026,1.6031024,-0.35994312,0.7220863,-1.0513698,-0.13156322,-1.3552938,-0.85315514,-1.1452873,-2.2365866,-2.7881505,1
7.0,7,-1.7710586,-1.2664579,0.06352499,-2.7257087,-2.3884144,-0.47734815,-0.34849602,12.179162,-0.55365086,-0.9758113,1.5670357,-0.3517246,0.7122803,-1.0309438,-0.18140045,-1.368605,-0.76220506,-1.1136241,-2.2366242,-2.7693362,1
7.0,7,-1.7694069,-1.2628071,0.061471373,-2.7262359,-2.3853269,-0.47829384,-0.34713393,12.178897,-0.55458266,-0.977913,1.5718911,-0.3515946,0.71121204,-1.031495,-0.17985371,-1.3665859,-0.77191234,-1.1173757,-2.236151,-2.7705793,1
