true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,11,0.5071384,1.9971308,1.1597795,0.89394164,-0.89861065,-3.8079834,-6.914403,-3.5281007,1.1895348,-3.7525218,2.2304635,6.54955,1
11.0,11,0.50671625,1.9966799,1.1597582,0.89390117,-0.8985404,-3.8083062,-6.914962,-3.528153,1.1898953,-3.7521672,2.2308583,6.549938,1
11.0,11,0.5075195,1.9976343,1.1599009,0.8940814,-0.8987684,-3.8078485,-6.913974,-3.527942,1.189176,-3.7528667,2.2300858,6.5492816,1
11.0,11,0.5068209,1.9967524,1.159709,0.8938614,-0.8984369,-3.807993,-6.9147186,-3.528295,1.189826,-3.7522354,2.2306824,6.5497136,1
11.0,11,0.50676864,1.9968227,1.159797,0.8939443,-0.89857537,-3.8082812,-6.914923,-3.5281239,1.189823,-3.7522323,2.2307673,6.549932,1
11.0,11,0.5072838,1.9973329,1.1598127,0.89398074,-0.8986792,-3.8079386,-6.9142585,-3.5280309,1.189394,-3.7526546,2.2303424,6.5494747,1
5.0,6,0.75843847,-0.5915091,-2.2232609,-2.401854,-0.7638913,2.1129408,7.8987336,4.870694,-2.4166272,1.4739469,-1.6653883,-5.5248337,0
5.0,6,0.74012536,-0.59854496,-2.2036526,-2.3808458,-0.74555326,2.1304157,7.881554,4.8519506,-2.4006279,1.4945623,-1.6828024,-5.5310903,0
5.0,6,0.7444616,-0.6068139,-2.2021952,-2.3792236,-0.74881214,2.1300716,7.8938375,4.857308,-2.402704,1.4973121,-1.6789567,-5.5449724,0
5.0,6,0.752149,-0.5999154,-2.2128034,-2.3906424,-0.7575394,2.1197257,7.897936,4.8650665,-2.410774,1.4849812,-1.6712065,-5.535685,0
5.0,6,0.72879964,-0.58226573,-2.2061343,-2.3835099,-0.74141663,2.131788,7.8616014,4.8426905,-2.3981357,1.4916483,-1.6913583,-5.5065155,0
5.0,6,0.797739,-0.6087879,-2.2370274,-2.4166706,-0.7895231,2.0920577,7.9460187,4.9076333,-2.4382927,1.4582072,-1.6328049,-5.557947,0
2.0,3,-1.9690866,-0.7795476,6.5776834,6.6691313,-1.3387715,-4.489279,-3.5993633,-3.651415,0.81231457,-0.40713856,-0.86566573,0.75210273,0
2.0,3,-1.9690866,-0.7795476,6.5776834,6.6691313,-1.3387715,-4.489279,-3.5993633,-3.651415,0.81231457,-0.40713856,-0.86566573,0.75210273,0
2.0,3,-1.9690866,-0.7795476,6.5776834,6.6691313,-1.3387715,-4.489279,-3.5993633,-3.651415,0.81231457,-0.40713856,-0.86566573,0.75210273,0
2.0,3,-1.9690883,-0.77954686,6.577684,6.6691318,-1.33877,-4.4892764,-3.5993648,-3.651417,0.81231564,-0.4071376,-0.86566776,0.75210387,0
2.0,3,-1.9690883,-0.77954686,6.577684,6.6691318,-1.33877,-4.4892764,-3.5993648,-3.651417,0.81231564,-0.4071376,-0.86566776,0.75210387,0
2.0,3,-1.9690866,-0.7795476,6.5776834,6.6691313,-1.3387715,-4.489279,-3.5993633,-3.651415,0.81231457,-0.40713856,-0.86566573,0.75210273,0
11.0,11,0.00071547925,1.4842561,1.6931297,1.4630505,-0.501953,-3.5792913,-6.939454,-3.9951017,1.5996802,-3.2299712,1.7107893,6.0589805,1
11.0,11,0.06530784,1.5507267,1.5702854,1.3313286,-0.5777816,-3.6502094,-6.9486275,-3.9135587,1.5365217,-3.318783,1.8334241,6.180195,1
11.0,11,-0.052782968,1.4291145,1.7966499,1.5739858,-0.43690586,-3.517908,-6.937511,-4.06233,1.654871,-3.1534078,1.6104734,5.9596524,1
11.0,11,0.07910369,1.5644449,1.5660769,1.3265873,-0.58773524,-3.656546,-6.954232,-3.8983877,1.5282252,-3.3275566,1.8456457,6.1904483,1
11.0,11,0.04848282,1.5332237,1.609153,1.372902,-0.55638045,-3.6292267,-6.9490037,-3.9348848,1.5547183,-3.2917929,1.7988689,6.1447635,1
11.0,11,0.01682584,1.5006156,1.6740661,1.4424908,-0.5172273,-3.591784,-6.944475,-3.9761002,1.5869869,-3.2464018,1.7343831,6.0812826,1
0.0,0,6.013598,5.02619,-0.52542675,-0.74630505,-1.4025505,-2.8677385,-1.3167808,0.56142753,-3.138554,-5.363173,0.37588945,2.2486753,1
0.0,0,6.0135474,5.0262275,-0.52541006,-0.74628544,-1.4025108,-2.8676765,-1.3168243,0.5613572,-3.1385334,-5.3631573,0.37582794,2.2487028,1
0.0,0,6.013579,5.0262065,-0.525421,-0.74629813,-1.4025329,-2.8677099,-1.3167955,0.5613993,-3.1385477,-5.363167,0.37586167,2.2486842,1
0.0,0,6.013533,5.026217,-0.5253962,-0.74627155,-1.4025131,-2.8676958,-1.3168383,0.56136304,-3.1385243,-5.3631454,0.37582782,2.2487094,1
0.0,0,6.0136323,5.026193,-0.52544427,-0.74632305,-1.4025625,-2.8677373,-1.3167491,0.5614437,-3.1385725,-5.363194,0.37590542,2.2486575,1
0.0,0,6.0135946,5.0261827,-0.5254253,-0.74630374,-1.402552,-2.8677459,-1.3167844,0.5614304,-3.1385508,-5.36317,0.37589464,2.2486777,1
8.0,8,-4.8286676,-3.4684613,0.9438832,0.7910025,1.4302675,1.4100971,-3.988765,-3.5759697,6.929665,2.460275,-0.0022720918,1.5979496,1
8.0,8,-4.8584814,-3.4661267,0.9515177,0.7994846,1.4609123,1.4389906,-4.0090427,-3.6040785,6.949926,2.4775474,-0.03869184,1.6054195,1
8.0,8,-4.887555,-3.4670568,0.9604323,0.8092386,1.4852415,1.4619517,-4.022139,-3.6269262,6.9631886,2.495991,-0.06941547,1.6083268,1
8.0,8,-4.881889,-3.471804,0.964357,0.8134151,1.4712294,1.4477721,-4.013832,-3.622236,6.9580956,2.4923072,-0.056960963,1.6017573,1
8.0,8,-4.89058,-3.4665744,0.9497552,0.79789835,1.5072197,1.4834278,-4.01844,-3.6284223,6.965764,2.4994378,-0.089725636,1.6068336,1
8.0,8,-4.8350525,-3.465438,0.94462764,0.79192376,1.4407502,1.4198712,-3.997153,-3.5866976,6.9375787,2.462087,-0.014216803,1.6025028,1
9.0,9,-5.889225,-4.8886676,-0.007235199,-0.15341955,2.7430122,2.6817524,0.45808056,0.78511715,3.2294114,7.023649,-1.3273674,-2.47601,1
9.0,9,-5.866239,-4.874047,-0.029999912,-0.17601132,2.764868,2.6934168,0.47808436,0.8204813,3.204176,7.0501075,-1.3488173,-2.503217,1
9.0,9,-5.8591275,-4.8702755,-0.034784585,-0.18076473,2.7673628,2.6959631,0.4847475,0.82767725,3.1981018,7.052237,-1.3523166,-2.5097826,1
9.0,9,-5.874546,-4.8784947,-0.025473833,-0.17150867,2.7645776,2.6901338,0.4683381,0.8127632,3.2110364,7.050981,-1.345794,-2.4957402,1
9.0,9,-5.970277,-4.953994,0.07382402,-0.07369243,2.6643257,2.6143954,0.38179585,0.6863909,3.3189087,6.94707,-1.2429538,-2.381447,1
9.0,9,-5.904467,-4.8999686,0.006563872,-0.13987327,2.730599,2.6712093,0.44232222,0.76525056,3.246472,7.0100403,-1.3127251,-2.4574857,1
3.0,3,-1.9278593,-0.76366305,6.545785,6.638425,-1.3586984,-4.4480014,-3.4907389,-3.6120832,0.74571264,-0.4141753,-0.8630149,0.6790908,1
3.0,3,-1.9278753,-0.76367545,6.545806,6.638446,-1.3587065,-4.448039,-3.4907856,-3.6120958,0.74573624,-0.41417703,-0.86299914,0.6791241,1
3.0,3,-1.9278376,-0.7636497,6.545774,6.6384144,-1.3587109,-4.4479947,-3.4907115,-3.6120765,0.7456896,-0.41419068,-0.86300915,0.6790763,1
3.0,3,-1.9278543,-0.763646,6.545779,6.6384196,-1.3586894,-4.447995,-3.49076,-3.612102,0.745722,-0.4141945,-0.8630247,0.6791139,1
3.0,3,-1.9278035,-0.7636138,6.5457487,6.6383886,-1.3586818,-4.447942,-3.4907043,-3.6121016,0.745688,-0.41422674,-0.86304015,0.6790784,1
3.0,3,-1.9278846,-0.7636701,6.545799,6.638439,-1.358691,-4.4480095,-3.4907663,-3.6120927,0.7457287,-0.41415933,-0.8630222,0.67910624,1
7.0,6,0.8234064,-0.9649186,-2.1066864,-2.3568113,-1.5091654,0.23521112,6.662564,6.157467,-2.1865146,1.6237358,-0.25362363,-4.3927364,0
7.0,6,0.8247606,-0.9597155,-2.1111426,-2.3596098,-1.4934486,0.27814823,6.7006574,6.128329,-2.194486,1.6182815,-0.28612867,-4.425787,0
7.0,6,0.8212833,-0.95969963,-2.1127508,-2.359472,-1.4764793,0.31891245,6.7380185,6.0970345,-2.1993737,1.616502,-0.32013857,-4.4603114,0
7.0,6,0.82394797,-0.9616991,-2.109604,-2.3585575,-1.4980314,0.26523924,6.6892924,6.136818,-2.1918344,1.6202161,-0.2765787,-4.4160943,0
7.0,6,0.8239791,-0.96484053,-2.1065547,-2.3569355,-1.5116694,0.22941996,6.657225,6.1620684,-2.1858265,1.6239518,-0.24865067,-4.3877425,0
7.0,6,0.82495874,-0.96351004,-2.1074307,-2.357707,-1.510777,0.23300768,6.6601887,6.160347,-2.18696,1.6228912,-0.25073388,-4.3899164,0
8.0,11,-0.6872298,0.77774906,0.68655264,0.39151967,-2.1454327,-3.2302496,-5.996736,-2.4850042,2.2419212,-2.1890304,3.583926,5.75864,0
8.0,8,-3.3380346,-1.916046,0.64664817,0.42882976,0.12160652,0.34861177,-5.048446,-2.7243922,5.8272934,1.201069,1.6351644,3.1507776,1
8.0,8,-3.6349895,-2.1991093,0.77152324,0.56930417,0.3891741,0.57216084,-4.9287148,-2.9540253,6.0537343,1.4641978,1.3125248,2.8679793,1
8.0,8,-2.767208,-1.348163,0.56936693,0.32732725,-0.5280417,-0.25337845,-5.277772,-2.5745552,5.227347,0.57071424,2.2671552,3.704641,1
8.0,11,-1.0144652,0.40918097,0.6621287,0.36599332,-2.6713283,-3.2881746,-5.5388756,-2.047509,2.2790697,-1.7399043,4.051406,5.4136105,0
8.0,11,-1.0779232,0.38232848,0.47220817,0.16741234,-2.5847738,-2.879344,-5.5820274,-2.0979376,2.6649218,-1.6409401,4.0070486,5.401243,0
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
4.0,4,-2.2424476,-0.94342816,-1.0188667,-1.1570491,6.65104,4.6502557,-1.4498289,-2.3132114,2.0689602,2.8421855,-5.1819153,-0.5733812,1
3.0,3,-1.5861593,-0.4520754,6.219694,6.282247,-1.4747291,-4.6412797,-3.704893,-3.4716449,0.72266895,-0.8664081,-0.664024,1.1498507,1
3.0,3,-1.5665143,-0.4324743,6.2023745,6.263324,-1.4965824,-4.66125,-3.7089274,-3.4443376,0.70624715,-0.88559914,-0.63726175,1.1736175,1
3.0,3,-1.5643418,-0.4240611,6.199808,6.2605867,-1.4905815,-4.6550255,-3.7194402,-3.4490051,0.71094924,-0.8897934,-0.6424808,1.1826789,1
3.0,3,-1.5571151,-0.42487982,6.192045,6.2526965,-1.4712791,-4.6381426,-3.7153344,-3.4690025,0.7226633,-0.90078115,-0.66373265,1.1768802,1
3.0,3,-1.5655162,-0.4345943,6.2008867,6.26204,-1.4790395,-4.645341,-3.709447,-3.4627357,0.7181515,-0.8890288,-0.6561931,1.168132,1
3.0,3,-1.5865057,-0.45304415,6.221211,6.28378,-1.4793658,-4.645854,-3.703502,-3.4663744,0.71938807,-0.8644388,-0.6591566,1.1491627,1
11.0,11,0.69298995,2.175245,1.3591276,1.1131698,-0.9698165,-3.6914837,-6.5733323,-3.4491317,0.9976674,-3.8452628,1.95876,6.197623,1
11.0,11,0.7112361,2.1964166,1.3302126,1.0832592,-0.963885,-3.6712956,-6.566855,-3.4576085,0.9906538,-3.869565,1.9568818,6.209481,1
11.0,11,0.70430744,2.1885204,1.31698,1.0694464,-0.95212394,-3.6581836,-6.5789533,-3.470777,1.0008825,-3.8638146,1.9658253,6.2190323,1
11.0,11,0.71067864,2.1944206,1.3768158,1.1319,-0.9889931,-3.705559,-6.5466447,-3.4283154,0.97611225,-3.8601704,1.9417815,6.1787333,1
11.0,11,0.7085714,2.1925457,1.3331388,1.0864061,-0.96127456,-3.668284,-6.5682635,-3.4598253,0.9933073,-3.864775,1.9565935,6.2063184,1
11.0,11,0.6948315,2.177615,1.3520918,1.1060189,-0.9643025,-3.6808047,-6.573974,-3.4554179,0.998956,-3.8472872,1.9583023,6.1992188,1
1.0,1,5.396775,6.765379,0.028597087,-0.08459031,-0.5983381,-0.930297,-1.4595487,-0.9101509,-3.301691,-5.422691,-1.8753029,2.2594185,1
1.0,1,5.413182,6.764716,0.020471036,-0.093134396,-0.60399026,-0.933354,-1.4438907,-0.8973949,-3.3111207,-5.4297547,-1.867389,2.2496464,1
1.0,1,5.423654,6.7606874,0.01607728,-0.09793144,-0.61023855,-0.9404479,-1.4341627,-0.8866478,-3.316591,-5.433893,-1.8579854,2.2436054,1
1.0,1,5.438853,6.763486,0.0059041977,-0.10837882,-0.6107289,-0.93523073,-1.4157337,-0.8748467,-3.3280017,-5.4385953,-1.8571897,2.2314568,1
1.0,1,5.414896,6.761695,0.020370573,-0.09334641,-0.6072756,-0.93717194,-1.4406729,-0.89380443,-3.3126009,-5.4303455,-1.8630421,2.2476184,1
1.0,1,5.397066,6.7650824,0.028519422,-0.08468544,-0.5986675,-0.9307684,-1.4592757,-0.9097154,-3.3018284,-5.4227877,-1.8748045,2.2592518,1
0.0,6,1.375267,-0.31623003,-2.5120313,-2.748849,-1.4510326,1.1219504,7.3222437,6.0071087,-2.639042,1.1519961,-0.52317953,-4.718912,0
0.0,6,1.4000239,-0.31247032,-2.506523,-2.754238,-1.5590043,0.8754809,7.095425,6.203161,-2.610193,1.161118,-0.31049585,-4.506541,0
0.0,6,1.3518952,-0.34629694,-2.4931996,-2.73181,-1.466021,1.0552331,7.268426,6.0356746,-2.614734,1.1755522,-0.48724058,-4.681762,0
0.0,6,1.3527687,-0.33722606,-2.5010822,-2.7360067,-1.430508,1.1474084,7.3507037,5.9706054,-2.6311111,1.1650393,-0.5594138,-4.754336,0
0.0,6,1.3593993,-0.32935587,-2.5058405,-2.7405531,-1.4290015,1.1589626,7.359355,5.9677835,-2.6366897,1.1591495,-0.5639262,-4.7590265,0
0.0,6,1.3700365,-0.32059172,-2.509978,-2.7461221,-1.4440012,1.1337116,7.334036,5.9944367,-2.6381927,1.1543943,-0.53615034,-4.7317305,0
9.0,3,-3.6282675,-2.464252,4.513605,4.53624,0.6604629,-1.9862703,-1.5923208,-1.645655,1.8843551,2.006382,-2.0882,-0.7083466,0
9.0,3,-3.6608174,-2.5008135,4.4306326,4.450411,0.74351764,-1.8840402,-1.5120939,-1.5713713,1.8785641,2.091694,-2.1413002,-0.76840466,0
9.0,3,-3.8042543,-2.6480923,4.2105966,4.221919,0.8708995,-1.6532048,-1.4482672,-1.5025243,1.9932802,2.313901,-2.0998006,-0.815862,0
