true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-3.449952,-1.3030466,-1.8473847,-3.5350134,-3.0361466,-3.8570085,-1.9627664,-4.6463094,1.9787315,-2.024903,-1.0714638,1.3072067,6.4486837,4.1307354,-1.9375924,-2.6266425,1.1164759,-1.2657695,12.122618,0.3169836,1
18.0,18,-3.4498012,-1.3032111,-1.8471589,-3.5351238,-3.0360458,-3.8570642,-1.9628983,-4.6467195,1.9787886,-2.0248792,-1.0719742,1.3068814,6.4493637,4.1312804,-1.9375477,-2.6263974,1.116233,-1.2659109,12.122475,0.31792945,1
18.0,18,-3.4448884,-1.3007692,-1.8459953,-3.535023,-3.0355718,-3.8550253,-1.9567146,-4.6512156,1.9771695,-2.0268574,-1.0678306,1.3080078,6.4399567,4.128807,-1.9394302,-2.6275504,1.1149405,-1.2698345,12.123285,0.31387904,1
18.0,18,-3.444783,-1.3004802,-1.8461784,-3.5349097,-3.0356438,-3.8548615,-1.9562246,-4.6510444,1.9770154,-2.0270035,-1.0670758,1.3084108,6.4387326,4.1281123,-1.9395579,-2.6278446,1.115128,-1.2698791,12.123471,0.3126708,1
18.0,18,-3.4485102,-1.3024616,-1.8469487,-3.5350454,-3.0359583,-3.8564723,-1.9611132,-4.647776,1.9783095,-2.0254464,-1.0705836,1.30735,6.446431,4.1303363,-1.9380854,-2.6268263,1.1159906,-1.2669256,12.122764,0.3163549,1
18.0,18,-3.4492335,-1.302728,-1.8471938,-3.5350208,-3.0360575,-3.8567266,-1.9618933,-4.647019,1.9785047,-2.0251877,-1.0709487,1.3073218,6.4474373,4.1304617,-1.9378428,-2.6267602,1.1162623,-1.2663398,12.122713,0.3165479,1
0.0,0,9.544405,8.052136,0.7386063,1.5537736,-0.32811463,-1.2912924,-4.6097317,-0.89716566,2.344342,5.3765454,-1.3606627,-2.1897485,-3.2801328,-0.1627372,-5.9169674,-3.6395175,-4.86118,-4.954726,-4.6595554,-4.6429086,1
0.0,0,9.5443945,8.0522995,0.73860645,1.5536693,-0.32814968,-1.2912536,-4.6096964,-0.8971696,2.344293,5.376547,-1.3606175,-2.1896768,-3.280221,-0.16281831,-5.9169865,-3.6395407,-4.861173,-4.9547544,-4.6594915,-4.6428947,1
0.0,0,9.544394,8.054327,0.7386014,1.5525234,-0.32854146,-1.2908131,-4.6092544,-0.8972149,2.3435605,5.3763843,-1.3601929,-2.188716,-3.2811773,-0.16374338,-5.9172215,-3.639818,-4.8611,-4.955075,-4.658774,-4.6427717,1
0.0,0,9.544394,8.053223,0.738596,1.5531579,-0.32832736,-1.2910519,-4.609497,-0.8971945,2.3439634,5.376467,-1.3604342,-2.1892366,-3.2806468,-0.16323364,-5.917095,-3.6396608,-4.8611403,-4.9549003,-4.6591635,-4.6428437,1
0.0,0,9.544439,8.052265,0.7386405,1.5536968,-0.3281289,-1.2912759,-4.609702,-0.89715385,2.34425,5.3765087,-1.3606192,-2.1896734,-3.2802026,-0.16279332,-5.9169693,-3.6395555,-4.86118,-4.954751,-4.6595364,-4.6429057,1
0.0,0,9.544449,8.052351,0.7386558,1.5536386,-0.32814443,-1.2912614,-4.60968,-0.8971461,2.344204,5.3765025,-1.3605902,-2.1896336,-3.2802513,-0.16283657,-5.916976,-3.6395767,-4.861176,-4.9547668,-4.659513,-4.6428995,1
2.0,2,1.105054,-0.38918987,12.070619,-0.7236838,-0.28012896,-1.6257288,1.2337583,-0.059533507,3.802523,0.9846251,-4.071289,-4.2127376,-3.0107408,-2.5895762,1.2898631,-2.2375998,-5.537156,0.33118647,-0.6032813,-3.686528,1
2.0,2,1.1050541,-0.3891888,12.070621,-0.7236856,-0.28012767,-1.6257272,1.2337588,-0.059535265,3.8025246,0.9846258,-4.071292,-4.2127366,-3.010744,-2.5895786,1.2898632,-2.2376003,-5.537153,0.33118668,-0.6032772,-3.6865275,1
2.0,2,1.1050558,-0.3891864,12.070623,-0.7236811,-0.28013334,-1.6257272,1.2337595,-0.059533417,3.8025205,0.984635,-4.0712886,-4.212739,-3.0107493,-2.5895777,1.2898586,-2.2376037,-5.5371504,0.33118716,-0.6032838,-3.6865246,1
2.0,2,1.1050547,-0.38918564,12.070629,-0.72367936,-0.28014156,-1.6257284,1.233755,-0.059534833,3.8025215,0.9846454,-4.0712876,-4.2127385,-3.010755,-2.5895753,1.2898586,-2.2376044,-5.5371504,0.3311846,-0.6032834,-3.6865194,1
2.0,2,1.1050541,-0.3891887,12.0706215,-0.72368234,-0.28013316,-1.6257293,1.2337565,-0.059534296,3.802524,0.984631,-4.071289,-4.2127376,-3.0107439,-2.5895758,1.2898616,-2.2376003,-5.537154,0.33118498,-0.6032815,-3.6865244,1
2.0,2,1.1050535,-0.38918737,12.070622,-0.7236833,-0.280136,-1.6257284,1.2337549,-0.059536293,3.8025272,0.9846373,-4.0712905,-4.212739,-3.0107489,-2.5895767,1.2898638,-2.2375996,-5.5371532,0.33118397,-0.6032779,-3.6865215,1
9.0,9,-0.986714,0.30474544,5.6805024,-0.6264567,-6.3110876,-2.1663108,-3.7059112,0.108178735,-0.26943174,10.50708,-0.058957197,-4.624076,-5.310648,2.536545,-2.072322,2.9516575,-1.9853729,-3.602456,-1.7193187,3.0081773,1
9.0,9,-0.9868299,0.3047059,5.6802206,-0.6264331,-6.311189,-2.166169,-3.706052,0.10827306,-0.26944095,10.50732,-0.058924794,-4.6240993,-5.310629,2.5367062,-2.0725133,2.9515355,-1.9850196,-3.6024303,-1.7191579,3.0078232,1
9.0,9,-0.98729044,0.30454642,5.679041,-0.62633586,-6.3115735,-2.165589,-3.7066486,0.10868272,-0.26949018,10.508306,-0.058815327,-4.624201,-5.3105435,2.537385,-2.0733256,2.951029,-1.9835528,-3.6023364,-1.7184939,3.0064178,1
9.0,9,-0.98796695,0.3043097,5.677725,-0.6263165,-6.3120112,-2.1648815,-3.7071197,0.108867854,-0.26955253,10.509199,-0.05847131,-4.624285,-5.310422,2.53803,-2.0739336,2.9507337,-1.9821696,-3.6021497,-1.7179886,3.0047295,1
