true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.3496952,-6.5400624,1.3042872,-8.10489,-0.13195485,-5.57881,18.999123,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017761648,-5.5925717,18.865932,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017762601,-5.5925713,18.865932,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017762601,-5.5925713,18.865932,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017762601,-5.5925713,18.865932,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017762601,-5.5925713,18.865932,1
6.0,6,3.308569,-6.5079103,1.3594968,-8.054154,-0.017762601,-5.5925713,18.865932,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
2.0,2,-9.237667,5.4135675,12.385186,-3.9120798,0.18606311,1.1256905,-3.10887,1
0.0,0,12.652834,-5.4730906,-11.299801,1.0830216,-7.3286023,3.739199,0.25216448,1
0.0,0,12.652672,-5.4728694,-11.299678,1.0827364,-7.3287077,3.7394323,0.25188172,1
0.0,0,12.652879,-5.4730105,-11.299913,1.0829335,-7.3285503,3.7391841,0.25209177,1
0.0,0,12.652785,-5.4729743,-11.299796,1.0829399,-7.3286495,3.7392666,0.2520331,1
0.0,0,12.65279,-5.4730544,-11.299758,1.0829374,-7.328632,3.7392673,0.252118,1
0.0,0,12.6528225,-5.4730816,-11.299778,1.0829743,-7.328612,3.7392378,0.25213635,1
3.0,3,3.634674,-1.4010859,-2.7141657,19.906218,-2.1176417,-2.332392,-7.1695666,1
3.0,3,3.6346893,-1.401097,-2.7141883,19.906214,-2.1176434,-2.3323853,-7.169559,1
3.0,3,3.634672,-1.4010742,-2.7141767,19.906235,-2.1176193,-2.3324046,-7.169583,1
