true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-1.8356152,-3.767747,0.49240208,-1.825279,-1.3607066,0.79813564,7.6971135,1
6.0,6,-1.8357226,-3.7681527,0.4890504,-1.8243431,-1.3610219,0.8024389,7.6972036,1
6.0,6,-1.8357648,-3.7684472,0.49170315,-1.8253611,-1.3584456,0.7964953,7.697415,1
6.0,6,-1.835962,-3.7692192,0.49123263,-1.8249279,-1.3575541,0.79670596,7.6972966,1
6.0,6,-1.8359964,-3.7690434,0.49034685,-1.8244141,-1.359201,0.79981047,7.697079,1
6.0,6,-1.8359771,-3.7688804,0.49120677,-1.824472,-1.3596829,0.79943407,7.696911,1
1.0,1,-2.2881045,7.118442,-3.1522167,-0.39252695,-0.13572553,0.120618634,-3.7989023,1
1.0,1,-2.2881043,7.1184425,-3.1522162,-0.39252695,-0.13572705,0.12061973,-3.798902,1
1.0,1,-2.288104,7.1184416,-3.1522167,-0.39252707,-0.13572648,0.12061905,-3.7989023,1
1.0,1,-2.2881043,7.1184416,-3.1522167,-0.39252612,-0.13572678,0.12061949,-3.798902,1
1.0,1,-2.2881043,7.1184416,-3.1522162,-0.39252672,-0.13572638,0.12061934,-3.798902,1
1.0,1,-2.2881036,7.1184425,-3.1522162,-0.39252678,-0.13572758,0.12061989,-3.7989018,1
5.0,3,-1.5836908,-1.7803136,-1.8229083,5.9530754,-1.8812944,3.1052067,-2.0001144,0
5.0,3,-1.5836912,-1.7803129,-1.8229088,5.953075,-1.881295,3.1052086,-2.000114,0
5.0,3,-1.583691,-1.7803138,-1.822908,5.9530745,-1.8812943,3.1052072,-2.0001144,0
5.0,3,-1.5836905,-1.7803134,-1.8229085,5.953075,-1.8812948,3.1052074,-2.000114,0
5.0,3,-1.5836906,-1.7803131,-1.8229096,5.953075,-1.8812943,3.1052072,-2.000114,0
5.0,3,-1.5836916,-1.7803134,-1.8229078,5.953076,-1.8812943,3.105206,-2.0001147,0
4.0,4,-1.5402584,-0.7205393,-2.163013,3.4734116,5.4662423,-5.165642,-2.7977378,1
4.0,4,-1.5402585,-0.72053915,-2.163013,3.4734116,5.466243,-5.165641,-2.7977376,1
4.0,4,-1.5402585,-0.72053915,-2.1630132,3.473411,5.466243,-5.165641,-2.7977371,1
4.0,4,-1.5402586,-0.72053945,-2.163013,3.4734116,5.4662423,-5.1656413,-2.7977371,1
4.0,4,-1.5402585,-0.72053915,-2.1630132,3.4734118,5.466243,-5.1656413,-2.7977376,1
4.0,4,-1.5402588,-0.7205384,-2.1630137,3.4734118,5.4662423,-5.1656413,-2.797738,1
2.0,2,0.7903155,0.30672655,7.411264,-3.4201732,-1.2680415,-1.9483609,-2.3356848,1
2.0,2,0.7903166,0.30672622,7.411263,-3.4201744,-1.2680417,-1.9483596,-2.335684,1
2.0,2,0.7903171,0.30672553,7.411264,-3.4201727,-1.2680416,-1.9483608,-2.3356845,1
2.0,2,0.7903164,0.30672657,7.4112635,-3.4201748,-1.2680427,-1.9483582,-2.335685,1
2.0,2,0.7903174,0.30672652,7.411264,-3.420175,-1.2680421,-1.948359,-2.3356848,1
2.0,2,0.79031646,0.30672643,7.4112635,-3.4201741,-1.2680418,-1.9483594,-2.3356848,1
5.0,1,1.7774489,5.380607,2.5410612,-3.7742937,-2.9891028,-0.5385192,-3.7186363,0
5.0,1,1.8251063,5.3791,2.511212,-3.7917724,-2.9678109,-0.5918797,-3.6930246,0
5.0,1,1.7852241,5.39347,2.5187945,-3.7675822,-2.9797492,-0.57059574,-3.7174835,0
5.0,1,1.8761108,5.32119,2.5698726,-3.7967381,-2.9710515,-0.6217563,-3.7049673,0
5.0,1,1.817755,5.3795085,2.5180504,-3.780506,-2.970978,-0.5961933,-3.7056737,0
5.0,1,1.7248199,5.4199595,2.5173926,-3.7494667,-2.9926572,-0.52605647,-3.7332156,0
6.0,5,-1.8467954,2.2260153,-4.0061164,-2.1763887,-1.8617917,5.20488,2.0548458,0
6.0,5,-1.9609601,2.3402436,-3.8840613,-2.0810785,-1.9798185,5.536261,1.7374182,0
6.0,5,-1.8802993,2.4677896,-3.915015,-2.0604296,-2.0215867,5.502449,1.6101214,0
6.0,5,-1.8507123,2.524251,-3.909707,-2.037599,-2.0525024,5.4765434,1.5418237,0
6.0,5,-1.9925712,2.4043763,-3.834271,-2.0397072,-2.0286121,5.6572337,1.5893037,0
6.0,5,-1.8417667,2.2212863,-4.008805,-2.177794,-1.8581873,5.189664,2.0631611,0
3.0,3,-4.0244136,0.4180223,1.2568058,3.0243502,-1.0733728,-1.4158523,-1.8786628,1
3.0,3,-4.0244145,0.41802263,1.2568058,3.0243523,-1.073374,-1.4158492,-1.8786654,1
3.0,3,-4.0244155,0.4180252,1.2568016,3.0243526,-1.0733731,-1.4158479,-1.8786669,1
3.0,3,-4.024415,0.41802412,1.2568041,3.02435,-1.0733715,-1.415852,-1.8786643,1
3.0,3,-4.024413,0.41802245,1.2568058,3.0243511,-1.0733728,-1.4158533,-1.8786647,1
3.0,3,-4.024414,0.41802493,1.2568024,3.0243504,-1.0733721,-1.4158528,-1.8786639,1
5.0,5,1.6350166,-1.295456,-1.7265873,0.09071131,-4.475295,6.8354855,1.123018,1
5.0,5,1.6350166,-1.2954547,-1.7265884,0.09071118,-4.4752955,6.835486,1.1230167,1
5.0,5,1.6350161,-1.2954546,-1.7265882,0.090711266,-4.475296,6.8354864,1.1230166,1
5.0,5,1.6350169,-1.2954545,-1.7265884,0.09071109,-4.4752955,6.835486,1.123017,1
5.0,5,1.6350166,-1.2954552,-1.7265879,0.09071109,-4.4752946,6.8354855,1.1230175,1
5.0,5,1.6350164,-1.2954555,-1.7265877,0.090711474,-4.475296,6.8354855,1.1230177,1
0.0,4,0.35034442,-4.3897033,1.2393303,-3.2713835,4.7246346,-1.7917737,2.9958017,0
0.0,4,0.35085344,-4.3899,1.2389838,-3.2715278,4.7245207,-1.7915393,2.9960637,0
0.0,4,0.35113716,-4.390003,1.2383922,-3.2714088,4.7245827,-1.7920116,2.9965572,0
0.0,4,0.35151073,-4.390138,1.2382743,-3.2715774,4.7244744,-1.7916437,2.9965928,0
0.0,4,0.35097,-4.389954,1.2388761,-3.271539,4.7244916,-1.7915783,2.9961822,0
0.0,4,0.35037324,-4.389722,1.2393737,-3.2714264,4.7245893,-1.7917016,2.9957976,0
0.0,0,7.5259795,-3.204456,-2.0399642,-0.5227012,-0.24556491,-1.3209375,-0.019354932,1
0.0,0,7.5259795,-3.2044559,-2.0399652,-0.52270097,-0.24556485,-1.3209372,-0.019354165,1
0.0,0,7.525981,-3.204456,-2.0399637,-0.5227007,-0.24556533,-1.3209382,-0.019353852,1
0.0,0,7.5259805,-3.2044566,-2.0399647,-0.52270204,-0.2455644,-1.3209367,-0.019353852,1
