true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,prob_class_15,prob_class_16,prob_class_17,prob_class_18,prob_class_19,correct
18.0,18,-0.7526374,-0.8634753,-0.73298365,-1.8355135,-7.5279765,-6.8651,-1.804475,0.04384327,6.1934533,6.340936,-0.1533454,2.1193488,1.6079504,1.6588135,-8.207967,-8.269647,1.8996208,-2.021272,8.13503,5.857672,1
18.0,18,-0.7524516,-0.8632623,-0.73342425,-1.8355552,-7.5276394,-6.8647604,-1.8040178,0.044311166,6.1930785,6.3405538,-0.15313333,2.1189654,1.6074781,1.6583521,-8.208149,-8.269817,1.9000089,-2.0209007,8.134849,5.8581047,1
18.0,18,-0.749435,-0.85814977,-0.7525927,-1.8331325,-7.512713,-6.8498497,-1.7873294,0.061330974,6.1757817,6.323057,-0.14313138,2.103648,1.5879648,1.6393392,-8.211864,-8.273214,1.9157186,-2.0046277,8.125104,5.8745794,1
18.0,18,-0.75238216,-0.8622308,-0.7404696,-1.8338147,-7.5223284,-6.859456,-1.7981554,0.05027896,6.1867843,6.3341956,-0.14961028,2.1131613,1.6004336,1.6515028,-8.208393,-8.269967,1.9054918,-2.0151918,8.130902,5.863831,1
18.0,18,-0.753043,-0.8635526,-0.7347905,-1.8347148,-7.5266633,-6.863788,-1.8030701,0.045269847,6.1918397,6.33931,-0.15248626,2.117781,1.606154,1.6570728,-8.207572,-8.269237,1.9009397,-2.0198956,8.133854,5.859016,1
18.0,18,-0.7532371,-0.8644581,-0.7293969,-1.8359165,-7.5307927,-6.8679123,-1.8076131,0.04064399,6.196707,6.344226,-0.15523535,2.1221871,1.6116188,1.6623883,-8.207229,-8.26897,1.8966572,-2.0243442,8.136845,5.8545923,1
0.0,0,7.941008,7.925013,3.0618856,0.42468128,-0.59380203,-0.31717032,-0.04610856,-1.6041124,1.0143776,1.1832238,-1.5266465,-3.8561022,0.5835348,0.83765054,-0.35457593,-0.3827674,-2.2478616,-5.239748,-0.89245474,-0.20629492,1
0.0,0,7.941073,7.925068,3.0618649,0.4246076,-0.59379584,-0.3171695,-0.046024397,-1.6040758,1.0143862,1.1832333,-1.5267087,-3.8561718,0.5835976,0.8377117,-0.35457802,-0.38276777,-2.2479181,-5.239804,-0.8924477,-0.20627758,1
0.0,0,7.941109,7.925097,3.0618324,0.42455527,-0.59376866,-0.3171488,-0.04595135,-1.6040524,1.0143721,1.1832203,-1.5267578,-3.8562353,0.5836585,0.83777106,-0.35455337,-0.38274232,-2.2479734,-5.2398367,-0.89246595,-0.20627877,1
0.0,0,7.9411325,7.9251213,3.061816,0.42457303,-0.59376085,-0.31713563,-0.04595895,-1.6040207,1.014355,1.1832007,-1.526704,-3.8562257,0.5835772,0.83769155,-0.3546151,-0.38280344,-2.247898,-5.2397795,-0.8924595,-0.2062296,1
