true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,-1.513396,-1.0773798,-1.6679392,-1.294431,-1.8515323,-2.0646365,8.133132,1
6.0,6,-1.3842124,-1.6135563,-1.5189741,-1.157982,-1.5622535,-2.2161317,8.210877,1
6.0,6,-1.1584235,-1.6163299,-1.6113806,-1.3330443,-1.5825468,-2.0128706,8.252858,1
6.0,6,-1.0416704,-1.6545606,-1.668469,-1.4356022,-1.5384023,-1.8782728,8.283819,1
6.0,6,-1.2491426,-1.4303697,-1.6520045,-1.3558123,-1.6712312,-1.9871457,8.228894,1
6.0,6,-1.5029626,-1.2243507,-1.6449611,-1.2916216,-1.7152728,-2.1005545,8.183016,1
1.0,1,-1.443328,7.182328,-2.4192555,-1.1362,0.42877278,-2.2231026,-3.308032,1
1.0,1,-1.4433281,7.182328,-2.4192557,-1.1362021,0.42877352,-2.2231014,-3.308032,1
1.0,1,-1.4433286,7.1823273,-2.4192553,-1.136203,0.428775,-2.2231014,-3.3080306,1
1.0,1,-1.4433278,7.1823273,-2.419255,-1.1362035,0.42877507,-2.2231016,-3.308031,1
1.0,1,-1.4433291,7.1823277,-2.4192557,-1.1362023,0.42877585,-2.2231019,-3.3080308,1
1.0,1,-1.4433278,7.182328,-2.4192548,-1.1362026,0.4287728,-2.223102,-3.3080316,1
5.0,5,-2.923283,2.1415389,-2.0564904,2.4375794,-2.6862006,6.23568,-2.1188104,1
5.0,5,-2.9232848,2.1415334,-2.056488,2.4375799,-2.6862001,6.2356834,-2.1188076,1
5.0,5,-2.9232843,2.1415308,-2.0564868,2.4375794,-2.6861992,6.2356873,-2.1188066,1
5.0,5,-2.9232843,2.141537,-2.0564873,2.437575,-2.686201,6.2356834,-2.1188085,1
5.0,5,-2.923285,2.1415355,-2.0564888,2.4375787,-2.6862006,6.2356815,-2.118809,1
5.0,5,-2.923284,2.1415315,-2.0564876,2.4375796,-2.6861997,6.235685,-2.1188073,1
4.0,4,-0.3143602,-3.4053268,-0.96131355,0.27795404,7.699677,-1.8198845,-0.9515883,1
4.0,4,-0.31436026,-3.4053283,-0.9613145,0.27796066,7.6996756,-1.8198862,-0.9515885,1
4.0,4,-0.31436032,-3.405327,-0.96131426,0.27795702,7.699677,-1.8198853,-0.9515881,1
4.0,4,-0.31436008,-3.405328,-0.96131486,0.2779587,7.699676,-1.8198857,-0.95158887,1
4.0,4,-0.31436074,-3.405328,-0.9613141,0.2779562,7.6996775,-1.8198841,-0.9515878,1
4.0,4,-0.31436104,-3.405328,-0.96131426,0.27795547,7.6996784,-1.8198836,-0.9515875,1
2.0,1,-2.5817664,7.447196,-0.24196327,-0.92732716,-2.7003603,-0.4176802,-3.7179585,0
2.0,1,-2.5817668,7.4471965,-0.24196035,-0.9273281,-2.7003603,-0.4176829,-3.7179587,0
2.0,1,-2.5817676,7.447196,-0.24196228,-0.92732835,-2.7003603,-0.41767997,-3.7179568,0
2.0,1,-2.5817652,7.447196,-0.24196228,-0.9273273,-2.7003598,-0.417683,-3.7179594,0
2.0,1,-2.5817657,7.4471965,-0.24196358,-0.9273266,-2.7003593,-0.41768184,-3.7179596,0
2.0,1,-2.5817676,7.4471965,-0.24196039,-0.92732877,-2.7003608,-0.41768104,-3.7179573,0
5.0,4,-1.893615,-2.2748485,-0.8408021,-0.9115604,7.2795963,-1.0677762,-0.3189611,0
5.0,4,-4.3781176,-0.5193908,-3.4385638,-0.32347655,4.8829713,-1.6310852,4.1195025,0
5.0,6,-4.563155,-0.110949546,-3.492548,-0.1433394,3.8501892,-1.9599407,4.836678,0
5.0,4,-4.43915,-0.16015792,-3.520795,-0.05954147,4.6614556,-1.8693168,3.8492734,0
5.0,4,-4.3902707,-0.5608602,-3.3113515,-0.052791897,4.7156515,-1.7874835,3.970139,0
5.0,4,-2.3269625,-1.9695302,-1.6173899,-0.82961655,7.221356,-1.221889,0.5390184,0
6.0,2,1.0232667,-1.7751478,3.7815168,-2.336838,1.9171613,-3.6510444,0.96430504,0
6.0,4,0.280582,-1.6331471,2.4525533,-1.3970369,3.5476003,-3.807555,0.19650963,0
6.0,4,1.4538834,-1.9037523,1.5084393,-1.7201374,4.043982,-4.1172557,0.7995498,0
6.0,4,1.30444,-1.8160056,1.8584368,-1.7465066,3.8617997,-4.1273627,0.6174164,0
6.0,4,0.36744243,-1.645405,3.1640415,-1.7318659,3.197867,-3.6568615,-0.044927027,0
6.0,4,2.2658992,-2.0778878,1.8439267,-2.5038197,2.8238578,-4.2136254,2.2195113,0
3.0,3,-2.7989988,-1.5535488,-3.869117,6.190233,-0.8348638,0.32939273,2.7082462,1
3.0,3,-2.7989988,-1.5535494,-3.8691173,6.190233,-0.8348627,0.3293941,2.7082455,1
3.0,3,-2.7989986,-1.5535489,-3.8691173,6.190232,-0.83486193,0.32939398,2.7082455,1
3.0,3,-2.7989986,-1.5535487,-3.8691185,6.1902328,-0.83486086,0.3293952,2.7082446,1
3.0,3,-2.7989998,-1.55355,-3.869118,6.190231,-0.83485967,0.3293978,2.7082446,1
3.0,3,-2.7989988,-1.5535506,-3.8691168,6.1902323,-0.83486146,0.32939562,2.7082446,1
