true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,correct
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.740776,-19.199694,-6.7948422,-6.299887,7.424822,-3.0444431,29.200272,1
6.0,6,8.586774,-19.054848,-6.5878825,-6.4029493,7.4923306,-3.0916252,29.09391,1
6.0,6,8.586774,-19.054848,-6.5878825,-6.4029493,7.4923296,-3.0916255,29.093914,1
6.0,6,8.586774,-19.054848,-6.5878825,-6.4029493,7.4923296,-3.0916255,29.093914,1
6.0,6,8.586774,-19.054848,-6.5878835,-6.4029474,7.4923296,-3.0916255,29.093914,1
6.0,6,8.586774,-19.054848,-6.5878835,-6.4029474,7.4923296,-3.0916255,29.093914,1
6.0,6,8.586774,-19.054848,-6.5878835,-6.4029474,7.4923296,-3.0916255,29.093914,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
2.0,2,-15.99776,12.792769,23.288969,-8.7729845,-7.194108,3.9835868,-13.157882,1
0.0,0,12.951044,-6.991948,-12.803227,-3.3466702,-3.772771,7.0095816,-0.22394955,1
0.0,0,12.9511,-6.9920006,-12.803289,-3.3466692,-3.7727509,7.0095634,-0.22389805,1
0.0,0,12.951322,-6.9916677,-12.803603,-3.3464847,-3.7722507,7.009142,-0.22423327,1
0.0,0,12.950933,-6.992402,-12.8030815,-3.3466644,-3.7731466,7.009868,-0.22346461,1
0.0,0,12.950945,-6.991907,-12.803105,-3.3466501,-3.772882,7.0096674,-0.22402155,1
0.0,0,12.951781,-6.9919558,-12.804196,-3.3462749,-3.771759,7.008716,-0.22380483,1
3.0,3,1.1818995,-0.56174284,-7.2192082,30.037014,-3.4569664,-1.9691268,-5.989278,1
3.0,3,1.1818914,-0.56174785,-7.2192016,30.037025,-3.456973,-1.9691232,-5.989269,1
3.0,3,1.181919,-0.56171876,-7.219232,30.036993,-3.4569368,-1.9691454,-5.9893045,1
3.0,3,1.181908,-0.5617307,-7.2192225,30.03702,-3.4569492,-1.9691416,-5.989289,1
3.0,3,1.1819167,-0.5617637,-7.2192206,30.036985,-3.4569645,-1.9691175,-5.9892554,1
3.0,3,1.1818824,-0.56174594,-7.2191854,30.037014,-3.4569898,-1.969112,-5.9892755,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
4.0,4,1.561801,7.5476475,-2.162834,-5.559114,15.506785,-10.638053,-2.348255,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
5.0,5,4.166786,-4.406677,-1.3490914,-7.2919593,-14.382165,15.621744,-5.106585,1
0.0,0,13.101202,-7.8975477,-12.536018,-4.4493127,-1.3045534,5.094413,2.3420644,1
0.0,0,13.1009245,-7.897604,-12.535598,-4.4495873,-1.3047956,5.094638,2.3421664,1
0.0,0,13.101069,-7.8975697,-12.5358,-4.4494963,-1.3045448,5.094417,2.3421679,1
0.0,0,13.101011,-7.897559,-12.53576,-4.449427,-1.3046407,5.0944796,2.3421311,1
