true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
11.0,11,0.4759897,-0.08827765,-1.4657583,-0.17665395,0.5011262,-1.7560871,-1.3483979,-0.24988075,-1.6615393,-1.918305,1.4221607,9.215595,1
11.0,11,0.30422884,-0.34895098,-1.7447791,-0.4685636,0.45726293,-1.756001,-1.2587622,-0.15202524,-1.5861194,-1.7620784,2.008387,9.123835,1
11.0,11,0.41127634,0.2941774,-1.5972481,0.16132857,0.15062055,-1.7784356,-1.3331918,-0.70473504,-1.888799,-2.1930664,1.959593,8.8784075,1
11.0,11,0.00017164648,-0.7788006,-1.897639,-1.0175297,0.63401616,-1.8050824,-1.1723154,0.23831652,-1.3798312,-1.3928713,2.4567358,9.077407,1
11.0,11,0.37550157,-0.23600684,-1.6578991,-0.34702492,0.4266359,-1.7465227,-1.292111,-0.23610154,-1.6167408,-1.8465068,1.8461305,9.150808,1
11.0,11,0.4706155,-0.11298245,-1.5067902,-0.17595296,0.49847034,-1.7625475,-1.3337985,-0.26284525,-1.6614722,-1.9309388,1.4945298,9.197689,1
5.0,5,-3.034879,-0.31984448,-1.9297557,-0.54584527,1.0568007,8.111747,-2.4688244,-1.4331186,2.0512629,1.3468765,-0.5382431,-0.6255968,1
5.0,5,-2.9254472,-0.29393256,-1.8536454,-0.5191176,0.70855856,8.30515,-2.1716113,-1.2501097,1.9501747,1.2216904,-0.52452266,-0.8316397,1
5.0,5,-3.1806324,-0.4289257,-2.0052881,-0.83125365,1.7257499,7.779347,-2.7569404,-1.33444,1.3785983,2.0768142,-0.1854117,-0.64032316,1
5.0,5,-3.0827477,-0.26958787,-2.0508215,-0.5060881,1.338199,7.8717494,-2.7814267,-1.6376286,2.027326,1.4192723,-0.6045823,-0.14040317,1
5.0,5,-3.0432203,-0.25066376,-1.9431345,-0.4637663,0.98839605,8.006765,-2.5727844,-1.5269438,2.2248073,1.3377889,-0.7240793,-0.43356723,1
5.0,5,-3.0046556,-0.32504952,-1.9209155,-0.55015886,0.93929636,8.150783,-2.3943558,-1.4117234,2.0782168,1.3137983,-0.5210498,-0.6603611,1
2.0,2,-0.12446219,2.2331629,8.294836,-0.12269329,-2.6082947,-1.0070835,-2.2735898,1.2864971,-1.701611,0.4869572,-2.2893126,-1.0075272,1
