true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,prob_class_12,prob_class_13,prob_class_14,correct
3.0,3,4.1439705,-3.4486709,1.8027066,8.951532,-2.0666358,-1.0634968,-1.3187906,-2.0840929,-1.5817188,-3.7532334,-1.1417582,-3.296958,0.07897931,-1.9985628,-2.8879216,1
3.0,3,4.143971,-3.4486706,1.8027061,8.951531,-2.0666358,-1.0634973,-1.3187904,-2.0840936,-1.5817178,-3.7532344,-1.1417575,-3.2969577,0.07897964,-1.9985625,-2.8879218,1
3.0,3,4.1439705,-3.448671,1.8027061,8.951531,-2.0666358,-1.063497,-1.3187904,-2.0840926,-1.5817186,-3.7532341,-1.1417582,-3.296958,0.07897943,-1.9985629,-2.8879218,1
3.0,3,4.143971,-3.4486706,1.8027054,8.951531,-2.066636,-1.0634971,-1.3187903,-2.0840933,-1.5817181,-3.7532344,-1.1417576,-3.296958,0.07897945,-1.9985626,-2.8879216,1
3.0,3,4.1439705,-3.4486706,1.8027061,8.951531,-2.066636,-1.063497,-1.3187904,-2.0840933,-1.5817183,-3.7532344,-1.1417577,-3.2969577,0.07897936,-1.9985626,-2.8879218,1
3.0,3,4.1439705,-3.4486709,1.8027064,8.951532,-2.0666356,-1.0634972,-1.3187908,-2.0840933,-1.5817183,-3.753234,-1.141758,-3.296958,0.07897979,-1.9985628,-2.8879218,1
13.0,13,0.55329585,-0.75951564,-2.2924526,-1.6845291,-0.61929744,-0.3881281,-2.4327857,-2.2929368,-2.8497357,-0.15177473,1.9307388,-1.9345015,-1.3947097,9.826262,1.6927066,1
13.0,13,0.5532959,-0.7595162,-2.292452,-1.6845292,-0.6192975,-0.3881284,-2.4327857,-2.2929366,-2.849735,-0.15177548,1.9307387,-1.9345018,-1.3947098,9.826262,1.6927071,1
13.0,13,0.5532958,-0.7595159,-2.292452,-1.684529,-0.61929744,-0.38812798,-2.432786,-2.2929366,-2.8497353,-0.15177554,1.9307387,-1.9345015,-1.3947098,9.826262,1.6927066,1
13.0,13,0.5532958,-0.75951606,-2.292452,-1.684529,-0.61929774,-0.3881281,-2.4327862,-2.2929366,-2.849735,-0.15177564,1.9307392,-1.9345015,-1.3947098,9.826262,1.6927071,1
13.0,13,0.5532958,-0.7595161,-2.292452,-1.6845292,-0.61929756,-0.38812822,-2.4327865,-2.2929366,-2.8497355,-0.15177554,1.9307387,-1.9345018,-1.3947097,9.826262,1.692707,1
13.0,13,0.5532958,-0.75951606,-2.292452,-1.6845292,-0.6192976,-0.38812822,-2.4327862,-2.2929366,-2.8497353,-0.15177552,1.9307389,-1.9345015,-1.39471,9.826262,1.6927067,1
6.0,6,0.7786931,-1.8167635,-2.688611,0.76295143,-1.3602475,-1.2156043,10.036947,1.8983183,0.42423582,-2.0524073,0.26016688,-2.377767,-0.98776156,-3.5897956,-2.5032923,1
6.0,6,0.7786931,-1.816763,-2.6886115,0.7629519,-1.3602474,-1.2156037,10.036948,1.8983197,0.42423493,-2.052408,0.26016676,-2.3777676,-0.98776156,-3.589796,-2.5032918,1
6.0,6,0.778693,-1.8167634,-2.6886115,0.7629518,-1.3602476,-1.215604,10.036949,1.898319,0.42423534,-2.0524077,0.26016694,-2.377768,-0.98776144,-3.5897958,-2.5032916,1
6.0,6,0.7786933,-1.8167628,-2.6886106,0.7629513,-1.3602473,-1.2156038,10.036947,1.898318,0.424235,-2.052407,0.2601667,-2.3777668,-0.9877618,-3.5897949,-2.5032923,1
6.0,6,0.778693,-1.8167634,-2.6886115,0.762952,-1.3602476,-1.2156037,10.036947,1.898319,0.42423558,-2.0524082,0.26016676,-2.3777685,-0.98776156,-3.5897965,-2.5032916,1
6.0,6,0.77869344,-1.816763,-2.6886115,0.762952,-1.3602475,-1.215604,10.036948,1.898319,0.4242348,-2.0524082,0.26016682,-2.3777678,-0.98776156,-3.5897954,-2.5032918,1
7.0,7,-0.52742875,-0.5697544,-2.5565047,1.632016,-1.2476568,0.43005997,1.9294618,9.436113,-3.5752177,-2.4131033,-2.5481339,-1.4750721,-1.4026885,-2.2475092,2.3814456,1
