true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,prob_class_11,correct
6.0,6,-1.2830081,-1.8965416,-2.571693,-0.23110467,-1.2767222,-1.7115308,9.962223,-0.024824087,-0.5508589,-0.24052395,0.98650974,-1.6620908,1
6.0,6,-1.2830083,-1.8965416,-2.5716932,-0.23110452,-1.2767224,-1.711531,9.962223,-0.024824318,-0.5508586,-0.24052377,0.98651034,-1.662091,1
6.0,6,-1.2830088,-1.8965415,-2.5716927,-0.23110437,-1.2767224,-1.7115306,9.962223,-0.02482425,-0.5508586,-0.24052395,0.9865108,-1.6620919,1
6.0,6,-1.2830087,-1.8965417,-2.5716927,-0.23110434,-1.2767224,-1.7115307,9.962223,-0.02482446,-0.55085856,-0.24052398,0.9865107,-1.6620919,1
6.0,6,-1.2830083,-1.8965411,-2.5716927,-0.2311047,-1.2767227,-1.7115306,9.962223,-0.024824064,-0.55085886,-0.24052356,0.98651,-1.6620911,1
6.0,6,-1.2830083,-1.8965412,-2.571693,-0.23110461,-1.2767223,-1.7115309,9.962223,-0.024823721,-0.5508589,-0.24052359,0.9865094,-1.662091,1
10.0,5,-1.694819,-1.7494113,-1.6264647,-2.2374976,0.48453686,6.755239,-3.7711043,-0.40339252,-1.5589716,2.5482361,3.4761117,1.5826159,0
10.0,5,-1.6956952,-1.7500364,-1.6262121,-2.2380395,0.48459595,6.7529774,-3.7723792,-0.40357,-1.558295,2.5509725,3.4770172,1.5833198,0
10.0,5,-1.6911776,-1.7488859,-1.6271392,-2.2332919,0.48755494,6.7635937,-3.767418,-0.40380478,-1.5630608,2.5383098,3.469636,1.5844538,0
10.0,5,-1.6961194,-1.7501197,-1.6262285,-2.2383792,0.48513052,6.7520304,-3.7729206,-0.40372577,-1.5583497,2.5517051,3.4778438,1.5836501,0
10.0,5,-1.6966112,-1.7506455,-1.6263307,-2.2380345,0.48329473,6.7493405,-3.773516,-0.4051763,-1.5580497,2.5546567,3.4789944,1.5844685,0
10.0,5,-1.6951488,-1.7495877,-1.6263615,-2.2378497,0.4848189,6.75453,-3.7716026,-0.40327084,-1.5587118,2.5490174,3.4764905,1.5828116,0
6.0,0,7.834772,-1.8331695,-2.4168012,-1.6696981,-1.071024,-2.7435584,5.566955,1.0674561,-0.053618543,-2.3579617,-4.383127,2.2123778,0
6.0,0,7.83477,-1.8331697,-2.4168015,-1.6696978,-1.0710244,-2.7435586,5.5669556,1.0674562,-0.053617515,-2.3579614,-4.3831277,2.2123773,0
6.0,0,7.8347654,-1.8331714,-2.4168017,-1.6696966,-1.0710247,-2.7435584,5.5669622,1.0674548,-0.053616174,-2.3579597,-4.3831277,2.212375,0
6.0,0,7.8347635,-1.8331717,-2.4168022,-1.6696957,-1.0710253,-2.743558,5.5669675,1.0674525,-0.05361528,-2.357959,-4.3831277,2.2123728,0
6.0,0,7.8347683,-1.83317,-2.4168007,-1.6696973,-1.0710243,-2.743558,5.566959,1.0674554,-0.053617414,-2.3579612,-4.383127,2.2123759,0
6.0,0,7.83477,-1.8331707,-2.416801,-1.6696981,-1.0710245,-2.7435584,5.5669556,1.0674568,-0.053617544,-2.3579617,-4.3831263,2.2123783,0
11.0,11,0.46262223,-0.9969175,-0.680399,1.0626978,-0.83954,-2.2241676,-1.8618559,-1.760046,-1.1702288,-0.56548923,-1.4973922,10.151794,1
11.0,11,0.46262312,-0.9969182,-0.6803952,1.0626996,-0.83954024,-2.2241666,-1.8618565,-1.7600467,-1.1702291,-0.5654909,-1.497392,10.151794,1
11.0,11,0.46261477,-0.9969194,-0.6804066,1.0626924,-0.8395388,-2.2241678,-1.861855,-1.760042,-1.1702292,-0.56547725,-1.497392,10.151796,1
11.0,11,0.4626251,-0.99691844,-0.6803986,1.0626973,-0.83953965,-2.2241676,-1.8618562,-1.7600462,-1.1702282,-0.5654909,-1.4973925,10.151794,1
11.0,11,0.4626261,-0.9969171,-0.6803962,1.0626988,-0.8395401,-2.2241673,-1.8618557,-1.7600465,-1.1702285,-0.56549317,-1.4973927,10.1517935,1
11.0,11,0.46262038,-0.9969177,-0.6803975,1.0626982,-0.8395401,-2.2241669,-1.8618559,-1.7600458,-1.1702284,-0.56548816,-1.4973917,10.151794,1
3.0,3,0.8521228,-1.8469393,-0.33657634,8.8944435,-0.72855794,-1.6397984,-1.3772913,-1.8045105,1.4956481,-1.4557871,-2.112014,-1.1073751,1
3.0,3,0.85976475,-1.8437334,-0.33178216,8.89174,-0.73693156,-1.646616,-1.3785851,-1.8024317,1.5069507,-1.4609132,-2.119291,-1.1072901,1
3.0,3,0.8690177,-1.8442782,-0.3290552,8.895436,-0.7405174,-1.6473742,-1.3762808,-1.7978232,1.4858173,-1.4614364,-2.1223955,-1.102492,1
3.0,3,0.84569013,-1.8472553,-0.33507663,8.888435,-0.7257196,-1.6404997,-1.381686,-1.8096429,1.5243932,-1.454865,-2.1103613,-1.1164913,1
3.0,3,0.847516,-1.8440409,-0.33472854,8.887087,-0.729408,-1.6449409,-1.3821962,-1.8088791,1.5311598,-1.458644,-2.1134214,-1.1147965,1
3.0,3,0.85446036,-1.8471303,-0.33863735,8.898714,-0.727466,-1.6385437,-1.3747852,-1.8020511,1.4747157,-1.4555334,-2.1111097,-1.1010339,1
4.0,4,-0.8220742,-1.452474,-2.312958,-1.2246628,9.901646,3.0742033,-2.8786438,-0.8369387,-1.5549053,2.3132105,-0.1982544,-0.15771614,1
4.0,4,-0.82203996,-1.4523572,-2.3128812,-1.2246275,9.901803,3.075018,-2.8788822,-0.83674407,-1.5550988,2.312722,-0.19844164,-0.15771241,1
4.0,4,-0.8220459,-1.4525285,-2.3129926,-1.224997,9.901466,3.076318,-2.8793795,-0.83628726,-1.5552047,2.313601,-0.19873829,-0.15815516,1
4.0,4,-0.82199913,-1.4524362,-2.31292,-1.2248963,9.901648,3.0765674,-2.8794098,-0.8362625,-1.5552938,2.313052,-0.19879645,-0.15804088,1
4.0,4,-0.82191557,-1.452384,-2.312884,-1.2248667,9.901806,3.0769095,-2.8794198,-0.8361458,-1.5553796,2.312593,-0.19895865,-0.15794048,1
4.0,4,-0.8220582,-1.4524903,-2.3129697,-1.2246969,9.901638,3.074345,-2.8786767,-0.83687896,-1.5549214,2.31323,-0.19830798,-0.15773392,1
5.0,5,-1.8494595,-1.3090031,-0.31084132,1.0025356,3.9397106,10.2370405,-1.975419,-1.3371961,-1.7778147,0.038863774,-1.1073873,-1.13932,1
5.0,5,-1.8494598,-1.3090032,-0.31084198,1.0025359,3.9397087,10.237043,-1.9754186,-1.3371966,-1.7778144,0.0388628,-1.1073873,-1.1393192,1
5.0,5,-1.8494602,-1.309003,-0.31084126,1.0025368,3.9397066,10.237042,-1.9754195,-1.3371955,-1.7778145,0.038864378,-1.1073877,-1.1393199,1
5.0,5,-1.84946,-1.3090024,-0.31084192,1.0025345,3.9397085,10.237043,-1.9754193,-1.3371948,-1.7778146,0.038864117,-1.1073878,-1.13932,1
5.0,5,-1.8494596,-1.3090025,-0.31084257,1.002535,3.9397078,10.237043,-1.9754179,-1.3371958,-1.7778138,0.038862053,-1.1073867,-1.1393194,1
5.0,5,-1.8494602,-1.3090035,-0.31084073,1.0025358,3.9397118,10.237039,-1.9754205,-1.337196,-1.7778145,0.038864437,-1.1073877,-1.1393194,1
1.0,1,-1.7525755,9.505451,-2.3096507,-0.97943854,-2.059162,-1.6076359,-2.2627552,-1.9807773,-1.091303,-0.8800744,0.3960112,-0.47112635,1
1.0,1,-1.7525752,9.505452,-2.3096504,-0.97943795,-2.0591621,-1.6076355,-2.2627556,-1.9807785,-1.0913025,-0.8800744,0.39601073,-0.4711251,1
1.0,1,-1.752572,9.50545,-2.309651,-0.979439,-2.0591636,-1.6076351,-2.2627575,-1.9807839,-1.0913036,-0.8800736,0.39601174,-0.47111985,1
1.0,1,-1.7525697,9.505448,-2.3096511,-0.9794384,-2.0591645,-1.6076344,-2.2627575,-1.9807873,-1.0913044,-0.8800737,0.39601114,-0.47111562,1
1.0,1,-1.7525743,9.505451,-2.3096511,-0.9794385,-2.0591621,-1.6076357,-2.2627559,-1.9807801,-1.0913031,-0.88007396,0.39601138,-0.47112355,1
1.0,1,-1.7525756,9.505452,-2.3096507,-0.9794382,-2.0591621,-1.6076357,-2.2627552,-1.980778,-1.0913033,-0.8800742,0.39601126,-0.47112575,1
9.0,9,-0.57044196,-1.7732973,2.7151015,-0.82973677,-0.796595,-0.0395557,-2.5038142,-0.3485345,-1.765404,8.737652,-1.6574649,-1.2359074,1
9.0,9,-0.555057,-1.7642697,2.7253199,-0.8072524,-0.8014686,-0.037921615,-2.5206802,-0.36786714,-1.7654669,8.722773,-1.6724731,-1.2296462,1
9.0,9,-0.5603819,-1.7551945,2.730451,-0.78456795,-0.7999146,-0.028261773,-2.5435185,-0.38121364,-1.7633185,8.716686,-1.6829971,-1.2247846,1
9.0,9,-0.56741595,-1.7563051,2.7383227,-0.7938829,-0.80201805,-0.031432718,-2.5389025,-0.36910766,-1.7607391,8.719273,-1.6791316,-1.2322172,1
9.0,9,-0.5488305,-1.7582781,2.763458,-0.80692226,-0.81358385,-0.043717615,-2.5265212,-0.3585634,-1.7607958,8.710979,-1.6832762,-1.2429664,1
9.0,9,-0.566583,-1.7757859,2.7231297,-0.8391712,-0.79946434,-0.044264592,-2.495522,-0.34016496,-1.765888,8.737223,-1.65669,-1.2412562,1
1.0,7,1.5356145,5.489738,-2.4519506,-3.503986,-1.3284379,-2.2791884,-0.9879396,7.8034315,-1.0701247,-2.1445258,-3.1353981,-0.38879228,0
1.0,7,1.5356193,5.4897375,-2.4519513,-3.503986,-1.3284371,-2.2791896,-0.9879403,7.80343,-1.0701249,-2.1445267,-3.135399,-0.38879204,0
1.0,7,1.5356292,5.4897356,-2.451952,-3.5039885,-1.3284358,-2.2791908,-0.98793936,7.8034296,-1.0701251,-2.1445286,-3.1354003,-0.3887919,0
1.0,7,1.5356331,5.489733,-2.451952,-3.50399,-1.3284359,-2.2791915,-0.98793936,7.8034296,-1.0701243,-2.1445303,-3.1354017,-0.3887905,0
1.0,7,1.5356188,5.489736,-2.4519522,-3.503987,-1.3284371,-2.2791893,-0.98793864,7.803431,-1.0701249,-2.1445262,-3.1353996,-0.38879168,0
1.0,7,1.535616,5.489737,-2.4519515,-3.503986,-1.3284378,-2.2791889,-0.98793983,7.8034306,-1.0701246,-2.1445262,-3.135399,-0.38879195,0
8.0,9,-3.242028,-2.174501,3.244143,5.28193,-1.2162011,-1.5707417,-2.7628138,-1.1843777,-1.424842,6.1948633,-2.7859476,1.459688,0
8.0,9,-3.2575016,-2.170343,3.120023,5.3388925,-1.2166768,-1.5793884,-2.739928,-1.1842511,-1.4554136,6.144657,-2.7802193,1.5455059,0
8.0,9,-3.246006,-2.1788197,3.1907344,5.28992,-1.2181646,-1.5568582,-2.7502391,-1.1780499,-1.4330481,6.190212,-2.7938418,1.490902,0
8.0,9,-3.2473347,-2.1844714,3.1942732,5.1993523,-1.2064061,-1.5222794,-2.7478685,-1.1531992,-1.4452794,6.2804546,-2.7968159,1.4545742,0
8.0,9,-3.2640476,-2.1772857,3.1226056,5.246246,-1.2069806,-1.539148,-2.7267337,-1.1539484,-1.4580045,6.2441564,-2.785387,1.4807717,0
8.0,9,-3.2382448,-2.177182,3.2703042,5.2569737,-1.2156802,-1.5609814,-2.7658732,-1.1796416,-1.4186578,6.2185254,-2.7897577,1.4347535,0
11.0,11,1.3168473,-1.7311478,-2.027556,-0.14218953,-0.025577545,-2.9198184,0.3054392,1.089937,-0.23790258,-1.744765,-3.143081,9.893008,1
11.0,11,1.3168478,-1.7311472,-2.0275564,-0.14218946,-0.025577933,-2.9198186,0.30544055,1.089937,-0.23790304,-1.7447656,-3.1430817,9.893009,1
11.0,11,1.3168483,-1.7311469,-2.0275562,-0.14218973,-0.02557747,-2.9198189,0.3054407,1.0899367,-0.23790309,-1.7447658,-3.1430817,9.893009,1
11.0,11,1.3168486,-1.7311468,-2.027556,-0.14219019,-0.02557826,-2.919819,0.30543932,1.0899372,-0.23790324,-1.7447659,-3.1430817,9.893007,1
11.0,11,1.3168486,-1.7311473,-2.0275562,-0.14218996,-0.025577694,-2.9198189,0.30544055,1.089937,-0.23790278,-1.7447658,-3.1430821,9.893009,1
11.0,11,1.3168472,-1.7311476,-2.0275562,-0.14218952,-0.02557771,-2.9198184,0.3054399,1.0899367,-0.2379026,-1.744765,-3.143081,9.893009,1
9.0,4,-1.351407,-1.6815373,-2.1657894,-0.6085823,7.5616474,6.022041,-2.6343448,-2.456244,2.49038,-1.4887992,-1.0434313,2.8956134,0
9.0,4,-1.3635819,-1.6631528,-2.0969837,-0.5531012,7.507974,6.431061,-2.6004739,-2.4410193,2.2636611,-1.5010957,-1.0665407,2.716346,0
9.0,4,-1.4309359,-1.6277347,-1.9349542,-0.39015123,7.366479,7.2414455,-2.5205956,-2.3557327,1.8158368,-1.4915518,-1.0957061,2.209872,0
9.0,4,-1.5708078,-1.6610789,-2.1446335,-0.71821856,7.4618735,6.1976743,-2.5596619,-2.440072,2.5744958,-1.319744,-1.0386652,2.831313,0
9.0,4,-1.3356248,-1.6683611,-2.1515074,-0.6025189,7.5727177,6.1162124,-2.6288068,-2.4652321,2.395507,-1.5001965,-1.0483085,2.8779376,0
9.0,4,-1.3266927,-1.6754569,-2.172295,-0.6074215,7.5793567,6.0047717,-2.6440291,-2.4726133,2.4680102,-1.5072509,-1.0478846,2.9371226,0
9.0,9,-1.8557358,-2.4733863,1.6907355,-1.1516831,0.47473866,-0.39075804,-2.4397075,0.55596584,-1.43044,9.547058,-1.4926283,-0.40134102,1
9.0,9,-1.8557513,-2.473427,1.6908463,-1.1516376,0.47474584,-0.39068496,-2.4396281,0.5559377,-1.43043,9.547051,-1.4926724,-0.4015157,1
9.0,9,-1.8558459,-2.4744947,1.692407,-1.1514708,0.47417402,-0.3884135,-2.4375713,0.5558897,-1.4306533,9.547003,-1.4935623,-0.40465283,1
9.0,9,-1.8567209,-2.475689,1.7094463,-1.1496391,0.46519408,-0.38904846,-2.4353583,0.55766475,-1.4321203,9.5445595,-1.4963026,-0.40871817,1
9.0,9,-1.8563486,-2.4726765,1.6931679,-1.1508641,0.4735981,-0.39242518,-2.441292,0.5558094,-1.4307567,9.546535,-1.4925389,-0.39906374,1
9.0,9,-1.8561125,-2.4727612,1.6926553,-1.1511252,0.4737997,-0.39236933,-2.4410295,0.5559583,-1.4305983,9.546642,-1.4924893,-0.3995264,1
2.0,2,-3.3647203,-1.2855475,8.301666,1.2333783,-2.205209,-1.7581501,-4.2020755,-2.3878174,0.13155915,1.977165,2.8581755,2.6817253,1
2.0,2,-3.3647187,-1.2855467,8.301666,1.233379,-2.2052083,-1.7581501,-4.2020764,-2.3878176,0.13155879,1.9771631,2.8581731,2.6817276,1
2.0,2,-3.3647196,-1.2855479,8.301668,1.2333789,-2.2052083,-1.7581496,-4.202076,-2.3878176,0.13155958,1.9771643,2.8581731,2.6817234,1
2.0,2,-3.364719,-1.285545,8.301665,1.2333795,-2.2052093,-1.7581512,-4.2020783,-2.3878176,0.13155766,1.9771628,2.8581712,2.6817331,1
2.0,2,-3.36472,-1.2855461,8.301661,1.2333775,-2.2052088,-1.7581513,-4.2020764,-2.3878188,0.13155867,1.9771649,2.8581762,2.6817276,1
2.0,2,-3.3647208,-1.2855471,8.301664,1.2333773,-2.2052083,-1.7581508,-4.202077,-2.3878171,0.13155843,1.9771674,2.8581738,2.6817288,1
2.0,2,-1.8659387,-1.2270688,10.167664,0.90553355,-1.5621065,-1.6162204,-1.9186248,-0.8707289,0.2924395,0.45844692,-1.4351178,2.7821596,1
2.0,2,-1.864763,-1.225679,10.170236,0.90506154,-1.5619538,-1.6143093,-1.9174889,-0.86883587,0.2900621,0.45793846,-1.4356232,2.776277,1
2.0,2,-1.8666142,-1.2323538,10.1591425,0.91326016,-1.565493,-1.6238272,-1.9220207,-0.8808228,0.3044707,0.44986987,-1.4337432,2.8058963,1
2.0,2,-1.8396146,-1.2226337,10.198586,0.9385006,-1.5778661,-1.606751,-1.9105334,-0.88396245,0.29897648,0.39506957,-1.4256444,2.7423444,1
2.0,2,-1.8687192,-1.2288688,10.1586485,0.9116358,-1.5646703,-1.6231973,-1.921691,-0.8793414,0.3005188,0.45060647,-1.4334186,2.805595,1
